,dates,Colorado_UnitedStates.JHU_ConfirmedCases.data,Colorado_UnitedStates.JHU_ConfirmedCases.missing,Colorado_UnitedStates.CTP_CovidCases_AIAN.data,Colorado_UnitedStates.CTP_CovidCases_AIAN.missing,Colorado_UnitedStates.CTP_CovidCases_Asian.data,Colorado_UnitedStates.CTP_CovidCases_Asian.missing,Colorado_UnitedStates.JHU_ConfirmedDeaths.data,Colorado_UnitedStates.JHU_ConfirmedDeaths.missing,Kentucky_UnitedStates.JHU_ConfirmedCases.data,Kentucky_UnitedStates.JHU_ConfirmedCases.missing,Kentucky_UnitedStates.CTP_CovidCases_AIAN.data,Kentucky_UnitedStates.CTP_CovidCases_AIAN.missing,Kentucky_UnitedStates.CTP_CovidCases_Asian.data,Kentucky_UnitedStates.CTP_CovidCases_Asian.missing,Kentucky_UnitedStates.JHU_ConfirmedDeaths.data,Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing,Georgia_UnitedStates.JHU_ConfirmedCases.data,Georgia_UnitedStates.JHU_ConfirmedCases.missing,Georgia_UnitedStates.CTP_CovidCases_AIAN.data,Georgia_UnitedStates.CTP_CovidCases_AIAN.missing,Georgia_UnitedStates.CTP_CovidCases_Asian.data,Georgia_UnitedStates.CTP_CovidCases_Asian.missing,Georgia_UnitedStates.JHU_ConfirmedDeaths.data,Georgia_UnitedStates.JHU_ConfirmedDeaths.missing,Iowa_UnitedStates.JHU_ConfirmedCases.data,Iowa_UnitedStates.JHU_ConfirmedCases.missing,Iowa_UnitedStates.CTP_CovidCases_AIAN.data,Iowa_UnitedStates.CTP_CovidCases_AIAN.missing,Iowa_UnitedStates.CTP_CovidCases_Asian.data,Iowa_UnitedStates.CTP_CovidCases_Asian.missing,Iowa_UnitedStates.JHU_ConfirmedDeaths.data,Iowa_UnitedStates.JHU_ConfirmedDeaths.missing,Connecticut_UnitedStates.JHU_ConfirmedCases.data,Connecticut_UnitedStates.JHU_ConfirmedCases.missing,Connecticut_UnitedStates.CTP_CovidCases_AIAN.data,Connecticut_UnitedStates.CTP_CovidCases_AIAN.missing,Connecticut_UnitedStates.CTP_CovidCases_Asian.data,Connecticut_UnitedStates.CTP_CovidCases_Asian.missing,Connecticut_UnitedStates.JHU_ConfirmedDeaths.data,Connecticut_UnitedStates.JHU_ConfirmedDeaths.missing,Idaho_UnitedStates.JHU_ConfirmedCases.data,Idaho_UnitedStates.JHU_ConfirmedCases.missing,Idaho_UnitedStates.CTP_CovidCases_AIAN.data,Idaho_UnitedStates.CTP_CovidCases_AIAN.missing,Idaho_UnitedStates.CTP_CovidCases_Asian.data,Idaho_UnitedStates.CTP_CovidCases_Asian.missing,Idaho_UnitedStates.JHU_ConfirmedDeaths.data,Idaho_UnitedStates.JHU_ConfirmedDeaths.missing,Louisiana_UnitedStates.JHU_ConfirmedCases.data,Louisiana_UnitedStates.JHU_ConfirmedCases.missing,Louisiana_UnitedStates.CTP_CovidCases_AIAN.data,Louisiana_UnitedStates.CTP_CovidCases_AIAN.missing,Louisiana_UnitedStates.CTP_CovidCases_Asian.data,Louisiana_UnitedStates.CTP_CovidCases_Asian.missing,Louisiana_UnitedStates.JHU_ConfirmedDeaths.data,Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing,Delaware_UnitedStates.JHU_ConfirmedCases.data,Delaware_UnitedStates.JHU_ConfirmedCases.missing,Delaware_UnitedStates.CTP_CovidCases_AIAN.data,Delaware_UnitedStates.CTP_CovidCases_AIAN.missing,Delaware_UnitedStates.CTP_CovidCases_Asian.data,Delaware_UnitedStates.CTP_CovidCases_Asian.missing,Delaware_UnitedStates.JHU_ConfirmedDeaths.data,Delaware_UnitedStates.JHU_ConfirmedDeaths.missing,Hawaii_UnitedStates.JHU_ConfirmedCases.data,Hawaii_UnitedStates.JHU_ConfirmedCases.missing,Hawaii_UnitedStates.CTP_CovidCases_AIAN.data,Hawaii_UnitedStates.CTP_CovidCases_AIAN.missing,Hawaii_UnitedStates.CTP_CovidCases_Asian.data,Hawaii_UnitedStates.CTP_CovidCases_Asian.missing,Hawaii_UnitedStates.JHU_ConfirmedDeaths.data,Hawaii_UnitedStates.JHU_ConfirmedDeaths.missing,Indiana_UnitedStates.JHU_ConfirmedCases.data,Indiana_UnitedStates.JHU_ConfirmedCases.missing,Indiana_UnitedStates.CTP_CovidCases_AIAN.data,Indiana_UnitedStates.CTP_CovidCases_AIAN.missing,Indiana_UnitedStates.CTP_CovidCases_Asian.data,Indiana_UnitedStates.CTP_CovidCases_Asian.missing,Indiana_UnitedStates.JHU_ConfirmedDeaths.data,Indiana_UnitedStates.JHU_ConfirmedDeaths.missing
0,2020-02-07,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-08,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-09,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-10,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-11,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-12,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-13,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-14,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-15,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-16,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-17,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-18,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-19,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-20,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-21,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-22,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-23,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-24,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-25,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-26,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-27,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-28,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-29,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-01,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-02,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-03,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-04,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-05,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-06,3.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-07,7.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,5.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-08,7.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,5.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-09,7.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0,10.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-10,14.0,0,0.0,100,0.0,100,0.0,0,5.0,0,0.0,100,0.0,100,0.0,0,17.0,0,0.0,100,0.0,100,0.0,0,8.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,6.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-11,30.0,0,0.0,100,0.0,100,0.0,0,8.0,0,0.0,100,0.0,100,0.0,0,23.0,0,0.0,100,0.0,100,0.0,0,13.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,5.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,11.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-12,45.0,0,0.0,100,0.0,100,0.0,0,10.0,0,0.0,100,0.0,100,0.0,0,31.0,0,0.0,100,0.0,100,1.0,0,14.0,0,0.0,100,0.0,100,0.0,0,5.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,19.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,13.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-13,76.0,0,0.0,100,0.0,100,1.0,0,14.0,0,0.0,100,0.0,100,0.0,0,42.0,0,0.0,100,0.0,100,1.0,0,17.0,0,0.0,100,0.0,100,0.0,0,11.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,29.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,13.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-14,101.0,0,0.0,100,0.0,100,0.0,0,16.0,0,0.0,100,0.0,100,0.0,0,73.0,0,0.0,100,0.0,100,1.0,0,17.0,0,0.0,100,0.0,100,0.0,0,23.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,77.0,0,0.0,100,0.0,100,1.0,0,6.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0,16.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-15,99.0,0,0.0,100,0.0,100,1.0,0,18.0,0,0.0,100,0.0,100,0.0,0,99.0,0,0.0,100,0.0,100,1.0,0,18.0,0,0.0,100,0.0,100,0.0,0,24.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0,87.0,0,0.0,100,0.0,100,2.0,0,6.0,0,0.0,100,0.0,100,0.0,0,6.0,0,0.0,100,0.0,100,0.0,0,20.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-16,132.0,0,0.0,100,0.0,100,1.0,0,21.0,0,0.0,100,0.0,100,1.0,0,121.0,0,0.0,100,0.0,100,1.0,0,23.0,0,0.0,100,0.0,100,0.0,0,41.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0,115.0,0,0.0,100,0.0,100,3.0,0,8.0,0,0.0,100,0.0,100,0.0,0,8.0,0,0.0,100,0.0,100,0.0,0,25.0,0,0.0,100,0.0,100,1.0,0
0,2020-03-17,167.0,0,0.0,100,0.0,100,2.0,0,26.0,0,0.0,100,0.0,100,1.0,0,146.0,0,0.0,100,0.0,100,1.0,0,23.0,0,0.0,100,0.0,100,0.0,0,68.0,0,0.0,100,0.0,100,0.0,0,8.0,0,0.0,100,0.0,100,0.0,0,196.0,0,0.0,100,0.0,100,4.0,0,16.0,0,0.0,100,0.0,100,0.0,0,10.0,0,0.0,100,0.0,100,0.0,0,30.0,0,0.0,100,0.0,100,2.0,0
0,2020-03-18,218.0,0,0.0,100,0.0,100,2.0,0,28.0,0,0.0,100,0.0,100,1.0,0,197.0,0,0.0,100,0.0,100,3.0,0,38.0,0,0.0,100,0.0,100,0.0,0,96.0,0,0.0,100,0.0,100,1.0,0,9.0,0,0.0,100,0.0,100,0.0,0,257.0,0,0.0,100,0.0,100,6.0,0,19.0,0,0.0,100,0.0,100,0.0,0,15.0,0,0.0,100,0.0,100,0.0,0,38.0,0,0.0,100,0.0,100,2.0,0
0,2020-03-19,277.0,0,0.0,100,0.0,100,4.0,0,50.0,0,0.0,100,0.0,100,2.0,0,287.0,0,0.0,100,0.0,100,10.0,0,44.0,0,0.0,100,0.0,100,0.0,0,159.0,0,0.0,100,0.0,100,3.0,0,23.0,0,0.0,100,0.0,100,0.0,0,392.0,0,0.0,100,0.0,100,10.0,0,30.0,0,0.0,100,0.0,100,0.0,0,25.0,0,0.0,100,0.0,100,0.0,0,60.0,0,0.0,100,0.0,100,2.0,0
0,2020-03-20,363.0,0,0.0,100,0.0,100,4.0,0,64.0,0,0.0,100,0.0,100,2.0,0,485.0,0,0.0,100,0.0,100,14.0,0,45.0,0,0.0,100,0.0,100,0.0,0,194.0,0,0.0,100,0.0,100,4.0,0,36.0,0,0.0,100,0.0,100,0.0,0,537.0,0,0.0,100,0.0,100,14.0,0,39.0,0,0.0,100,0.0,100,0.0,0,36.0,0,0.0,100,0.0,100,0.0,0,86.0,0,0.0,100,0.0,100,3.0,0
0,2020-03-21,475.0,0,0.0,100,0.0,100,6.0,0,87.0,0,0.0,100,0.0,100,3.0,0,555.0,0,0.0,100,0.0,100,20.0,0,69.0,0,0.0,100,0.0,100,0.0,0,194.0,0,0.0,100,0.0,100,4.0,0,42.0,0,0.0,100,0.0,100,0.0,0,763.0,0,0.0,100,0.0,100,20.0,0,45.0,0,0.0,100,0.0,100,0.0,0,36.0,0,0.0,100,0.0,100,0.0,0,128.0,0,0.0,100,0.0,100,4.0,0
0,2020-03-22,591.0,0,0.0,100,0.0,100,6.0,0,103.0,0,0.0,100,0.0,100,3.0,0,621.0,0,0.0,100,0.0,100,25.0,0,90.0,0,0.0,100,0.0,100,0.0,0,327.0,0,0.0,100,0.0,100,8.0,0,42.0,0,0.0,100,0.0,100,0.0,0,837.0,0,0.0,100,0.0,100,20.0,0,56.0,0,0.0,100,0.0,100,0.0,0,53.0,0,0.0,100,0.0,100,0.0,0,204.0,0,0.0,100,0.0,100,6.0,0
0,2020-03-23,704.0,0,0.0,100,0.0,100,7.0,0,123.0,0,0.0,100,0.0,100,4.0,0,772.0,0,0.0,100,0.0,100,25.0,0,105.0,0,0.0,100,0.0,100,0.0,0,415.0,0,0.0,100,0.0,100,10.0,0,68.0,0,0.0,100,0.0,100,0.0,0,1172.0,0,0.0,100,0.0,100,35.0,0,68.0,0,0.0,100,0.0,100,0.0,0,56.0,0,0.0,100,0.0,100,0.0,0,270.0,0,0.0,100,0.0,100,7.0,0
