,dates,SouthCarolina_UnitedStates.CTP_CovidCases_Unknown.data,SouthCarolina_UnitedStates.CTP_CovidCases_Unknown.missing,SouthCarolina_UnitedStates.CTP_CovidCases_White.data,SouthCarolina_UnitedStates.CTP_CovidCases_White.missing,Wisconson_UnitedStates.CTP_CovidCases_Unknown.data,Wisconson_UnitedStates.CTP_CovidCases_Unknown.missing,Wisconson_UnitedStates.CTP_CovidCases_White.data,Wisconson_UnitedStates.CTP_CovidCases_White.missing,Utah_UnitedStates.CTP_CovidCases_Unknown.data,Utah_UnitedStates.CTP_CovidCases_Unknown.missing,Utah_UnitedStates.CTP_CovidCases_White.data,Utah_UnitedStates.CTP_CovidCases_White.missing,Vermont_UnitedStates.CTP_CovidCases_Unknown.data,Vermont_UnitedStates.CTP_CovidCases_Unknown.missing,Vermont_UnitedStates.CTP_CovidCases_White.data,Vermont_UnitedStates.CTP_CovidCases_White.missing,WestVirginia_UnitedStates.CTP_CovidCases_Unknown.data,WestVirginia_UnitedStates.CTP_CovidCases_Unknown.missing,WestVirginia_UnitedStates.CTP_CovidCases_White.data,WestVirginia_UnitedStates.CTP_CovidCases_White.missing,Tennessee_UnitedStates.CTP_CovidCases_Unknown.data,Tennessee_UnitedStates.CTP_CovidCases_Unknown.missing,Tennessee_UnitedStates.CTP_CovidCases_White.data,Tennessee_UnitedStates.CTP_CovidCases_White.missing,Washington_UnitedStates.CTP_CovidCases_Unknown.data,Washington_UnitedStates.CTP_CovidCases_Unknown.missing,Washington_UnitedStates.CTP_CovidCases_White.data,Washington_UnitedStates.CTP_CovidCases_White.missing,Wyoming_UnitedStates.CTP_CovidCases_Unknown.data,Wyoming_UnitedStates.CTP_CovidCases_Unknown.missing,Wyoming_UnitedStates.CTP_CovidCases_White.data,Wyoming_UnitedStates.CTP_CovidCases_White.missing,SouthDakota_UnitedStates.CTP_CovidCases_Unknown.data,SouthDakota_UnitedStates.CTP_CovidCases_Unknown.missing,SouthDakota_UnitedStates.CTP_CovidCases_White.data,SouthDakota_UnitedStates.CTP_CovidCases_White.missing,Virginia_UnitedStates.CTP_CovidCases_Unknown.data,Virginia_UnitedStates.CTP_CovidCases_Unknown.missing,Virginia_UnitedStates.CTP_CovidCases_White.data,Virginia_UnitedStates.CTP_CovidCases_White.missing
0,2020-04-09,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-10,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-11,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-12,61.0,0,1108.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1543.0,0,2504.0,0,5270.0,0,2903.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2402.0,0,1528.0,0
0,2020-04-13,61.0,0,1108.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1543.0,0,2504.0,0,5270.0,0,2903.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2402.0,0,1528.0,0
0,2020-04-14,61.0,0,1108.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1543.0,0,2504.0,0,5270.0,0,2903.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2402.0,0,1528.0,0
0,2020-04-15,123.0,0,1573.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1451.0,0,2972.0,0,4578.0,0,3396.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2609.0,0,2214.0,0
0,2020-04-16,123.0,0,1573.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1451.0,0,2972.0,0,4578.0,0,3396.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2609.0,0,2214.0,0
0,2020-04-17,123.0,0,1573.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1451.0,0,2972.0,0,4578.0,0,3396.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2609.0,0,2214.0,0
0,2020-04-18,123.0,0,1573.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1451.0,0,2972.0,0,4578.0,0,3396.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2609.0,0,2214.0,0
0,2020-04-19,143.0,0,1759.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1705.0,0,3347.0,0,4775.0,0,3703.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3070.0,0,2830.0,0
0,2020-04-20,143.0,0,1759.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1705.0,0,3347.0,0,4775.0,0,3703.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3070.0,0,2830.0,0
0,2020-04-21,143.0,0,1759.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1705.0,0,3347.0,0,4775.0,0,3703.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3070.0,0,2830.0,0
0,2020-04-22,868.0,0,1558.0,0,0.0,100,0.0,100,317.0,0,1687.0,0,69.0,0,715.0,0,6.0,0,743.0,0,1928.0,0,3637.0,0,4649.0,0,3986.0,0,13.0,0,210.0,0,0.0,100,0.0,100,3415.0,0,3540.0,0
0,2020-04-23,868.0,0,1558.0,0,0.0,100,0.0,100,317.0,0,1687.0,0,69.0,0,715.0,0,6.0,0,743.0,0,1928.0,0,3637.0,0,4649.0,0,3986.0,0,13.0,0,210.0,0,0.0,100,0.0,100,3415.0,0,3540.0,0
0,2020-04-24,868.0,0,1558.0,0,0.0,100,0.0,100,317.0,0,1687.0,0,69.0,0,715.0,0,6.0,0,743.0,0,1928.0,0,3637.0,0,4649.0,0,3986.0,0,13.0,0,210.0,0,0.0,100,0.0,100,3415.0,0,3540.0,0
0,2020-04-25,868.0,0,1558.0,0,0.0,100,0.0,100,317.0,0,1687.0,0,69.0,0,715.0,0,6.0,0,743.0,0,1928.0,0,3637.0,0,4649.0,0,3986.0,0,13.0,0,210.0,0,0.0,100,0.0,100,3415.0,0,3540.0,0
0,2020-04-26,960.0,0,2106.0,0,0.0,100,0.0,100,51.0,0,1892.0,0,36.0,0,773.0,0,2.0,0,839.0,0,2928.0,0,4028.0,0,5246.0,0,4132.0,0,14.0,0,217.0,0,0.0,100,0.0,100,4207.0,0,4412.0,0
0,2020-04-27,960.0,0,2106.0,0,0.0,100,0.0,100,51.0,0,1892.0,0,36.0,0,773.0,0,2.0,0,839.0,0,2928.0,0,4028.0,0,5246.0,0,4132.0,0,14.0,0,217.0,0,0.0,100,0.0,100,4207.0,0,4412.0,0
0,2020-04-28,960.0,0,2106.0,0,0.0,100,0.0,100,51.0,0,1892.0,0,36.0,0,773.0,0,2.0,0,839.0,0,2928.0,0,4028.0,0,5246.0,0,4132.0,0,14.0,0,217.0,0,0.0,100,0.0,100,4207.0,0,4412.0,0
0,2020-04-29,784.0,0,2317.0,0,0.0,100,0.0,100,449.0,0,1990.0,0,77.0,0,743.0,0,3.0,0,904.0,0,2928.0,0,4427.0,0,4842.0,0,4446.0,0,20.0,0,233.0,0,0.0,100,0.0,100,4118.0,0,5104.0,0
0,2020-04-30,784.0,0,2317.0,0,0.0,100,0.0,100,449.0,0,1990.0,0,77.0,0,743.0,0,3.0,0,904.0,0,2928.0,0,4427.0,0,4842.0,0,4446.0,0,20.0,0,233.0,0,0.0,100,0.0,100,4118.0,0,5104.0,0
0,2020-05-01,784.0,0,2317.0,0,0.0,100,0.0,100,449.0,0,1990.0,0,77.0,0,743.0,0,3.0,0,904.0,0,2928.0,0,4427.0,0,4842.0,0,4446.0,0,20.0,0,233.0,0,0.0,100,0.0,100,4118.0,0,5104.0,0
0,2020-05-02,784.0,0,2317.0,0,0.0,100,0.0,100,449.0,0,1990.0,0,77.0,0,743.0,0,3.0,0,904.0,0,2928.0,0,4427.0,0,4842.0,0,4446.0,0,20.0,0,233.0,0,0.0,100,0.0,100,4118.0,0,5104.0,0
0,2020-05-03,1303.0,0,2576.0,0,0.0,100,0.0,100,535.0,0,2187.0,0,65.0,0,786.0,0,3.0,0,965.0,0,4185.0,0,5227.0,0,5388.0,0,4642.0,0,37.0,0,240.0,0,0.0,100,863.0,0,5784.0,0,6380.0,0
0,2020-05-04,1303.0,0,2576.0,0,0.0,100,0.0,100,535.0,0,2187.0,0,65.0,0,786.0,0,3.0,0,965.0,0,4185.0,0,5227.0,0,5388.0,0,4642.0,0,37.0,0,240.0,0,0.0,100,863.0,0,5784.0,0,6380.0,0
0,2020-05-05,1303.0,0,2576.0,0,0.0,100,0.0,100,535.0,0,2187.0,0,65.0,0,786.0,0,3.0,0,965.0,0,4185.0,0,5227.0,0,5388.0,0,4642.0,0,37.0,0,240.0,0,0.0,100,863.0,0,5784.0,0,6380.0,0
0,2020-05-06,1120.0,0,2752.0,0,0.0,100,0.0,100,616.0,0,2299.0,0,66.0,0,794.0,0,5.0,0,1041.0,0,4252.0,0,5575.0,0,5719.0,0,4773.0,0,38.0,0,244.0,0,0.0,100,932.0,0,6185.0,0,6934.0,0
0,2020-05-07,1120.0,0,2752.0,0,0.0,100,0.0,100,616.0,0,2299.0,0,66.0,0,794.0,0,5.0,0,1041.0,0,4252.0,0,5575.0,0,5719.0,0,4773.0,0,38.0,0,244.0,0,0.0,100,932.0,0,6185.0,0,6934.0,0
0,2020-05-08,1120.0,0,2752.0,0,0.0,100,0.0,100,616.0,0,2299.0,0,66.0,0,794.0,0,5.0,0,1041.0,0,4252.0,0,5575.0,0,5719.0,0,4773.0,0,38.0,0,244.0,0,0.0,100,932.0,0,6185.0,0,6934.0,0
0,2020-05-09,1120.0,0,2752.0,0,0.0,100,0.0,100,616.0,0,2299.0,0,66.0,0,794.0,0,5.0,0,1041.0,0,4252.0,0,5575.0,0,5719.0,0,4773.0,0,38.0,0,244.0,0,0.0,100,932.0,0,6185.0,0,6934.0,0
0,2020-05-10,1317.0,0,2966.0,0,0.0,100,0.0,100,667.0,0,2496.0,0,72.0,0,808.0,0,3.0,0,1101.0,0,4478.0,0,6016.0,0,5611.0,0,5034.0,0,39.0,0,247.0,0,0.0,100,1058.0,0,7233.0,0,8075.0,0
0,2020-05-11,1317.0,0,2966.0,0,0.0,100,0.0,100,667.0,0,2496.0,0,72.0,0,808.0,0,3.0,0,1101.0,0,4478.0,0,6016.0,0,5611.0,0,5034.0,0,39.0,0,247.0,0,0.0,100,1058.0,0,7233.0,0,8075.0,0
0,2020-05-12,1317.0,0,2966.0,0,0.0,100,0.0,100,667.0,0,2496.0,0,72.0,0,808.0,0,3.0,0,1101.0,0,4478.0,0,6016.0,0,5611.0,0,5034.0,0,39.0,0,247.0,0,0.0,100,1058.0,0,7233.0,0,8075.0,0
0,2020-05-13,1254.0,0,3172.0,0,0.0,100,0.0,100,664.0,0,2645.0,0,50.0,0,828.0,0,0.0,0,1148.0,0,4678.0,0,6611.0,0,5567.0,0,5244.0,0,44.0,0,255.0,0,0.0,100,1099.0,0,8022.0,0,8924.0,0
0,2020-05-14,1254.0,0,3172.0,0,0.0,100,0.0,100,664.0,0,2645.0,0,50.0,0,828.0,0,0.0,0,1148.0,0,4678.0,0,6611.0,0,5567.0,0,5244.0,0,44.0,0,255.0,0,0.0,100,1099.0,0,8022.0,0,8924.0,0
0,2020-05-15,1254.0,0,3172.0,0,0.0,100,0.0,100,664.0,0,2645.0,0,50.0,0,828.0,0,0.0,0,1148.0,0,4678.0,0,6611.0,0,5567.0,0,5244.0,0,44.0,0,255.0,0,0.0,100,1099.0,0,8022.0,0,8924.0,0
0,2020-05-16,1254.0,0,3172.0,0,0.0,100,0.0,100,664.0,0,2645.0,0,50.0,0,828.0,0,0.0,0,1148.0,0,4678.0,0,6611.0,0,5567.0,0,5244.0,0,44.0,0,255.0,0,0.0,100,1099.0,0,8022.0,0,8924.0,0
0,2020-05-17,1609.0,0,3296.0,0,0.0,100,0.0,100,707.0,0,2842.0,0,32.0,0,857.0,0,1.0,0,1208.0,0,4795.0,0,7045.0,0,5830.0,0,5425.0,0,45.0,0,276.0,0,0.0,0,1190.0,0,9245.0,0,9959.0,0
0,2020-05-18,1609.0,0,3296.0,0,0.0,100,0.0,100,707.0,0,2842.0,0,32.0,0,857.0,0,1.0,0,1208.0,0,4795.0,0,7045.0,0,5830.0,0,5425.0,0,45.0,0,276.0,0,0.0,0,1190.0,0,9245.0,0,9959.0,0
0,2020-05-19,1609.0,0,3296.0,0,0.0,100,0.0,100,707.0,0,2842.0,0,32.0,0,857.0,0,1.0,0,1208.0,0,4795.0,0,7045.0,0,5830.0,0,5425.0,0,45.0,0,276.0,0,0.0,0,1190.0,0,9245.0,0,9959.0,0
0,2020-05-20,1425.0,0,3544.0,0,0.0,100,0.0,100,759.0,0,2989.0,0,33.0,0,860.0,0,0.0,0,1276.0,0,5187.0,0,7386.0,0,5875.0,0,5535.0,0,53.0,0,289.0,0,0.0,0,1247.0,0,10064.0,0,10764.0,0
0,2020-05-21,1425.0,0,3544.0,0,0.0,100,0.0,100,759.0,0,2989.0,0,33.0,0,860.0,0,0.0,0,1276.0,0,5187.0,0,7386.0,0,5875.0,0,5535.0,0,53.0,0,289.0,0,0.0,0,1247.0,0,10064.0,0,10764.0,0
0,2020-05-22,1425.0,0,3544.0,0,0.0,100,0.0,100,759.0,0,2989.0,0,33.0,0,860.0,0,0.0,0,1276.0,0,5187.0,0,7386.0,0,5875.0,0,5535.0,0,53.0,0,289.0,0,0.0,0,1247.0,0,10064.0,0,10764.0,0
0,2020-05-23,1425.0,0,3544.0,0,0.0,100,0.0,100,759.0,0,2989.0,0,33.0,0,860.0,0,0.0,0,1276.0,0,5187.0,0,7386.0,0,5875.0,0,5535.0,0,53.0,0,289.0,0,0.0,0,1247.0,0,10064.0,0,10764.0,0
0,2020-05-24,1935.0,0,3685.0,0,0.0,100,0.0,100,783.0,0,3244.0,0,30.0,0,875.0,0,0.0,0,1420.0,0,5577.0,0,8040.0,0,6003.0,0,5678.0,0,52.0,0,306.0,0,0.0,0,1380.0,0,11255.0,0,11686.0,0
0,2020-05-25,1935.0,0,3685.0,0,0.0,100,0.0,100,783.0,0,3244.0,0,30.0,0,875.0,0,0.0,0,1420.0,0,5577.0,0,8040.0,0,6003.0,0,5678.0,0,52.0,0,306.0,0,0.0,0,1380.0,0,11255.0,0,11686.0,0
0,2020-05-26,1935.0,0,3685.0,0,0.0,100,0.0,100,783.0,0,3244.0,0,30.0,0,875.0,0,0.0,0,1420.0,0,5577.0,0,8040.0,0,6003.0,0,5678.0,0,52.0,0,306.0,0,0.0,0,1380.0,0,11255.0,0,11686.0,0
0,2020-05-27,1876.0,0,3950.0,0,0.0,100,0.0,100,805.0,0,3350.0,0,33.0,0,884.0,0,0.0,0,1494.0,0,5745.0,0,8465.0,0,5758.0,0,5841.0,0,54.0,0,316.0,0,0.0,0,1434.0,0,12944.0,0,12659.0,0
0,2020-05-28,1876.0,0,3950.0,0,0.0,100,0.0,100,805.0,0,3350.0,0,33.0,0,884.0,0,0.0,0,1494.0,0,5745.0,0,8465.0,0,5758.0,0,5841.0,0,54.0,0,316.0,0,0.0,0,1434.0,0,12944.0,0,12659.0,0
0,2020-05-29,1876.0,0,3950.0,0,0.0,100,0.0,100,805.0,0,3350.0,0,33.0,0,884.0,0,0.0,0,1494.0,0,5745.0,0,8465.0,0,5758.0,0,5841.0,0,54.0,0,316.0,0,0.0,0,1434.0,0,12944.0,0,12659.0,0
0,2020-05-30,1876.0,0,3950.0,0,0.0,100,0.0,100,805.0,0,3350.0,0,33.0,0,884.0,0,0.0,0,1494.0,0,5745.0,0,8465.0,0,5758.0,0,5841.0,0,54.0,0,316.0,0,0.0,0,1434.0,0,12944.0,0,12659.0,0
0,2020-05-31,2464.0,0,4243.0,0,0.0,100,0.0,100,963.0,0,3645.0,0,30.0,0,893.0,0,0.0,0,1571.0,0,4660.0,0,9934.0,0,6425.0,0,5977.0,0,54.0,0,322.0,0,0.0,0,1539.0,0,14692.0,0,13744.0,0
0,2020-06-01,2464.0,0,4243.0,0,0.0,100,0.0,100,963.0,0,3645.0,0,30.0,0,893.0,0,0.0,0,1571.0,0,4660.0,0,9934.0,0,6425.0,0,5977.0,0,54.0,0,322.0,0,0.0,0,1539.0,0,14692.0,0,13744.0,0
0,2020-06-02,2464.0,0,4243.0,0,0.0,100,0.0,100,963.0,0,3645.0,0,30.0,0,893.0,0,0.0,0,1571.0,0,4660.0,0,9934.0,0,6425.0,0,5977.0,0,54.0,0,322.0,0,0.0,0,1539.0,0,14692.0,0,13744.0,0
0,2020-06-03,2354.0,0,4588.0,0,0.0,100,0.0,100,1031.0,0,3873.0,0,30.0,0,901.0,0,0.0,0,1644.0,0,4792.0,0,10589.0,0,6409.0,0,6150.0,0,54.0,0,338.0,0,0.0,0,1595.0,0,15106.0,0,14647.0,0
0,2020-06-04,2354.0,0,4588.0,0,0.0,100,0.0,100,1031.0,0,3873.0,0,30.0,0,901.0,0,0.0,0,1644.0,0,4792.0,0,10589.0,0,6409.0,0,6150.0,0,54.0,0,338.0,0,0.0,0,1595.0,0,15106.0,0,14647.0,0
0,2020-06-05,2354.0,0,4588.0,0,0.0,100,0.0,100,1031.0,0,3873.0,0,30.0,0,901.0,0,0.0,0,1644.0,0,4792.0,0,10589.0,0,6409.0,0,6150.0,0,54.0,0,338.0,0,0.0,0,1595.0,0,15106.0,0,14647.0,0
0,2020-06-06,2354.0,0,4588.0,0,0.0,100,0.0,100,1031.0,0,3873.0,0,30.0,0,901.0,0,0.0,0,1644.0,0,4792.0,0,10589.0,0,6409.0,0,6150.0,0,54.0,0,338.0,0,0.0,0,1595.0,0,15106.0,0,14647.0,0
0,2020-06-07,3144.0,0,4965.0,0,0.0,100,0.0,100,1402.0,0,4283.0,0,34.0,0,916.0,0,0.0,0,1691.0,0,4930.0,0,11315.0,0,6870.0,0,6327.0,0,54.0,0,355.0,0,0.0,0,1701.0,0,16566.0,0,15733.0,0
0,2020-06-08,3144.0,0,4965.0,0,0.0,100,0.0,100,1402.0,0,4283.0,0,34.0,0,916.0,0,0.0,0,1691.0,0,4930.0,0,11315.0,0,6870.0,0,6327.0,0,54.0,0,355.0,0,0.0,0,1701.0,0,16566.0,0,15733.0,0
0,2020-06-09,3144.0,0,4965.0,0,0.0,100,0.0,100,1402.0,0,4283.0,0,34.0,0,916.0,0,0.0,0,1691.0,0,4930.0,0,11315.0,0,6870.0,0,6327.0,0,54.0,0,355.0,0,0.0,0,1701.0,0,16566.0,0,15733.0,0
0,2020-06-10,4328.0,0,4970.0,0,0.0,100,0.0,100,1454.0,0,4491.0,0,33.0,0,927.0,0,0.0,0,1740.0,0,5006.0,0,12004.0,0,6982.0,0,6450.0,0,55.0,0,393.0,0,0.0,0,1775.0,0,16535.0,0,16466.0,0
0,2020-06-11,4328.0,0,4970.0,0,0.0,100,0.0,100,1454.0,0,4491.0,0,33.0,0,927.0,0,0.0,0,1740.0,0,5006.0,0,12004.0,0,6982.0,0,6450.0,0,55.0,0,393.0,0,0.0,0,1775.0,0,16535.0,0,16466.0,0
0,2020-06-12,4328.0,0,4970.0,0,0.0,100,0.0,100,1454.0,0,4491.0,0,33.0,0,927.0,0,0.0,0,1740.0,0,5006.0,0,12004.0,0,6982.0,0,6450.0,0,55.0,0,393.0,0,0.0,0,1775.0,0,16535.0,0,16466.0,0
0,2020-06-13,4328.0,0,4970.0,0,0.0,100,0.0,100,1454.0,0,4491.0,0,33.0,0,927.0,0,0.0,0,1740.0,0,5006.0,0,12004.0,0,6982.0,0,6450.0,0,55.0,0,393.0,0,0.0,0,1775.0,0,16535.0,0,16466.0,0
0,2020-06-14,4684.0,0,6441.0,0,0.0,100,0.0,100,1628.0,0,4926.0,0,33.0,0,943.0,0,0.0,0,1819.0,0,5511.0,0,12989.0,0,6718.0,0,6918.0,0,54.0,0,414.0,0,0.0,0,1914.0,0,17082.0,0,17317.0,0
0,2020-06-15,4684.0,0,6441.0,0,0.0,100,0.0,100,1628.0,0,4926.0,0,33.0,0,943.0,0,0.0,0,1819.0,0,5511.0,0,12989.0,0,6718.0,0,6918.0,0,54.0,0,414.0,0,0.0,0,1914.0,0,17082.0,0,17317.0,0
0,2020-06-16,4684.0,0,6441.0,0,0.0,100,0.0,100,1628.0,0,4926.0,0,33.0,0,943.0,0,0.0,0,1819.0,0,5511.0,0,12989.0,0,6718.0,0,6918.0,0,54.0,0,414.0,0,0.0,0,1914.0,0,17082.0,0,17317.0,0
0,2020-06-17,4667.0,0,7426.0,0,0.0,100,0.0,100,1733.0,0,5279.0,0,33.0,0,946.0,0,0.0,0,1895.0,0,6050.0,0,13596.0,0,6929.0,0,7088.0,0,54.0,0,444.0,0,0.0,0,1980.0,0,13807.0,0,11518.0,0
0,2020-06-18,4667.0,0,7426.0,0,0.0,100,0.0,100,1733.0,0,5279.0,0,33.0,0,946.0,0,0.0,0,1895.0,0,6050.0,0,13596.0,0,6929.0,0,7088.0,0,54.0,0,444.0,0,0.0,0,1980.0,0,13807.0,0,11518.0,0
0,2020-06-19,4667.0,0,7426.0,0,0.0,100,0.0,100,1733.0,0,5279.0,0,33.0,0,946.0,0,0.0,0,1895.0,0,6050.0,0,13596.0,0,6929.0,0,7088.0,0,54.0,0,444.0,0,0.0,0,1980.0,0,13807.0,0,11518.0,0
0,2020-06-20,4667.0,0,7426.0,0,0.0,100,0.0,100,1733.0,0,5279.0,0,33.0,0,946.0,0,0.0,0,1895.0,0,6050.0,0,13596.0,0,6929.0,0,7088.0,0,54.0,0,444.0,0,0.0,0,1980.0,0,13807.0,0,11518.0,0
0,2020-06-21,6896.0,0,8589.0,0,0.0,100,0.0,100,2104.0,0,5956.0,0,31.0,0,959.0,0,0.0,0,2010.0,0,6842.0,0,14657.0,0,8205.0,0,7300.0,0,56.0,0,485.0,0,0.0,0,2102.0,0,14186.0,0,12049.0,0
0,2020-06-22,6896.0,0,8589.0,0,0.0,100,0.0,100,2104.0,0,5956.0,0,31.0,0,959.0,0,0.0,0,2010.0,0,6842.0,0,14657.0,0,8205.0,0,7300.0,0,56.0,0,485.0,0,0.0,0,2102.0,0,14186.0,0,12049.0,0
0,2020-06-23,6896.0,0,8589.0,0,0.0,100,0.0,100,2104.0,0,5956.0,0,31.0,0,959.0,0,0.0,0,2010.0,0,6842.0,0,14657.0,0,8205.0,0,7300.0,0,56.0,0,485.0,0,0.0,0,2102.0,0,14186.0,0,12049.0,0
0,2020-06-24,7232.0,0,10191.0,0,0.0,100,0.0,100,2237.0,0,6448.0,0,34.0,0,966.0,0,0.0,0,2111.0,0,6228.0,0,15994.0,0,8157.0,0,7630.0,0,60.0,0,529.0,0,0.0,0,2150.0,0,14420.0,0,12412.0,0
0,2020-06-25,7232.0,0,10191.0,0,0.0,100,0.0,100,2237.0,0,6448.0,0,34.0,0,966.0,0,0.0,0,2111.0,0,6228.0,0,15994.0,0,8157.0,0,7630.0,0,60.0,0,529.0,0,0.0,0,2150.0,0,14420.0,0,12412.0,0
0,2020-06-26,7232.0,0,10191.0,0,0.0,100,0.0,100,2237.0,0,6448.0,0,34.0,0,966.0,0,0.0,0,2111.0,0,6228.0,0,15994.0,0,8157.0,0,7630.0,0,60.0,0,529.0,0,0.0,0,2150.0,0,14420.0,0,12412.0,0
0,2020-06-27,7232.0,0,10191.0,0,0.0,100,0.0,100,2237.0,0,6448.0,0,34.0,0,966.0,0,0.0,0,2111.0,0,6228.0,0,15994.0,0,8157.0,0,7630.0,0,60.0,0,529.0,0,0.0,0,2150.0,0,14420.0,0,12412.0,0
0,2020-06-28,10245.0,0,11537.0,0,0.0,100,0.0,100,2479.0,0,7275.0,0,31.0,0,981.0,0,0.0,0,2261.0,0,6962.0,0,17261.0,0,8564.0,0,8116.0,0,65.0,0,594.0,0,0.0,0,2273.0,0,14872.0,0,12993.0,0
0,2020-06-29,10245.0,0,11537.0,0,0.0,100,0.0,100,2479.0,0,7275.0,0,31.0,0,981.0,0,0.0,0,2261.0,0,6962.0,0,17261.0,0,8564.0,0,8116.0,0,65.0,0,594.0,0,0.0,0,2273.0,0,14872.0,0,12993.0,0
0,2020-06-30,10245.0,0,11537.0,0,0.0,100,0.0,100,2479.0,0,7275.0,0,31.0,0,981.0,0,0.0,0,2261.0,0,6962.0,0,17261.0,0,8564.0,0,8116.0,0,65.0,0,594.0,0,0.0,0,2273.0,0,14872.0,0,12993.0,0
0,2020-07-01,11597.0,0,13160.0,0,0.0,100,0.0,100,2696.0,0,7904.0,0,33.0,0,987.0,0,0.0,0,2402.0,0,8159.0,0,19194.0,0,9236.0,0,8493.0,0,66.0,0,660.0,0,0.0,0,2342.0,0,15188.0,0,13415.0,0
0,2020-07-02,11597.0,0,13160.0,0,0.0,100,0.0,100,2696.0,0,7904.0,0,33.0,0,987.0,0,0.0,0,2402.0,0,8159.0,0,19194.0,0,9236.0,0,8493.0,0,66.0,0,660.0,0,0.0,0,2342.0,0,15188.0,0,13415.0,0
0,2020-07-03,11597.0,0,13160.0,0,0.0,100,0.0,100,2696.0,0,7904.0,0,33.0,0,987.0,0,0.0,0,2402.0,0,8159.0,0,19194.0,0,9236.0,0,8493.0,0,66.0,0,660.0,0,0.0,0,2342.0,0,15188.0,0,13415.0,0
0,2020-07-04,11597.0,0,13160.0,0,0.0,100,0.0,100,2696.0,0,7904.0,0,33.0,0,987.0,0,0.0,0,2402.0,0,8159.0,0,19194.0,0,9236.0,0,8493.0,0,66.0,0,660.0,0,0.0,0,2342.0,0,15188.0,0,13415.0,0
0,2020-07-05,15648.0,0,15091.0,0,0.0,100,0.0,100,2766.0,0,8901.0,0,6.0,0,1040.0,0,0.0,0,2633.0,0,10843.0,0,21111.0,0,9748.0,0,9313.0,0,66.0,0,734.0,0,0.0,0,2464.0,0,15825.0,0,14068.0,0
0,2020-07-06,15648.0,0,15091.0,0,0.0,100,0.0,100,2766.0,0,8901.0,0,6.0,0,1040.0,0,0.0,0,2633.0,0,10843.0,0,21111.0,0,9748.0,0,9313.0,0,66.0,0,734.0,0,0.0,0,2464.0,0,15825.0,0,14068.0,0
0,2020-07-07,15648.0,0,15091.0,0,0.0,100,0.0,100,2766.0,0,8901.0,0,6.0,0,1040.0,0,0.0,0,2633.0,0,10843.0,0,21111.0,0,9748.0,0,9313.0,0,66.0,0,734.0,0,0.0,0,2464.0,0,15825.0,0,14068.0,0
0,2020-07-08,16261.0,0,16874.0,0,0.0,100,0.0,100,2996.0,0,9726.0,0,5.0,0,1045.0,0,0.0,0,2935.0,0,11309.0,0,23336.0,0,10976.0,0,9667.0,0,403.0,0,794.0,0,0.0,0,2569.0,0,16007.0,0,14564.0,0
0,2020-07-09,16261.0,0,16874.0,0,0.0,100,0.0,100,2996.0,0,9726.0,0,5.0,0,1045.0,0,0.0,0,2935.0,0,11309.0,0,23336.0,0,10976.0,0,9667.0,0,403.0,0,794.0,0,0.0,0,2569.0,0,16007.0,0,14564.0,0
