,dates,Minnesota_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Minnesota_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Minnesota_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Minnesota_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Minnesota_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Minnesota_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Minnesota_UnitedStates.CTP_CovidCases_Black.data,Minnesota_UnitedStates.CTP_CovidCases_Black.missing,Massachusetts_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Massachusetts_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Massachusetts_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Massachusetts_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Massachusetts_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Massachusetts_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Massachusetts_UnitedStates.CTP_CovidCases_Black.data,Massachusetts_UnitedStates.CTP_CovidCases_Black.missing,Nebraska_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Nebraska_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Nebraska_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Nebraska_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Nebraska_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Nebraska_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Nebraska_UnitedStates.CTP_CovidCases_Black.data,Nebraska_UnitedStates.CTP_CovidCases_Black.missing,Maryland_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Maryland_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Maryland_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Maryland_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Maryland_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Maryland_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Maryland_UnitedStates.CTP_CovidCases_Black.data,Maryland_UnitedStates.CTP_CovidCases_Black.missing,Missouri_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Missouri_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Missouri_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Missouri_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Missouri_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Missouri_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Missouri_UnitedStates.CTP_CovidCases_Black.data,Missouri_UnitedStates.CTP_CovidCases_Black.missing,Nevada_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Nevada_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Nevada_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Nevada_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Nevada_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Nevada_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Nevada_UnitedStates.CTP_CovidCases_Black.data,Nevada_UnitedStates.CTP_CovidCases_Black.missing,Maine_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Maine_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Maine_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Maine_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Maine_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Maine_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Maine_UnitedStates.CTP_CovidCases_Black.data,Maine_UnitedStates.CTP_CovidCases_Black.missing,Mississippi_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Mississippi_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Mississippi_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Mississippi_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Mississippi_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Mississippi_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Mississippi_UnitedStates.CTP_CovidCases_Black.data,Mississippi_UnitedStates.CTP_CovidCases_Black.missing,Montana_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Montana_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Montana_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Montana_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Montana_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Montana_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Montana_UnitedStates.CTP_CovidCases_Black.data,Montana_UnitedStates.CTP_CovidCases_Black.missing,NewHampshire_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,NewHampshire_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,NewHampshire_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,NewHampshire_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,NewHampshire_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,NewHampshire_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,NewHampshire_UnitedStates.CTP_CovidCases_Black.data,NewHampshire_UnitedStates.CTP_CovidCases_Black.missing
0,2020-03-20,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-21,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-22,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-23,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-24,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-25,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-26,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-27,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-28,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-29,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-30,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-31,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-01,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-02,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-03,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-04,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-05,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-06,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-07,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-08,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-09,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-10,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-11,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-12,307.0,0,81.0,0,1231.0,0,145.0,0,16897.0,0,1885.0,0,6693.0,0,1358.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,3200.0,0,1747.0,0,166.0,0,2246.0,0,1123.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1529.0,0,0.0,100,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-13,307.0,0,81.0,0,1231.0,0,145.0,0,16897.0,0,1885.0,0,6693.0,0,1358.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,3200.0,0,1747.0,0,166.0,0,2246.0,0,1123.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1529.0,0,0.0,100,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-14,307.0,0,81.0,0,1231.0,0,145.0,0,16897.0,0,1885.0,0,6693.0,0,1358.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,3200.0,0,1747.0,0,166.0,0,2246.0,0,1123.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1529.0,0,0.0,100,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-15,325.0,0,90.0,0,1392.0,0,180.0,0,18882.0,0,2537.0,0,8499.0,0,1749.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2221.0,0,1075.0,0,6736.0,0,3724.0,0,1861.0,0,195.0,0,2839.0,0,1419.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1881.0,0,0.0,100,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-16,325.0,0,90.0,0,1392.0,0,180.0,0,18882.0,0,2537.0,0,8499.0,0,1749.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2221.0,0,1075.0,0,6736.0,0,3724.0,0,1861.0,0,195.0,0,2839.0,0,1419.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1881.0,0,0.0,100,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-17,325.0,0,90.0,0,1392.0,0,180.0,0,18882.0,0,2537.0,0,8499.0,0,1749.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2221.0,0,1075.0,0,6736.0,0,3724.0,0,1861.0,0,195.0,0,2839.0,0,1419.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1881.0,0,0.0,100,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-18,325.0,0,90.0,0,1392.0,0,180.0,0,18882.0,0,2537.0,0,8499.0,0,1749.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2221.0,0,1075.0,0,6736.0,0,3724.0,0,1861.0,0,195.0,0,2839.0,0,1419.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1881.0,0,0.0,100,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-19,447.0,0,164.0,0,1767.0,0,282.0,0,22318.0,0,3818.0,0,11941.0,0,2524.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2518.0,0,1639.0,0,8673.0,0,4855.0,0,2040.0,0,226.0,0,3400.0,0,1643.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2203.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-20,447.0,0,164.0,0,1767.0,0,282.0,0,22318.0,0,3818.0,0,11941.0,0,2524.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2518.0,0,1639.0,0,8673.0,0,4855.0,0,2040.0,0,226.0,0,3400.0,0,1643.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2203.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-21,447.0,0,164.0,0,1767.0,0,282.0,0,22318.0,0,3818.0,0,11941.0,0,2524.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2518.0,0,1639.0,0,8673.0,0,4855.0,0,2040.0,0,226.0,0,3400.0,0,1643.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2203.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-22,489.0,0,217.0,0,2013.0,0,353.0,0,24005.0,0,4595.0,0,14342.0,0,3006.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2851.0,0,2033.0,0,9891.0,0,5540.0,0,2086.0,0,245.0,0,3804.0,0,1841.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2582.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,63.0,0
0,2020-04-23,489.0,0,217.0,0,2013.0,0,353.0,0,24005.0,0,4595.0,0,14342.0,0,3006.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2851.0,0,2033.0,0,9891.0,0,5540.0,0,2086.0,0,245.0,0,3804.0,0,1841.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2582.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,63.0,0
0,2020-04-24,489.0,0,217.0,0,2013.0,0,353.0,0,24005.0,0,4595.0,0,14342.0,0,3006.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2851.0,0,2033.0,0,9891.0,0,5540.0,0,2086.0,0,245.0,0,3804.0,0,1841.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2582.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,63.0,0
0,2020-04-25,489.0,0,217.0,0,2013.0,0,353.0,0,24005.0,0,4595.0,0,14342.0,0,3006.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2851.0,0,2033.0,0,9891.0,0,5540.0,0,2086.0,0,245.0,0,3804.0,0,1841.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2582.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,63.0,0
0,2020-04-26,792.0,0,396.0,0,2377.0,0,504.0,0,31043.0,0,5933.0,0,17962.0,0,3735.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3652.0,0,2841.0,0,12088.0,0,6742.0,0,2378.0,0,349.0,0,4268.0,0,2099.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,3095.0,0,31.0,0,8.0,0,409.0,0,2.0,0,0.0,100,0.0,100,0.0,100,63.0,0
0,2020-04-27,792.0,0,396.0,0,2377.0,0,504.0,0,31043.0,0,5933.0,0,17962.0,0,3735.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3652.0,0,2841.0,0,12088.0,0,6742.0,0,2378.0,0,349.0,0,4268.0,0,2099.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,3095.0,0,31.0,0,8.0,0,409.0,0,2.0,0,0.0,100,0.0,100,0.0,100,63.0,0
0,2020-04-28,792.0,0,396.0,0,2377.0,0,504.0,0,31043.0,0,5933.0,0,17962.0,0,3735.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3652.0,0,2841.0,0,12088.0,0,6742.0,0,2378.0,0,349.0,0,4268.0,0,2099.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,3095.0,0,31.0,0,8.0,0,409.0,0,2.0,0,0.0,100,0.0,100,0.0,100,63.0,0
0,2020-04-29,1300.0,0,603.0,0,2739.0,0,603.0,0,32606.0,0,7111.0,0,20548.0,0,4218.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3772.0,0,3473.0,0,13604.0,0,7615.0,0,2376.0,0,371.0,0,4677.0,0,2301.0,0,0.0,100,0.0,100,0.0,100,0.0,100,368.0,0,23.0,0,665.0,0,41.0,0,0.0,100,0.0,100,0.0,100,3433.0,0,24.0,0,8.0,0,419.0,0,2.0,0,0.0,100,0.0,100,0.0,100,86.0,0
0,2020-04-30,1300.0,0,603.0,0,2739.0,0,603.0,0,32606.0,0,7111.0,0,20548.0,0,4218.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3772.0,0,3473.0,0,13604.0,0,7615.0,0,2376.0,0,371.0,0,4677.0,0,2301.0,0,0.0,100,0.0,100,0.0,100,0.0,100,368.0,0,23.0,0,665.0,0,41.0,0,0.0,100,0.0,100,0.0,100,3433.0,0,24.0,0,8.0,0,419.0,0,2.0,0,0.0,100,0.0,100,0.0,100,86.0,0
0,2020-05-01,1300.0,0,603.0,0,2739.0,0,603.0,0,32606.0,0,7111.0,0,20548.0,0,4218.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3772.0,0,3473.0,0,13604.0,0,7615.0,0,2376.0,0,371.0,0,4677.0,0,2301.0,0,0.0,100,0.0,100,0.0,100,0.0,100,368.0,0,23.0,0,665.0,0,41.0,0,0.0,100,0.0,100,0.0,100,3433.0,0,24.0,0,8.0,0,419.0,0,2.0,0,0.0,100,0.0,100,0.0,100,86.0,0
0,2020-05-02,1300.0,0,603.0,0,2739.0,0,603.0,0,32606.0,0,7111.0,0,20548.0,0,4218.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3772.0,0,3473.0,0,13604.0,0,7615.0,0,2376.0,0,371.0,0,4677.0,0,2301.0,0,0.0,100,0.0,100,0.0,100,0.0,100,368.0,0,23.0,0,665.0,0,41.0,0,0.0,100,0.0,100,0.0,100,3433.0,0,24.0,0,8.0,0,419.0,0,2.0,0,0.0,100,0.0,100,0.0,100,86.0,0
