,dates,Ohio_UnitedStates.JHU_ConfirmedCases.data,Ohio_UnitedStates.JHU_ConfirmedCases.missing,Ohio_UnitedStates.CTP_CovidCases_AIAN.data,Ohio_UnitedStates.CTP_CovidCases_AIAN.missing,Ohio_UnitedStates.CTP_CovidCases_Asian.data,Ohio_UnitedStates.CTP_CovidCases_Asian.missing,Ohio_UnitedStates.JHU_ConfirmedDeaths.data,Ohio_UnitedStates.JHU_ConfirmedDeaths.missing,Pennsylvania_UnitedStates.JHU_ConfirmedCases.data,Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing,Pennsylvania_UnitedStates.CTP_CovidCases_AIAN.data,Pennsylvania_UnitedStates.CTP_CovidCases_AIAN.missing,Pennsylvania_UnitedStates.CTP_CovidCases_Asian.data,Pennsylvania_UnitedStates.CTP_CovidCases_Asian.missing,Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data,Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing,RhodeIsland_UnitedStates.JHU_ConfirmedCases.data,RhodeIsland_UnitedStates.JHU_ConfirmedCases.missing,RhodeIsland_UnitedStates.CTP_CovidCases_AIAN.data,RhodeIsland_UnitedStates.CTP_CovidCases_AIAN.missing,RhodeIsland_UnitedStates.CTP_CovidCases_Asian.data,RhodeIsland_UnitedStates.CTP_CovidCases_Asian.missing,RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.data,RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.missing,Oklahoma_UnitedStates.JHU_ConfirmedCases.data,Oklahoma_UnitedStates.JHU_ConfirmedCases.missing,Oklahoma_UnitedStates.CTP_CovidCases_AIAN.data,Oklahoma_UnitedStates.CTP_CovidCases_AIAN.missing,Oklahoma_UnitedStates.CTP_CovidCases_Asian.data,Oklahoma_UnitedStates.CTP_CovidCases_Asian.missing,Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data,Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing,Oregon_UnitedStates.JHU_ConfirmedCases.data,Oregon_UnitedStates.JHU_ConfirmedCases.missing,Oregon_UnitedStates.CTP_CovidCases_AIAN.data,Oregon_UnitedStates.CTP_CovidCases_AIAN.missing,Oregon_UnitedStates.CTP_CovidCases_Asian.data,Oregon_UnitedStates.CTP_CovidCases_Asian.missing,Oregon_UnitedStates.JHU_ConfirmedDeaths.data,Oregon_UnitedStates.JHU_ConfirmedDeaths.missing,NorthDakota_UnitedStates.JHU_ConfirmedCases.data,NorthDakota_UnitedStates.JHU_ConfirmedCases.missing,NorthDakota_UnitedStates.CTP_CovidCases_AIAN.data,NorthDakota_UnitedStates.CTP_CovidCases_AIAN.missing,NorthDakota_UnitedStates.CTP_CovidCases_Asian.data,NorthDakota_UnitedStates.CTP_CovidCases_Asian.missing,NorthDakota_UnitedStates.JHU_ConfirmedDeaths.data,NorthDakota_UnitedStates.JHU_ConfirmedDeaths.missing,NewMexico_UnitedStates.JHU_ConfirmedCases.data,NewMexico_UnitedStates.JHU_ConfirmedCases.missing,NewMexico_UnitedStates.CTP_CovidCases_AIAN.data,NewMexico_UnitedStates.CTP_CovidCases_AIAN.missing,NewMexico_UnitedStates.CTP_CovidCases_Asian.data,NewMexico_UnitedStates.CTP_CovidCases_Asian.missing,NewMexico_UnitedStates.JHU_ConfirmedDeaths.data,NewMexico_UnitedStates.JHU_ConfirmedDeaths.missing,NewYork_UnitedStates.JHU_ConfirmedCases.data,NewYork_UnitedStates.JHU_ConfirmedCases.missing,NewYork_UnitedStates.CTP_CovidCases_AIAN.data,NewYork_UnitedStates.CTP_CovidCases_AIAN.missing,NewYork_UnitedStates.CTP_CovidCases_Asian.data,NewYork_UnitedStates.CTP_CovidCases_Asian.missing,NewYork_UnitedStates.JHU_ConfirmedDeaths.data,NewYork_UnitedStates.JHU_ConfirmedDeaths.missing,NewJersey_UnitedStates.JHU_ConfirmedCases.data,NewJersey_UnitedStates.JHU_ConfirmedCases.missing,NewJersey_UnitedStates.CTP_CovidCases_AIAN.data,NewJersey_UnitedStates.CTP_CovidCases_AIAN.missing,NewJersey_UnitedStates.CTP_CovidCases_Asian.data,NewJersey_UnitedStates.CTP_CovidCases_Asian.missing,NewJersey_UnitedStates.JHU_ConfirmedDeaths.data,NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing,NorthCarolina_UnitedStates.JHU_ConfirmedCases.data,NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing,NorthCarolina_UnitedStates.CTP_CovidCases_AIAN.data,NorthCarolina_UnitedStates.CTP_CovidCases_AIAN.missing,NorthCarolina_UnitedStates.CTP_CovidCases_Asian.data,NorthCarolina_UnitedStates.CTP_CovidCases_Asian.missing,NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data,NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing
0,2020-02-06,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-07,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-08,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-09,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-10,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-11,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-12,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-13,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-14,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-15,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-16,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-17,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-18,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-19,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-20,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-21,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-22,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-23,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-24,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-25,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-26,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-27,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-28,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-02-29,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-01,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-02,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-03,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-04,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,11.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-05,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,23.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-06,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,31.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-07,0.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,6.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,76.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-08,0.0,0,0.0,100,0.0,100,0.0,0,6.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,14.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,106.0,0,0.0,100,0.0,100,0.0,0,5.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-09,0.0,0,0.0,100,0.0,100,0.0,0,7.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,14.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,142.0,0,0.0,100,0.0,100,0.0,0,5.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-10,3.0,0,0.0,100,0.0,100,0.0,0,12.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,14.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,150.0,0,0.0,100,0.0,100,0.0,0,15.0,0,0.0,100,0.0,100,1.0,0,7.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-11,4.0,0,0.0,100,0.0,100,0.0,0,16.0,0,0.0,100,0.0,100,0.0,0,5.0,0,0.0,100,0.0,100,0.0,0,2.0,0,0.0,100,0.0,100,0.0,0,19.0,0,0.0,100,0.0,100,0.0,0,0.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,220.0,0,0.0,100,0.0,100,0.0,0,23.0,0,0.0,100,0.0,100,1.0,0,7.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-12,5.0,0,0.0,100,0.0,100,0.0,0,22.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,24.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,5.0,0,0.0,100,0.0,100,0.0,0,327.0,0,0.0,100,0.0,100,0.0,0,29.0,0,0.0,100,0.0,100,1.0,0,15.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-13,12.0,0,0.0,100,0.0,100,0.0,0,41.0,0,0.0,100,0.0,100,0.0,0,12.0,0,0.0,100,0.0,100,0.0,0,3.0,0,0.0,100,0.0,100,0.0,0,30.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,10.0,0,0.0,100,0.0,100,0.0,0,421.0,0,0.0,100,0.0,100,0.0,0,49.0,0,0.0,100,0.0,100,1.0,0,17.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-14,26.0,0,0.0,100,0.0,100,0.0,0,47.0,0,0.0,100,0.0,100,0.0,0,20.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0,36.0,0,0.0,100,0.0,100,0.0,0,1.0,0,0.0,100,0.0,100,0.0,0,13.0,0,0.0,100,0.0,100,0.0,0,613.0,0,0.0,100,0.0,100,2.0,0,69.0,0,0.0,100,0.0,100,1.0,0,25.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-15,30.0,0,0.0,100,0.0,100,0.0,0,47.0,0,0.0,100,0.0,100,0.0,0,20.0,0,0.0,100,0.0,100,0.0,0,4.0,0,0.0,100,0.0,100,0.0,0,36.0,0,0.0,100,0.0,100,1.0,0,1.0,0,0.0,100,0.0,100,0.0,0,13.0,0,0.0,100,0.0,100,0.0,0,615.0,0,0.0,100,0.0,100,2.0,0,72.0,0,0.0,100,0.0,100,2.0,0,32.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-16,50.0,0,0.0,100,0.0,100,0.0,0,79.0,0,0.0,100,0.0,100,0.0,0,21.0,0,0.0,100,0.0,100,0.0,0,10.0,0,0.0,100,0.0,100,0.0,0,39.0,0,0.0,100,0.0,100,1.0,0,1.0,0,0.0,100,0.0,100,0.0,0,21.0,0,0.0,100,0.0,100,0.0,0,967.0,0,0.0,100,0.0,100,10.0,0,176.0,0,0.0,100,0.0,100,2.0,0,39.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-17,67.0,0,0.0,100,0.0,100,0.0,0,112.0,0,0.0,100,0.0,100,0.0,0,23.0,0,0.0,100,0.0,100,0.0,0,17.0,0,0.0,100,0.0,100,0.0,0,66.0,0,0.0,100,0.0,100,1.0,0,3.0,0,0.0,100,0.0,100,0.0,0,23.0,0,0.0,100,0.0,100,0.0,0,1578.0,0,0.0,100,0.0,100,13.0,0,250.0,0,0.0,100,0.0,100,3.0,0,64.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-18,89.0,0,0.0,100,0.0,100,0.0,0,155.0,0,0.0,100,0.0,100,1.0,0,33.0,0,0.0,100,0.0,100,0.0,0,17.0,0,0.0,100,0.0,100,0.0,0,75.0,0,0.0,100,0.0,100,3.0,0,6.0,0,0.0,100,0.0,100,0.0,0,28.0,0,0.0,100,0.0,100,0.0,0,3038.0,0,0.0,100,0.0,100,17.0,0,397.0,0,0.0,100,0.0,100,5.0,0,92.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-19,119.0,0,0.0,100,0.0,100,0.0,0,206.0,0,0.0,100,0.0,100,1.0,0,44.0,0,0.0,100,0.0,100,0.0,0,44.0,0,0.0,100,0.0,100,1.0,0,88.0,0,0.0,100,0.0,100,3.0,0,19.0,0,0.0,100,0.0,100,0.0,0,35.0,0,0.0,100,0.0,100,0.0,0,5704.0,0,0.0,100,0.0,100,38.0,0,741.0,0,0.0,100,0.0,100,9.0,0,136.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-20,173.0,0,0.0,100,0.0,100,3.0,0,311.0,0,0.0,100,0.0,100,1.0,0,54.0,0,0.0,100,0.0,100,0.0,0,49.0,0,0.0,100,0.0,100,1.0,0,114.0,0,0.0,100,0.0,100,3.0,0,26.0,0,0.0,100,0.0,100,0.0,0,42.0,0,0.0,100,0.0,100,0.0,0,8403.0,0,0.0,100,0.0,100,46.0,0,890.0,0,0.0,100,0.0,100,11.0,0,189.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-21,247.0,0,0.0,100,0.0,100,3.0,0,399.0,0,0.0,100,0.0,100,2.0,0,66.0,0,0.0,100,0.0,100,0.0,0,53.0,0,0.0,100,0.0,100,1.0,0,137.0,0,0.0,100,0.0,100,4.0,0,28.0,0,0.0,100,0.0,100,0.0,0,55.0,0,0.0,100,0.0,100,0.0,0,11727.0,0,0.0,100,0.0,100,60.0,0,1327.0,0,0.0,100,0.0,100,16.0,0,256.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-22,356.0,0,0.0,100,0.0,100,3.0,0,509.0,0,0.0,100,0.0,100,4.0,0,83.0,0,0.0,100,0.0,100,0.0,0,67.0,0,0.0,100,0.0,100,2.0,0,161.0,0,0.0,100,0.0,100,5.0,0,28.0,0,0.0,100,0.0,100,0.0,0,57.0,0,0.0,100,0.0,100,0.0,0,15800.0,0,0.0,100,0.0,100,117.0,0,1914.0,0,0.0,100,0.0,100,20.0,0,305.0,0,0.0,100,0.0,100,0.0,0
