,dates,Colorado_UnitedStates.CTP_CovidCases_Unknown.data,Colorado_UnitedStates.CTP_CovidCases_Unknown.missing,Colorado_UnitedStates.CTP_CovidCases_White.data,Colorado_UnitedStates.CTP_CovidCases_White.missing,Kentucky_UnitedStates.CTP_CovidCases_Unknown.data,Kentucky_UnitedStates.CTP_CovidCases_Unknown.missing,Kentucky_UnitedStates.CTP_CovidCases_White.data,Kentucky_UnitedStates.CTP_CovidCases_White.missing,Georgia_UnitedStates.CTP_CovidCases_Unknown.data,Georgia_UnitedStates.CTP_CovidCases_Unknown.missing,Georgia_UnitedStates.CTP_CovidCases_White.data,Georgia_UnitedStates.CTP_CovidCases_White.missing,Iowa_UnitedStates.CTP_CovidCases_Unknown.data,Iowa_UnitedStates.CTP_CovidCases_Unknown.missing,Iowa_UnitedStates.CTP_CovidCases_White.data,Iowa_UnitedStates.CTP_CovidCases_White.missing,Connecticut_UnitedStates.CTP_CovidCases_Unknown.data,Connecticut_UnitedStates.CTP_CovidCases_Unknown.missing,Connecticut_UnitedStates.CTP_CovidCases_White.data,Connecticut_UnitedStates.CTP_CovidCases_White.missing,Idaho_UnitedStates.CTP_CovidCases_Unknown.data,Idaho_UnitedStates.CTP_CovidCases_Unknown.missing,Idaho_UnitedStates.CTP_CovidCases_White.data,Idaho_UnitedStates.CTP_CovidCases_White.missing,Louisiana_UnitedStates.CTP_CovidCases_Unknown.data,Louisiana_UnitedStates.CTP_CovidCases_Unknown.missing,Louisiana_UnitedStates.CTP_CovidCases_White.data,Louisiana_UnitedStates.CTP_CovidCases_White.missing,Delaware_UnitedStates.CTP_CovidCases_Unknown.data,Delaware_UnitedStates.CTP_CovidCases_Unknown.missing,Delaware_UnitedStates.CTP_CovidCases_White.data,Delaware_UnitedStates.CTP_CovidCases_White.missing,Hawaii_UnitedStates.CTP_CovidCases_Unknown.data,Hawaii_UnitedStates.CTP_CovidCases_Unknown.missing,Hawaii_UnitedStates.CTP_CovidCases_White.data,Hawaii_UnitedStates.CTP_CovidCases_White.missing,Indiana_UnitedStates.CTP_CovidCases_Unknown.data,Indiana_UnitedStates.CTP_CovidCases_Unknown.missing,Indiana_UnitedStates.CTP_CovidCases_White.data,Indiana_UnitedStates.CTP_CovidCases_White.missing
0,2020-10-08,11837.0,0,28597.0,0,26941.0,0,39749.0,0,79401.0,0,104291.0,0,17038.0,0,68155.0,0,17913.0,0,20368.0,0,15584.0,0,23956.0,0,19469.0,0,67159.0,0,1663.0,0,8062.0,0,5718.0,0,1115.0,0,25451.0,0,70953.0,0
0,2020-10-09,11837.0,0,28597.0,0,26941.0,0,39749.0,0,79401.0,0,104291.0,0,17038.0,0,68155.0,0,17913.0,0,20368.0,0,15584.0,0,23956.0,0,19469.0,0,67159.0,0,1663.0,0,8062.0,0,5718.0,0,1115.0,0,25451.0,0,70953.0,0
0,2020-10-10,11837.0,0,28597.0,0,26941.0,0,39749.0,0,79401.0,0,104291.0,0,17038.0,0,68155.0,0,17913.0,0,20368.0,0,15584.0,0,23956.0,0,19469.0,0,67159.0,0,1663.0,0,8062.0,0,5718.0,0,1115.0,0,25451.0,0,70953.0,0
0,2020-10-11,12396.0,0,30042.0,0,30248.0,0,39734.0,0,78848.0,0,107604.0,0,17944.0,0,71778.0,0,18113.0,0,20570.0,0,16270.0,0,25372.0,0,21431.0,0,67159.0,0,1671.0,0,8393.0,0,5679.0,0,1168.0,0,27077.0,0,75097.0,0
0,2020-10-12,12396.0,0,30042.0,0,30248.0,0,39734.0,0,78848.0,0,107604.0,0,17944.0,0,71778.0,0,18113.0,0,20570.0,0,16270.0,0,25372.0,0,21431.0,0,67159.0,0,1671.0,0,8393.0,0,5679.0,0,1168.0,0,27077.0,0,75097.0,0
0,2020-10-13,12396.0,0,30042.0,0,30248.0,0,39734.0,0,78848.0,0,107604.0,0,17944.0,0,71778.0,0,18113.0,0,20570.0,0,16270.0,0,25372.0,0,21431.0,0,67159.0,0,1671.0,0,8393.0,0,5679.0,0,1168.0,0,27077.0,0,75097.0,0
0,2020-10-14,13110.0,0,30784.0,0,28977.0,0,43331.0,0,78357.0,0,109737.0,0,18464.0,0,74883.0,0,18521.0,0,21229.0,0,16806.0,0,26491.0,0,20050.0,0,68820.0,0,1684.0,0,8569.0,0,5881.0,0,1168.0,0,31365.0,0,75097.0,0
0,2020-10-15,13110.0,0,30784.0,0,28977.0,0,43331.0,0,78357.0,0,109737.0,0,18464.0,0,74883.0,0,18521.0,0,21229.0,0,16806.0,0,26491.0,0,20050.0,0,68820.0,0,1684.0,0,8569.0,0,5881.0,0,1168.0,0,31365.0,0,75097.0,0
0,2020-10-16,13110.0,0,30784.0,0,28977.0,0,43331.0,0,78357.0,0,109737.0,0,18464.0,0,74883.0,0,18521.0,0,21229.0,0,16806.0,0,26491.0,0,20050.0,0,68820.0,0,1684.0,0,8569.0,0,5881.0,0,1168.0,0,31365.0,0,75097.0,0
0,2020-10-17,13110.0,0,30784.0,0,28977.0,0,43331.0,0,78357.0,0,109737.0,0,18464.0,0,74883.0,0,18521.0,0,21229.0,0,16806.0,0,26491.0,0,20050.0,0,68820.0,0,1684.0,0,8569.0,0,5881.0,0,1168.0,0,31365.0,0,75097.0,0
0,2020-10-18,14100.0,0,32414.0,0,19511.0,0,55230.0,0,77827.0,0,113174.0,0,19283.0,0,78206.0,0,18977.0,0,21505.0,0,17723.0,0,28456.0,0,22710.0,0,68820.0,0,1689.0,0,8910.0,0,5648.0,0,1243.0,0,28999.0,0,83581.0,0
0,2020-10-19,14100.0,0,32414.0,0,19511.0,0,55230.0,0,77827.0,0,113174.0,0,19283.0,0,78206.0,0,18977.0,0,21505.0,0,17723.0,0,28456.0,0,22710.0,0,68820.0,0,1689.0,0,8910.0,0,5648.0,0,1243.0,0,28999.0,0,83581.0,0
0,2020-10-20,14100.0,0,32414.0,0,19511.0,0,55230.0,0,77827.0,0,113174.0,0,19283.0,0,78206.0,0,18977.0,0,21505.0,0,17723.0,0,28456.0,0,22710.0,0,68820.0,0,1689.0,0,8910.0,0,5648.0,0,1243.0,0,28999.0,0,83581.0,0
0,2020-10-21,14464.0,0,34029.0,0,22449.0,0,55328.0,0,76874.0,0,114785.0,0,18667.0,0,80160.0,0,19795.0,0,22146.0,0,18574.0,0,29930.0,0,20708.0,0,71281.0,0,1707.0,0,9047.0,0,5850.0,0,1243.0,0,28844.0,0,87576.0,0
0,2020-10-22,14464.0,0,34029.0,0,22449.0,0,55328.0,0,76874.0,0,114785.0,0,18667.0,0,80160.0,0,19795.0,0,22146.0,0,18574.0,0,29930.0,0,20708.0,0,71281.0,0,1707.0,0,9047.0,0,5850.0,0,1243.0,0,28844.0,0,87576.0,0
0,2020-10-23,14464.0,0,34029.0,0,22449.0,0,55328.0,0,76874.0,0,114785.0,0,18667.0,0,80160.0,0,19795.0,0,22146.0,0,18574.0,0,29930.0,0,20708.0,0,71281.0,0,1707.0,0,9047.0,0,5850.0,0,1243.0,0,28844.0,0,87576.0,0
0,2020-10-24,14464.0,0,34029.0,0,22449.0,0,55328.0,0,76874.0,0,114785.0,0,18667.0,0,80160.0,0,19795.0,0,22146.0,0,18574.0,0,29930.0,0,20708.0,0,71281.0,0,1707.0,0,9047.0,0,5850.0,0,1243.0,0,28844.0,0,87576.0,0
0,2020-10-25,14510.0,0,37446.0,0,22691.0,0,60429.0,0,75140.0,0,120409.0,0,20851.0,0,84564.0,0,20379.0,0,22435.0,0,19875.0,0,31952.0,0,23151.0,0,71281.0,0,1727.0,0,9364.0,0,5765.0,0,1299.0,0,31457.0,0,93614.0,0
0,2020-10-26,14510.0,0,37446.0,0,22691.0,0,60429.0,0,75140.0,0,120409.0,0,20851.0,0,84564.0,0,20379.0,0,22435.0,0,19875.0,0,31952.0,0,23151.0,0,71281.0,0,1727.0,0,9364.0,0,5765.0,0,1299.0,0,31457.0,0,93614.0,0
0,2020-10-27,14510.0,0,37446.0,0,22691.0,0,60429.0,0,75140.0,0,120409.0,0,20851.0,0,84564.0,0,20379.0,0,22435.0,0,19875.0,0,31952.0,0,23151.0,0,71281.0,0,1727.0,0,9364.0,0,5765.0,0,1299.0,0,31457.0,0,93614.0,0
0,2020-10-28,16524.0,0,38980.0,0,23949.0,0,63260.0,0,73426.0,0,123679.0,0,21623.0,0,88895.0,0,21498.0,0,23360.0,0,20774.0,0,33279.0,0,21431.0,0,73588.0,0,1727.0,0,9596.0,0,5927.0,0,1299.0,0,31182.0,0,99145.0,0
0,2020-10-29,16524.0,0,38980.0,0,23949.0,0,63260.0,0,73426.0,0,123679.0,0,21623.0,0,88895.0,0,21498.0,0,23360.0,0,20774.0,0,33279.0,0,21431.0,0,73588.0,0,1727.0,0,9596.0,0,5927.0,0,1299.0,0,31182.0,0,99145.0,0
0,2020-10-30,16524.0,0,38980.0,0,23949.0,0,63260.0,0,73426.0,0,123679.0,0,21623.0,0,88895.0,0,21498.0,0,23360.0,0,20774.0,0,33279.0,0,21431.0,0,73588.0,0,1727.0,0,9596.0,0,5927.0,0,1299.0,0,31182.0,0,99145.0,0
0,2020-10-31,16524.0,0,38980.0,0,23949.0,0,63260.0,0,73426.0,0,123679.0,0,21623.0,0,88895.0,0,21498.0,0,23360.0,0,20774.0,0,33279.0,0,21431.0,0,73588.0,0,1727.0,0,9596.0,0,5927.0,0,1299.0,0,31182.0,0,99145.0,0
0,2020-11-01,19179.0,0,42337.0,0,26995.0,0,66782.0,0,73139.0,0,127516.0,0,24771.0,0,93871.0,0,22258.0,0,23943.0,0,21629.0,0,35386.0,0,23329.0,0,73588.0,0,1739.0,0,10018.0,0,5647.0,0,1357.0,0,34754.0,0,106869.0,0
0,2020-11-02,19179.0,100,42337.0,100,26995.0,100,66782.0,100,73139.0,100,127516.0,100,24771.0,100,93871.0,100,22258.0,100,23943.0,100,21629.0,100,35386.0,100,23329.0,100,73588.0,100,1739.0,100,10018.0,100,5647.0,100,1357.0,100,34754.0,100,106869.0,100
0,2020-11-03,19179.0,100,42337.0,100,26995.0,100,66782.0,100,73139.0,100,127516.0,100,24771.0,100,93871.0,100,22258.0,100,23943.0,100,21629.0,100,35386.0,100,23329.0,100,73588.0,100,1739.0,100,10018.0,100,5647.0,100,1357.0,100,34754.0,100,106869.0,100
