,dates,Minnesota_UnitedStates.CTP_CovidCases_Unknown.data,Minnesota_UnitedStates.CTP_CovidCases_Unknown.missing,Minnesota_UnitedStates.CTP_CovidCases_White.data,Minnesota_UnitedStates.CTP_CovidCases_White.missing,Massachusetts_UnitedStates.CTP_CovidCases_Unknown.data,Massachusetts_UnitedStates.CTP_CovidCases_Unknown.missing,Massachusetts_UnitedStates.CTP_CovidCases_White.data,Massachusetts_UnitedStates.CTP_CovidCases_White.missing,Nebraska_UnitedStates.CTP_CovidCases_Unknown.data,Nebraska_UnitedStates.CTP_CovidCases_Unknown.missing,Nebraska_UnitedStates.CTP_CovidCases_White.data,Nebraska_UnitedStates.CTP_CovidCases_White.missing,Maryland_UnitedStates.CTP_CovidCases_Unknown.data,Maryland_UnitedStates.CTP_CovidCases_Unknown.missing,Maryland_UnitedStates.CTP_CovidCases_White.data,Maryland_UnitedStates.CTP_CovidCases_White.missing,Missouri_UnitedStates.CTP_CovidCases_Unknown.data,Missouri_UnitedStates.CTP_CovidCases_Unknown.missing,Missouri_UnitedStates.CTP_CovidCases_White.data,Missouri_UnitedStates.CTP_CovidCases_White.missing,Nevada_UnitedStates.CTP_CovidCases_Unknown.data,Nevada_UnitedStates.CTP_CovidCases_Unknown.missing,Nevada_UnitedStates.CTP_CovidCases_White.data,Nevada_UnitedStates.CTP_CovidCases_White.missing,Maine_UnitedStates.CTP_CovidCases_Unknown.data,Maine_UnitedStates.CTP_CovidCases_Unknown.missing,Maine_UnitedStates.CTP_CovidCases_White.data,Maine_UnitedStates.CTP_CovidCases_White.missing,Mississippi_UnitedStates.CTP_CovidCases_Unknown.data,Mississippi_UnitedStates.CTP_CovidCases_Unknown.missing,Mississippi_UnitedStates.CTP_CovidCases_White.data,Mississippi_UnitedStates.CTP_CovidCases_White.missing,Montana_UnitedStates.CTP_CovidCases_Unknown.data,Montana_UnitedStates.CTP_CovidCases_Unknown.missing,Montana_UnitedStates.CTP_CovidCases_White.data,Montana_UnitedStates.CTP_CovidCases_White.missing,NewHampshire_UnitedStates.CTP_CovidCases_Unknown.data,NewHampshire_UnitedStates.CTP_CovidCases_Unknown.missing,NewHampshire_UnitedStates.CTP_CovidCases_White.data,NewHampshire_UnitedStates.CTP_CovidCases_White.missing
0,2020-09-07,0.0,0,35928.0,0,35196.0,0,38347.0,0,8077.0,0,22000.0,0,16792.0,0,26702.0,0,48586.0,0,28030.0,0,20602.0,0,14304.0,0,446.0,0,3012.0,0,13322.0,0,29259.0,0,2679.0,0,4128.0,0,893.0,0,4830.0,0
0,2020-09-08,0.0,0,35928.0,0,35196.0,0,38347.0,0,8077.0,0,22000.0,0,16792.0,0,26702.0,0,48586.0,0,28030.0,0,20602.0,0,14304.0,0,446.0,0,3012.0,0,13322.0,0,29259.0,0,2679.0,0,4128.0,0,893.0,0,4830.0,0
0,2020-09-09,0.0,0,36872.0,0,35152.0,0,38566.0,0,7690.0,0,23200.0,0,17027.0,0,27231.0,0,52096.0,0,27978.0,0,20461.0,0,14523.0,0,439.0,0,3067.0,0,13199.0,0,29844.0,0,2785.0,0,4210.0,0,893.0,0,4869.0,0
0,2020-09-10,0.0,0,36872.0,0,35152.0,0,38566.0,0,7690.0,0,23200.0,0,17027.0,0,27231.0,0,52096.0,0,27978.0,0,20461.0,0,14523.0,0,439.0,0,3067.0,0,13199.0,0,29844.0,0,2785.0,0,4210.0,0,893.0,0,4869.0,0
0,2020-09-11,0.0,0,36872.0,0,35152.0,0,38566.0,0,7690.0,0,23200.0,0,17027.0,0,27231.0,0,52096.0,0,27978.0,0,20461.0,0,14523.0,0,439.0,0,3067.0,0,13199.0,0,29844.0,0,2785.0,0,4210.0,0,893.0,0,4869.0,0
0,2020-09-12,0.0,0,36872.0,0,35152.0,0,38566.0,0,7690.0,0,23200.0,0,17027.0,0,27231.0,0,52096.0,0,27978.0,0,20461.0,0,14523.0,0,439.0,0,3067.0,0,13199.0,0,29844.0,0,2785.0,0,4210.0,0,893.0,0,4869.0,0
0,2020-09-13,3942.0,0,38588.0,0,35391.0,0,39080.0,0,7841.0,0,24300.0,0,17431.0,0,28240.0,0,58566.0,0,27742.0,0,19874.0,0,15018.0,0,441.0,0,3184.0,0,13547.0,0,30818.0,0,3141.0,0,4310.0,0,912.0,0,4999.0,0
0,2020-09-14,3942.0,0,38588.0,0,35391.0,0,39080.0,0,7841.0,0,24300.0,0,17431.0,0,28240.0,0,58566.0,0,27742.0,0,19874.0,0,15018.0,0,441.0,0,3184.0,0,13547.0,0,30818.0,0,3141.0,0,4310.0,0,912.0,0,4999.0,0
0,2020-09-15,3942.0,0,38588.0,0,35391.0,0,39080.0,0,7841.0,0,24300.0,0,17431.0,0,28240.0,0,58566.0,0,27742.0,0,19874.0,0,15018.0,0,441.0,0,3184.0,0,13547.0,0,30818.0,0,3141.0,0,4310.0,0,912.0,0,4999.0,0
0,2020-09-16,7928.0,0,39675.0,0,35405.0,0,39428.0,0,8464.0,0,24900.0,0,17759.0,0,28864.0,0,62885.0,0,27713.0,0,19397.0,0,15323.0,0,445.0,0,3247.0,0,13580.0,0,31587.0,0,2529.0,0,5086.0,0,908.0,0,5064.0,0
0,2020-09-17,7928.0,0,39675.0,0,35405.0,0,39428.0,0,8464.0,0,24900.0,0,17759.0,0,28864.0,0,62885.0,0,27713.0,0,19397.0,0,15323.0,0,445.0,0,3247.0,0,13580.0,0,31587.0,0,2529.0,0,5086.0,0,908.0,0,5064.0,0
0,2020-09-18,7928.0,0,39675.0,0,35405.0,0,39428.0,0,8464.0,0,24900.0,0,17759.0,0,28864.0,0,62885.0,0,27713.0,0,19397.0,0,15323.0,0,445.0,0,3247.0,0,13580.0,0,31587.0,0,2529.0,0,5086.0,0,908.0,0,5064.0,0
0,2020-09-19,7928.0,0,39675.0,0,35405.0,0,39428.0,0,8464.0,0,24900.0,0,17759.0,0,28864.0,0,62885.0,0,27713.0,0,19397.0,0,15323.0,0,445.0,0,3247.0,0,13580.0,0,31587.0,0,2529.0,0,5086.0,0,908.0,0,5064.0,0
0,2020-09-20,8418.0,0,42465.0,0,35580.0,0,40066.0,0,9306.0,0,25700.0,0,18164.0,0,29686.0,0,68835.0,0,28211.0,0,19370.0,0,15835.0,0,458.0,0,3364.0,0,14185.0,0,32416.0,0,3021.0,0,5306.0,0,938.0,0,5173.0,0
0,2020-09-21,8418.0,0,42465.0,0,35580.0,0,40066.0,0,9306.0,0,25700.0,0,18164.0,0,29686.0,0,68835.0,0,28211.0,0,19370.0,0,15835.0,0,458.0,0,3364.0,0,14185.0,0,32416.0,0,3021.0,0,5306.0,0,938.0,0,5173.0,0
0,2020-09-22,8418.0,0,42465.0,0,35580.0,0,40066.0,0,9306.0,0,25700.0,0,18164.0,0,29686.0,0,68835.0,0,28211.0,0,19370.0,0,15835.0,0,458.0,0,3364.0,0,14185.0,0,32416.0,0,3021.0,0,5306.0,0,938.0,0,5173.0,0
0,2020-09-23,8411.0,0,44053.0,0,35645.0,0,40382.0,0,10106.0,0,26000.0,0,18293.0,0,30087.0,0,72506.0,0,28067.0,0,19644.0,0,16047.0,0,463.0,0,3443.0,0,13998.0,0,33265.0,0,3358.0,0,5477.0,0,923.0,0,5229.0,0
0,2020-09-24,8411.0,0,44053.0,0,35645.0,0,40382.0,0,10106.0,0,26000.0,0,18293.0,0,30087.0,0,72506.0,0,28067.0,0,19644.0,0,16047.0,0,463.0,0,3443.0,0,13998.0,0,33265.0,0,3358.0,0,5477.0,0,923.0,0,5229.0,0
0,2020-09-25,8411.0,0,44053.0,0,35645.0,0,40382.0,0,10106.0,0,26000.0,0,18293.0,0,30087.0,0,72506.0,0,28067.0,0,19644.0,0,16047.0,0,463.0,0,3443.0,0,13998.0,0,33265.0,0,3358.0,0,5477.0,0,923.0,0,5229.0,0
0,2020-09-26,8411.0,0,44053.0,0,35645.0,0,40382.0,0,10106.0,0,26000.0,0,18293.0,0,30087.0,0,72506.0,0,28067.0,0,19644.0,0,16047.0,0,463.0,0,3443.0,0,13998.0,0,33265.0,0,3358.0,0,5477.0,0,923.0,0,5229.0,0
0,2020-09-27,9036.0,0,47009.0,0,35696.0,0,41199.0,0,10058.0,0,27600.0,0,18669.0,0,30858.0,0,77746.0,0,28383.0,0,20026.0,0,16607.0,0,469.0,0,3540.0,0,14299.0,0,34403.0,0,4091.0,0,5747.0,0,956.0,0,5341.0,0
0,2020-09-28,9036.0,0,47009.0,0,35696.0,0,41199.0,0,10058.0,0,27600.0,0,18669.0,0,30858.0,0,77746.0,0,28383.0,0,20026.0,0,16607.0,0,469.0,0,3540.0,0,14299.0,0,34403.0,0,4091.0,0,5747.0,0,956.0,0,5341.0,0
0,2020-09-29,9036.0,0,47009.0,0,35696.0,0,41199.0,0,10058.0,0,27600.0,0,18669.0,0,30858.0,0,77746.0,0,28383.0,0,20026.0,0,16607.0,0,469.0,0,3540.0,0,14299.0,0,34403.0,0,4091.0,0,5747.0,0,956.0,0,5341.0,0
0,2020-09-30,9006.0,0,48803.0,0,35958.0,0,41689.0,0,11559.0,0,27600.0,0,18842.0,0,31329.0,0,41176.0,0,60459.0,0,20197.0,0,16901.0,0,474.0,0,3634.0,0,14125.0,0,35362.0,0,4518.0,0,6152.0,0,961.0,0,5415.0,0
0,2020-10-01,9006.0,0,48803.0,0,35958.0,0,41689.0,0,11559.0,0,27600.0,0,18842.0,0,31329.0,0,41176.0,0,60459.0,0,20197.0,0,16901.0,0,474.0,0,3634.0,0,14125.0,0,35362.0,0,4518.0,0,6152.0,0,961.0,0,5415.0,0
0,2020-10-02,9006.0,0,48803.0,0,35958.0,0,41689.0,0,11559.0,0,27600.0,0,18842.0,0,31329.0,0,41176.0,0,60459.0,0,20197.0,0,16901.0,0,474.0,0,3634.0,0,14125.0,0,35362.0,0,4518.0,0,6152.0,0,961.0,0,5415.0,0
0,2020-10-03,9006.0,0,48803.0,0,35958.0,0,41689.0,0,11559.0,0,27600.0,0,18842.0,0,31329.0,0,41176.0,0,60459.0,0,20197.0,0,16901.0,0,474.0,0,3634.0,0,14125.0,0,35362.0,0,4518.0,0,6152.0,0,961.0,0,5415.0,0
0,2020-10-04,9622.0,0,51930.0,0,36324.0,0,42646.0,0,11774.0,0,29500.0,0,19283.0,0,32303.0,0,44179.0,0,64732.0,0,20629.0,0,17546.0,0,481.0,0,3746.0,0,14460.0,0,36541.0,0,5334.0,0,6702.0,0,1020.0,0,5659.0,0
0,2020-10-05,9622.0,0,51930.0,0,36324.0,0,42646.0,0,11774.0,0,29500.0,0,19283.0,0,32303.0,0,44179.0,0,64732.0,0,20629.0,0,17546.0,0,481.0,0,3746.0,0,14460.0,0,36541.0,0,5334.0,0,6702.0,0,1020.0,0,5659.0,0
0,2020-10-06,9622.0,0,51930.0,0,36324.0,0,42646.0,0,11774.0,0,29500.0,0,19283.0,0,32303.0,0,44179.0,0,64732.0,0,20629.0,0,17546.0,0,481.0,0,3746.0,0,14460.0,0,36541.0,0,5334.0,0,6702.0,0,1020.0,0,5659.0,0
0,2020-10-07,9775.0,0,53959.0,0,36601.0,0,43167.0,0,12353.0,0,30400.0,0,19469.0,0,32833.0,0,45118.0,0,66672.0,0,20850.0,0,17858.0,0,482.0,0,3825.0,0,14667.0,0,37499.0,0,5983.0,0,7230.0,0,1095.0,0,5729.0,0
0,2020-10-08,9775.0,0,53959.0,0,36601.0,0,43167.0,0,12353.0,0,30400.0,0,19469.0,0,32833.0,0,45118.0,0,66672.0,0,20850.0,0,17858.0,0,482.0,0,3825.0,0,14667.0,0,37499.0,0,5983.0,0,7230.0,0,1095.0,0,5729.0,0
0,2020-10-09,9775.0,0,53959.0,0,36601.0,0,43167.0,0,12353.0,0,30400.0,0,19469.0,0,32833.0,0,45118.0,0,66672.0,0,20850.0,0,17858.0,0,482.0,0,3825.0,0,14667.0,0,37499.0,0,5983.0,0,7230.0,0,1095.0,0,5729.0,0
0,2020-10-10,9775.0,0,53959.0,0,36601.0,0,43167.0,0,12353.0,0,30400.0,0,19469.0,0,32833.0,0,45118.0,0,66672.0,0,20850.0,0,17858.0,0,482.0,0,3825.0,0,14667.0,0,37499.0,0,5983.0,0,7230.0,0,1095.0,0,5729.0,0
0,2020-10-11,10441.0,0,57723.0,0,36921.0,0,43978.0,0,13826.0,0,31800.0,0,19860.0,0,33858.0,0,48375.0,0,71178.0,0,21347.0,0,18557.0,0,485.0,0,3929.0,0,15264.0,0,38751.0,0,7304.0,0,8165.0,0,1120.0,0,5974.0,0
0,2020-10-12,10441.0,0,57723.0,0,36921.0,0,43978.0,0,13826.0,0,31800.0,0,19860.0,0,33858.0,0,48375.0,0,71178.0,0,21347.0,0,18557.0,0,485.0,0,3929.0,0,15264.0,0,38751.0,0,7304.0,0,8165.0,0,1120.0,0,5974.0,0
0,2020-10-13,10441.0,0,57723.0,0,36921.0,0,43978.0,0,13826.0,0,31800.0,0,19860.0,0,33858.0,0,48375.0,0,71178.0,0,21347.0,0,18557.0,0,485.0,0,3929.0,0,15264.0,0,38751.0,0,7304.0,0,8165.0,0,1120.0,0,5974.0,0
0,2020-10-14,10688.0,0,60348.0,0,37483.0,0,44647.0,0,14590.0,0,33000.0,0,19892.0,0,34416.0,0,50045.0,0,73879.0,0,21592.0,0,19005.0,0,497.0,0,4009.0,0,15403.0,0,39795.0,0,8177.0,0,8647.0,0,1155.0,0,6127.0,0
0,2020-10-15,10688.0,0,60348.0,0,37483.0,0,44647.0,0,14590.0,0,33000.0,0,19892.0,0,34416.0,0,50045.0,0,73879.0,0,21592.0,0,19005.0,0,497.0,0,4009.0,0,15403.0,0,39795.0,0,8177.0,0,8647.0,0,1155.0,0,6127.0,0
0,2020-10-16,10688.0,0,60348.0,0,37483.0,0,44647.0,0,14590.0,0,33000.0,0,19892.0,0,34416.0,0,50045.0,0,73879.0,0,21592.0,0,19005.0,0,497.0,0,4009.0,0,15403.0,0,39795.0,0,8177.0,0,8647.0,0,1155.0,0,6127.0,0
0,2020-10-17,10688.0,0,60348.0,0,37483.0,0,44647.0,0,14590.0,0,33000.0,0,19892.0,0,34416.0,0,50045.0,0,73879.0,0,21592.0,0,19005.0,0,497.0,0,4009.0,0,15403.0,0,39795.0,0,8177.0,0,8647.0,0,1155.0,0,6127.0,0
0,2020-10-18,11644.0,0,64935.0,0,37689.0,0,45672.0,0,16798.0,0,34900.0,0,20263.0,0,35417.0,0,53825.0,0,78285.0,0,22251.0,0,19955.0,0,508.0,0,4110.0,0,15885.0,0,41438.0,0,9630.0,0,9533.0,0,1298.0,0,6293.0,0
0,2020-10-19,11644.0,0,64935.0,0,37689.0,0,45672.0,0,16798.0,0,34900.0,0,20263.0,0,35417.0,0,53825.0,0,78285.0,0,22251.0,0,19955.0,0,508.0,0,4110.0,0,15885.0,0,41438.0,0,9630.0,0,9533.0,0,1298.0,0,6293.0,0
0,2020-10-20,11644.0,0,64935.0,0,37689.0,0,45672.0,0,16798.0,0,34900.0,0,20263.0,0,35417.0,0,53825.0,0,78285.0,0,22251.0,0,19955.0,0,508.0,0,4110.0,0,15885.0,0,41438.0,0,9630.0,0,9533.0,0,1298.0,0,6293.0,0
0,2020-10-21,11878.0,0,67618.0,0,37953.0,0,46590.0,0,16478.0,0,36600.0,0,20501.0,0,35946.0,0,54020.0,0,81657.0,0,22551.0,0,20466.0,0,513.0,0,4186.0,0,16153.0,0,42519.0,0,10706.0,0,10101.0,0,1240.0,0,6550.0,0
0,2020-10-22,11878.0,0,67618.0,0,37953.0,0,46590.0,0,16478.0,0,36600.0,0,20501.0,0,35946.0,0,54020.0,0,81657.0,0,22551.0,0,20466.0,0,513.0,0,4186.0,0,16153.0,0,42519.0,0,10706.0,0,10101.0,0,1240.0,0,6550.0,0
0,2020-10-23,11878.0,0,67618.0,0,37953.0,0,46590.0,0,16478.0,0,36600.0,0,20501.0,0,35946.0,0,54020.0,0,81657.0,0,22551.0,0,20466.0,0,513.0,0,4186.0,0,16153.0,0,42519.0,0,10706.0,0,10101.0,0,1240.0,0,6550.0,0
0,2020-10-24,11878.0,0,67618.0,0,37953.0,0,46590.0,0,16478.0,0,36600.0,0,20501.0,0,35946.0,0,54020.0,0,81657.0,0,22551.0,0,20466.0,0,513.0,0,4186.0,0,16153.0,0,42519.0,0,10706.0,0,10101.0,0,1240.0,0,6550.0,0
0,2020-10-25,12859.0,0,72414.0,0,38841.0,0,48189.0,0,17534.0,0,38900.0,0,20902.0,0,37023.0,0,56984.0,0,86459.0,0,23727.0,0,21445.0,0,529.0,0,4330.0,0,16533.0,0,44107.0,0,12138.0,0,11352.0,0,1364.0,0,6805.0,0
0,2020-10-26,12859.0,0,72414.0,0,38841.0,0,48189.0,0,17534.0,0,38900.0,0,20902.0,0,37023.0,0,56984.0,0,86459.0,0,23727.0,0,21445.0,0,529.0,0,4330.0,0,16533.0,0,44107.0,0,12138.0,0,11352.0,0,1364.0,0,6805.0,0
0,2020-10-27,12859.0,0,72414.0,0,38841.0,0,48189.0,0,17534.0,0,38900.0,0,20902.0,0,37023.0,0,56984.0,0,86459.0,0,23727.0,0,21445.0,0,529.0,0,4330.0,0,16533.0,0,44107.0,0,12138.0,0,11352.0,0,1364.0,0,6805.0,0
0,2020-10-28,13378.0,0,76516.0,0,39705.0,0,49459.0,0,18581.0,0,40460.0,0,21203.0,0,37775.0,0,58589.0,0,89499.0,0,23927.0,0,21968.0,0,546.0,0,4485.0,0,16898.0,0,45450.0,0,13685.0,0,11833.0,0,1413.0,0,7046.0,0
0,2020-10-29,13378.0,0,76516.0,0,39705.0,0,49459.0,0,18581.0,0,40460.0,0,21203.0,0,37775.0,0,58589.0,0,89499.0,0,23927.0,0,21968.0,0,546.0,0,4485.0,0,16898.0,0,45450.0,0,13685.0,0,11833.0,0,1413.0,0,7046.0,0
0,2020-10-30,13378.0,0,76516.0,0,39705.0,0,49459.0,0,18581.0,0,40460.0,0,21203.0,0,37775.0,0,58589.0,0,89499.0,0,23927.0,0,21968.0,0,546.0,0,4485.0,0,16898.0,0,45450.0,0,13685.0,0,11833.0,0,1413.0,0,7046.0,0
0,2020-10-31,13378.0,0,76516.0,0,39705.0,0,49459.0,0,18581.0,0,40460.0,0,21203.0,0,37775.0,0,58589.0,0,89499.0,0,23927.0,0,21968.0,0,546.0,0,4485.0,0,16898.0,0,45450.0,0,13685.0,0,11833.0,0,1413.0,0,7046.0,0
0,2020-11-01,15243.0,0,84081.0,0,41100.0,0,51326.0,0,21416.0,0,41710.0,0,21602.0,0,39114.0,0,62841.0,0,95291.0,0,25335.0,0,23038.0,0,575.0,0,4758.0,0,17443.0,0,46854.0,0,15686.0,0,13013.0,0,0.0,0,7348.0,0
0,2020-11-02,15243.0,100,84081.0,100,41100.0,100,51326.0,100,21416.0,100,41710.0,100,21602.0,100,39114.0,100,62841.0,100,95291.0,100,25335.0,100,23038.0,100,575.0,100,4758.0,100,17443.0,100,46854.0,100,15686.0,100,13013.0,100,0.0,100,7348.0,100
0,2020-11-03,15243.0,100,84081.0,100,41100.0,100,51326.0,100,21416.0,100,41710.0,100,21602.0,100,39114.0,100,62841.0,100,95291.0,100,25335.0,100,23038.0,100,575.0,100,4758.0,100,17443.0,100,46854.0,100,15686.0,100,13013.0,100,0.0,100,7348.0,100
