,dates,Alabama_UnitedStates.CTP_CovidCases_Multiracial.data,Alabama_UnitedStates.CTP_CovidCases_Multiracial.missing,Alabama_UnitedStates.CTP_CovidCases_Other.data,Alabama_UnitedStates.CTP_CovidCases_Other.missing,Alabama_UnitedStates.CTP_CovidCases_LatinX.data,Alabama_UnitedStates.CTP_CovidCases_LatinX.missing,Alabama_UnitedStates.CTP_CovidCases_NHPI.data,Alabama_UnitedStates.CTP_CovidCases_NHPI.missing,Florida_UnitedStates.CTP_CovidCases_Multiracial.data,Florida_UnitedStates.CTP_CovidCases_Multiracial.missing,Florida_UnitedStates.CTP_CovidCases_Other.data,Florida_UnitedStates.CTP_CovidCases_Other.missing,Florida_UnitedStates.CTP_CovidCases_LatinX.data,Florida_UnitedStates.CTP_CovidCases_LatinX.missing,Florida_UnitedStates.CTP_CovidCases_NHPI.data,Florida_UnitedStates.CTP_CovidCases_NHPI.missing,Kansas_UnitedStates.CTP_CovidCases_Multiracial.data,Kansas_UnitedStates.CTP_CovidCases_Multiracial.missing,Kansas_UnitedStates.CTP_CovidCases_Other.data,Kansas_UnitedStates.CTP_CovidCases_Other.missing,Kansas_UnitedStates.CTP_CovidCases_LatinX.data,Kansas_UnitedStates.CTP_CovidCases_LatinX.missing,Kansas_UnitedStates.CTP_CovidCases_NHPI.data,Kansas_UnitedStates.CTP_CovidCases_NHPI.missing,Texas_UnitedStates.CTP_CovidCases_Multiracial.data,Texas_UnitedStates.CTP_CovidCases_Multiracial.missing,Texas_UnitedStates.CTP_CovidCases_Other.data,Texas_UnitedStates.CTP_CovidCases_Other.missing,Texas_UnitedStates.CTP_CovidCases_LatinX.data,Texas_UnitedStates.CTP_CovidCases_LatinX.missing,Texas_UnitedStates.CTP_CovidCases_NHPI.data,Texas_UnitedStates.CTP_CovidCases_NHPI.missing,Michigan_UnitedStates.CTP_CovidCases_Multiracial.data,Michigan_UnitedStates.CTP_CovidCases_Multiracial.missing,Michigan_UnitedStates.CTP_CovidCases_Other.data,Michigan_UnitedStates.CTP_CovidCases_Other.missing,Michigan_UnitedStates.CTP_CovidCases_LatinX.data,Michigan_UnitedStates.CTP_CovidCases_LatinX.missing,Michigan_UnitedStates.CTP_CovidCases_NHPI.data,Michigan_UnitedStates.CTP_CovidCases_NHPI.missing,Alaska_UnitedStates.CTP_CovidCases_Multiracial.data,Alaska_UnitedStates.CTP_CovidCases_Multiracial.missing,Alaska_UnitedStates.CTP_CovidCases_Other.data,Alaska_UnitedStates.CTP_CovidCases_Other.missing,Alaska_UnitedStates.CTP_CovidCases_LatinX.data,Alaska_UnitedStates.CTP_CovidCases_LatinX.missing,Alaska_UnitedStates.CTP_CovidCases_NHPI.data,Alaska_UnitedStates.CTP_CovidCases_NHPI.missing,California_UnitedStates.CTP_CovidCases_Multiracial.data,California_UnitedStates.CTP_CovidCases_Multiracial.missing,California_UnitedStates.CTP_CovidCases_Other.data,California_UnitedStates.CTP_CovidCases_Other.missing,California_UnitedStates.CTP_CovidCases_LatinX.data,California_UnitedStates.CTP_CovidCases_LatinX.missing,California_UnitedStates.CTP_CovidCases_NHPI.data,California_UnitedStates.CTP_CovidCases_NHPI.missing,Illinois_UnitedStates.CTP_CovidCases_Multiracial.data,Illinois_UnitedStates.CTP_CovidCases_Multiracial.missing,Illinois_UnitedStates.CTP_CovidCases_Other.data,Illinois_UnitedStates.CTP_CovidCases_Other.missing,Illinois_UnitedStates.CTP_CovidCases_LatinX.data,Illinois_UnitedStates.CTP_CovidCases_LatinX.missing,Illinois_UnitedStates.CTP_CovidCases_NHPI.data,Illinois_UnitedStates.CTP_CovidCases_NHPI.missing,Arkansas_UnitedStates.CTP_CovidCases_Multiracial.data,Arkansas_UnitedStates.CTP_CovidCases_Multiracial.missing,Arkansas_UnitedStates.CTP_CovidCases_Other.data,Arkansas_UnitedStates.CTP_CovidCases_Other.missing,Arkansas_UnitedStates.CTP_CovidCases_LatinX.data,Arkansas_UnitedStates.CTP_CovidCases_LatinX.missing,Arkansas_UnitedStates.CTP_CovidCases_NHPI.data,Arkansas_UnitedStates.CTP_CovidCases_NHPI.missing,Arizona_UnitedStates.CTP_CovidCases_Multiracial.data,Arizona_UnitedStates.CTP_CovidCases_Multiracial.missing,Arizona_UnitedStates.CTP_CovidCases_Other.data,Arizona_UnitedStates.CTP_CovidCases_Other.missing,Arizona_UnitedStates.CTP_CovidCases_LatinX.data,Arizona_UnitedStates.CTP_CovidCases_LatinX.missing,Arizona_UnitedStates.CTP_CovidCases_NHPI.data,Arizona_UnitedStates.CTP_CovidCases_NHPI.missing
0,2020-03-24,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-25,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-26,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-27,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-28,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-29,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-30,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-31,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-01,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-02,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-03,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-04,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-05,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-06,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-07,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-08,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-09,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-10,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-11,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-12,0.0,100,66.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,15.0,0,518.0,0,0.0,100,985.0,0,739.0,0,0.0,100,246.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1216.0,0,4729.0,0,270.0,0,0.0,100,988.0,0,2513.0,0,28.0,0,3.0,0,35.0,0,0.0,100,3.0,0,0.0,100,27.0,0,286.0,0,61.0,0
0,2020-04-13,0.0,100,66.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,15.0,0,518.0,0,0.0,100,985.0,0,739.0,0,0.0,100,246.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1216.0,0,4729.0,0,270.0,0,0.0,100,988.0,0,2513.0,0,28.0,0,3.0,0,35.0,0,0.0,100,3.0,0,0.0,100,27.0,0,286.0,0,61.0,0
0,2020-04-14,0.0,100,66.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,15.0,0,518.0,0,0.0,100,985.0,0,739.0,0,0.0,100,246.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1216.0,0,4729.0,0,270.0,0,0.0,100,988.0,0,2513.0,0,28.0,0,3.0,0,35.0,0,0.0,100,3.0,0,0.0,100,27.0,0,286.0,0,61.0,0
0,2020-04-15,0.0,100,85.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,16.0,0,552.0,0,0.0,100,1402.0,0,841.0,0,0.0,100,280.0,0,6.0,0,3.0,0,0.0,100,3.0,0,317.0,0,1270.0,0,5873.0,0,317.0,0,0.0,100,1117.0,0,3357.0,0,33.0,0,5.0,0,45.0,0,0.0,100,5.0,0,0.0,100,34.0,0,366.0,0,67.0,0
0,2020-04-16,0.0,100,85.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,16.0,0,552.0,0,0.0,100,1402.0,0,841.0,0,0.0,100,280.0,100,6.0,0,3.0,0,0.0,100,3.0,0,317.0,0,1270.0,0,5873.0,0,317.0,0,0.0,100,1117.0,0,3357.0,0,33.0,0,5.0,0,45.0,0,0.0,100,5.0,0,0.0,100,34.0,0,366.0,0,67.0,100
0,2020-04-17,0.0,100,85.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,16.0,0,552.0,0,0.0,100,1402.0,0,841.0,0,0.0,100,280.0,100,6.0,0,3.0,0,0.0,100,3.0,0,317.0,0,1270.0,0,5873.0,0,317.0,0,0.0,100,1117.0,0,3357.0,0,33.0,0,5.0,0,45.0,0,0.0,100,5.0,0,0.0,100,34.0,0,366.0,0,67.0,100
0,2020-04-18,0.0,100,85.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,16.0,0,552.0,0,0.0,100,1402.0,0,841.0,0,0.0,100,280.0,100,6.0,0,3.0,0,0.0,100,3.0,0,317.0,0,1270.0,0,5873.0,0,317.0,0,0.0,100,1117.0,0,3357.0,0,33.0,0,5.0,0,45.0,0,0.0,100,5.0,0,0.0,100,34.0,0,366.0,0,67.0,100
0,2020-04-19,0.0,100,102.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,42.0,0,0.0,100,0.0,100,0.0,100,18.0,0,663.0,0,0.0,100,1885.0,0,942.0,0,628.0,0,280.0,100,10.0,0,5.0,0,0.0,100,4.0,0,388.0,0,1552.0,0,7567.0,0,38.0,0,0.0,100,1324.0,0,4913.0,0,39.0,0,7.0,0,54.0,0,0.0,100,5.0,0,0.0,100,45.0,0,478.0,0,67.0,100
0,2020-04-20,0.0,100,102.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,42.0,0,0.0,100,0.0,100,0.0,100,18.0,0,663.0,0,0.0,100,1885.0,0,942.0,0,628.0,0,280.0,100,10.0,0,5.0,0,0.0,100,4.0,0,388.0,0,1552.0,0,7567.0,0,38.0,0,0.0,100,1324.0,0,4913.0,0,39.0,0,7.0,0,54.0,0,0.0,100,5.0,0,0.0,100,45.0,0,478.0,0,67.0,100
0,2020-04-21,0.0,100,102.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,42.0,0,0.0,100,0.0,100,0.0,100,18.0,0,663.0,0,0.0,100,1885.0,0,942.0,0,628.0,0,280.0,100,10.0,0,5.0,0,0.0,100,4.0,0,388.0,0,1552.0,0,7567.0,0,38.0,0,0.0,100,1324.0,0,4913.0,0,39.0,0,7.0,0,54.0,0,0.0,100,5.0,0,0.0,100,45.0,0,478.0,0,67.0,100
0,2020-04-22,0.0,100,110.0,0,0.0,100,0.0,100,0.0,100,2347.0,0,0.0,100,0.0,100,0.0,100,50.0,0,0.0,100,0.0,100,0.0,100,22.0,0,775.0,0,0.0,100,2377.0,0,1358.0,0,1018.0,0,280.0,100,10.0,0,7.0,0,0.0,100,6.0,0,189.0,0,1735.0,0,9701.0,0,50.0,0,0.0,100,1447.0,0,6195.0,0,45.0,0,10.0,0,70.0,0,0.0,100,5.0,0,0.0,100,86.0,0,946.0,0,67.0,100
0,2020-04-23,0.0,100,110.0,0,0.0,100,0.0,100,0.0,100,2347.0,0,0.0,100,0.0,100,0.0,100,50.0,0,0.0,100,0.0,100,0.0,100,22.0,0,775.0,0,0.0,100,2377.0,0,1358.0,0,1018.0,0,280.0,100,10.0,0,7.0,0,0.0,100,6.0,0,189.0,0,1735.0,0,9701.0,0,50.0,0,0.0,100,1447.0,0,6195.0,0,45.0,0,10.0,0,70.0,0,0.0,100,5.0,0,0.0,100,86.0,0,946.0,0,67.0,100
0,2020-04-24,0.0,100,110.0,0,0.0,100,0.0,100,0.0,100,2347.0,0,0.0,100,0.0,100,0.0,100,50.0,0,0.0,100,0.0,100,0.0,100,22.0,0,775.0,0,0.0,100,2377.0,0,1358.0,0,1018.0,0,280.0,100,10.0,0,7.0,0,0.0,100,6.0,0,189.0,0,1735.0,0,9701.0,0,50.0,0,0.0,100,1447.0,0,6195.0,0,45.0,0,10.0,0,70.0,0,0.0,100,5.0,0,0.0,100,86.0,0,946.0,0,67.0,100
0,2020-04-25,0.0,100,110.0,0,0.0,100,0.0,100,0.0,100,2347.0,0,0.0,100,0.0,100,0.0,100,50.0,0,0.0,100,0.0,100,0.0,100,22.0,0,775.0,0,0.0,100,2377.0,0,1358.0,0,1018.0,0,280.0,100,10.0,0,7.0,0,0.0,100,6.0,0,189.0,0,1735.0,0,9701.0,0,50.0,0,0.0,100,1447.0,0,6195.0,0,45.0,0,10.0,0,70.0,0,0.0,100,5.0,0,0.0,100,86.0,0,946.0,0,67.0,100
0,2020-04-26,0.0,100,163.0,0,0.0,100,0.0,100,0.0,100,2535.0,0,0.0,100,0.0,100,0.0,100,91.0,0,0.0,100,0.0,100,0.0,100,22.0,0,900.0,0,0.0,100,2644.0,0,1511.0,0,1133.0,0,280.0,100,0.0,0,9.0,0,0.0,100,6.0,0,225.0,0,1824.0,0,12092.0,0,58.0,0,0.0,100,1834.0,0,8743.0,0,52.0,0,12.0,0,78.0,0,107.0,0,5.0,0,0.0,100,115.0,0,1119.0,0,67.0,100
0,2020-04-27,0.0,100,163.0,0,0.0,100,0.0,100,0.0,100,2535.0,0,0.0,100,0.0,100,0.0,100,91.0,0,0.0,100,0.0,100,0.0,100,22.0,0,900.0,0,0.0,100,2644.0,0,1511.0,0,1133.0,0,280.0,100,0.0,0,9.0,0,0.0,100,6.0,0,225.0,0,1824.0,0,12092.0,0,58.0,0,0.0,100,1834.0,0,8743.0,0,52.0,0,12.0,0,78.0,0,107.0,0,5.0,0,0.0,100,115.0,0,1119.0,0,67.0,100
0,2020-04-28,0.0,100,163.0,0,0.0,100,0.0,100,0.0,100,2535.0,0,0.0,100,0.0,100,0.0,100,91.0,0,0.0,100,0.0,100,0.0,100,22.0,0,900.0,0,0.0,100,2644.0,0,1511.0,0,1133.0,0,280.0,100,0.0,0,9.0,0,0.0,100,6.0,0,225.0,0,1824.0,0,12092.0,0,58.0,0,0.0,100,1834.0,0,8743.0,0,52.0,0,12.0,0,78.0,0,107.0,0,5.0,0,0.0,100,115.0,0,1119.0,0,67.0,100
0,2020-04-29,0.0,100,196.0,0,0.0,100,0.0,100,0.0,100,2678.0,0,0.0,100,0.0,100,0.0,100,101.0,0,0.0,100,0.0,100,0.0,100,43.0,0,1551.0,0,0.0,100,2827.0,0,1615.0,0,1211.0,0,280.0,100,10.0,0,9.0,0,0.0,100,8.0,0,249.0,0,2033.0,0,13608.0,0,71.0,0,0.0,100,2031.0,0,10846.0,0,62.0,0,13.0,0,77.0,0,125.0,0,5.0,0,0.0,100,120.0,0,1207.0,0,67.0,100
0,2020-04-30,0.0,100,196.0,0,0.0,100,0.0,100,0.0,100,2678.0,0,0.0,100,0.0,100,0.0,100,101.0,0,0.0,100,0.0,100,0.0,100,43.0,0,1551.0,0,0.0,100,2827.0,0,1615.0,0,1211.0,100,280.0,100,10.0,0,9.0,0,0.0,100,8.0,0,249.0,0,2033.0,0,13608.0,0,71.0,0,0.0,100,2031.0,0,10846.0,0,62.0,0,13.0,0,77.0,0,125.0,100,5.0,0,0.0,100,120.0,0,1207.0,0,67.0,100
0,2020-05-01,0.0,100,196.0,0,0.0,100,0.0,100,0.0,100,2678.0,0,0.0,100,0.0,100,0.0,100,101.0,0,0.0,100,0.0,100,0.0,100,43.0,0,1551.0,0,0.0,100,2827.0,0,1615.0,0,1211.0,100,280.0,100,10.0,0,9.0,0,0.0,100,8.0,0,249.0,0,2033.0,0,13608.0,0,71.0,0,0.0,100,2031.0,0,10846.0,0,62.0,0,13.0,0,77.0,0,125.0,100,5.0,0,0.0,100,120.0,0,1207.0,0,67.0,100
0,2020-05-02,0.0,100,196.0,0,0.0,100,0.0,100,0.0,100,2678.0,0,0.0,100,0.0,100,0.0,100,101.0,0,0.0,100,0.0,100,0.0,100,43.0,0,1551.0,0,0.0,100,2827.0,0,1615.0,0,1211.0,100,280.0,100,10.0,0,9.0,0,0.0,100,8.0,0,249.0,0,2033.0,0,13608.0,0,71.0,0,0.0,100,2031.0,0,10846.0,0,62.0,0,13.0,0,77.0,0,125.0,100,5.0,0,0.0,100,120.0,0,1207.0,0,67.0,100
0,2020-05-03,0.0,100,241.0,0,0.0,100,0.0,100,0.0,100,3002.0,0,0.0,100,0.0,100,0.0,100,138.0,0,0.0,100,0.0,100,0.0,100,66.0,0,3530.0,0,0.0,100,3062.0,0,1750.0,0,1211.0,100,280.0,100,11.0,0,9.0,0,0.0,100,10.0,0,309.0,0,2151.0,0,17127.0,0,412.0,0,0.0,100,2524.0,0,14502.0,0,67.0,0,15.0,0,108.0,0,125.0,100,37.0,0,0.0,100,172.0,0,1407.0,0,67.0,100
0,2020-05-04,0.0,100,241.0,0,0.0,100,0.0,100,0.0,100,3002.0,0,0.0,100,0.0,100,0.0,100,138.0,0,0.0,100,0.0,100,0.0,100,66.0,0,3530.0,0,0.0,100,3062.0,0,1750.0,0,1211.0,100,280.0,100,11.0,0,9.0,0,0.0,100,10.0,0,309.0,0,2151.0,0,17127.0,0,412.0,0,0.0,100,2524.0,0,14502.0,0,67.0,0,15.0,0,108.0,0,125.0,100,37.0,0,0.0,100,172.0,0,1407.0,0,67.0,100
0,2020-05-05,0.0,100,241.0,0,0.0,100,0.0,100,0.0,100,3002.0,0,0.0,100,0.0,100,0.0,100,138.0,0,0.0,100,0.0,100,0.0,100,66.0,0,3530.0,0,0.0,100,3062.0,0,1750.0,0,1211.0,100,280.0,100,11.0,0,9.0,0,0.0,100,10.0,0,309.0,0,2151.0,0,17127.0,0,412.0,0,0.0,100,2524.0,0,14502.0,0,67.0,0,15.0,0,108.0,0,125.0,100,37.0,0,0.0,100,172.0,0,1407.0,0,67.0,100
0,2020-05-06,0.0,100,304.0,0,0.0,100,0.0,100,0.0,100,1543.0,0,11514.0,0,0.0,100,0.0,100,150.0,0,0.0,100,0.0,100,0.0,100,85.0,0,4695.0,0,0.0,100,3153.0,0,1802.0,0,1211.0,100,280.0,100,11.0,0,9.0,0,0.0,100,13.0,0,339.0,0,2365.0,0,19333.0,0,428.0,0,0.0,100,2766.0,0,17240.0,0,73.0,0,16.0,0,114.0,0,125.0,100,40.0,0,0.0,100,195.0,0,1574.0,0,67.0,100
0,2020-05-07,0.0,100,304.0,0,0.0,100,0.0,100,0.0,100,1543.0,0,11514.0,0,0.0,100,0.0,100,150.0,0,0.0,100,0.0,100,0.0,100,85.0,0,4695.0,0,0.0,100,3153.0,0,1802.0,0,1211.0,100,280.0,100,11.0,0,9.0,0,0.0,100,13.0,0,339.0,0,2365.0,0,19333.0,0,428.0,0,0.0,100,2766.0,0,17240.0,0,73.0,0,16.0,0,114.0,0,125.0,100,40.0,0,0.0,100,195.0,0,1574.0,0,67.0,100
0,2020-05-08,0.0,100,304.0,0,0.0,100,0.0,100,0.0,100,1543.0,0,11514.0,0,0.0,100,0.0,100,150.0,0,0.0,100,0.0,100,0.0,100,85.0,0,4695.0,0,0.0,100,3153.0,0,1802.0,0,1211.0,100,280.0,100,11.0,0,9.0,0,0.0,100,13.0,0,339.0,0,2365.0,0,19333.0,0,428.0,0,0.0,100,2766.0,0,17240.0,0,73.0,0,16.0,0,114.0,0,125.0,100,40.0,0,0.0,100,195.0,0,1574.0,0,67.0,100
