,dates,Colorado_UnitedStates.CTP_CovidCases_Multiracial.data,Colorado_UnitedStates.CTP_CovidCases_Multiracial.missing,Colorado_UnitedStates.CTP_CovidCases_Other.data,Colorado_UnitedStates.CTP_CovidCases_Other.missing,Colorado_UnitedStates.CTP_CovidCases_LatinX.data,Colorado_UnitedStates.CTP_CovidCases_LatinX.missing,Colorado_UnitedStates.CTP_CovidCases_NHPI.data,Colorado_UnitedStates.CTP_CovidCases_NHPI.missing,Kentucky_UnitedStates.CTP_CovidCases_Multiracial.data,Kentucky_UnitedStates.CTP_CovidCases_Multiracial.missing,Kentucky_UnitedStates.CTP_CovidCases_Other.data,Kentucky_UnitedStates.CTP_CovidCases_Other.missing,Kentucky_UnitedStates.CTP_CovidCases_LatinX.data,Kentucky_UnitedStates.CTP_CovidCases_LatinX.missing,Kentucky_UnitedStates.CTP_CovidCases_NHPI.data,Kentucky_UnitedStates.CTP_CovidCases_NHPI.missing,Georgia_UnitedStates.CTP_CovidCases_Multiracial.data,Georgia_UnitedStates.CTP_CovidCases_Multiracial.missing,Georgia_UnitedStates.CTP_CovidCases_Other.data,Georgia_UnitedStates.CTP_CovidCases_Other.missing,Georgia_UnitedStates.CTP_CovidCases_LatinX.data,Georgia_UnitedStates.CTP_CovidCases_LatinX.missing,Georgia_UnitedStates.CTP_CovidCases_NHPI.data,Georgia_UnitedStates.CTP_CovidCases_NHPI.missing,Iowa_UnitedStates.CTP_CovidCases_Multiracial.data,Iowa_UnitedStates.CTP_CovidCases_Multiracial.missing,Iowa_UnitedStates.CTP_CovidCases_Other.data,Iowa_UnitedStates.CTP_CovidCases_Other.missing,Iowa_UnitedStates.CTP_CovidCases_LatinX.data,Iowa_UnitedStates.CTP_CovidCases_LatinX.missing,Iowa_UnitedStates.CTP_CovidCases_NHPI.data,Iowa_UnitedStates.CTP_CovidCases_NHPI.missing,Connecticut_UnitedStates.CTP_CovidCases_Multiracial.data,Connecticut_UnitedStates.CTP_CovidCases_Multiracial.missing,Connecticut_UnitedStates.CTP_CovidCases_Other.data,Connecticut_UnitedStates.CTP_CovidCases_Other.missing,Connecticut_UnitedStates.CTP_CovidCases_LatinX.data,Connecticut_UnitedStates.CTP_CovidCases_LatinX.missing,Connecticut_UnitedStates.CTP_CovidCases_NHPI.data,Connecticut_UnitedStates.CTP_CovidCases_NHPI.missing,Idaho_UnitedStates.CTP_CovidCases_Multiracial.data,Idaho_UnitedStates.CTP_CovidCases_Multiracial.missing,Idaho_UnitedStates.CTP_CovidCases_Other.data,Idaho_UnitedStates.CTP_CovidCases_Other.missing,Idaho_UnitedStates.CTP_CovidCases_LatinX.data,Idaho_UnitedStates.CTP_CovidCases_LatinX.missing,Idaho_UnitedStates.CTP_CovidCases_NHPI.data,Idaho_UnitedStates.CTP_CovidCases_NHPI.missing,Louisiana_UnitedStates.CTP_CovidCases_Multiracial.data,Louisiana_UnitedStates.CTP_CovidCases_Multiracial.missing,Louisiana_UnitedStates.CTP_CovidCases_Other.data,Louisiana_UnitedStates.CTP_CovidCases_Other.missing,Louisiana_UnitedStates.CTP_CovidCases_LatinX.data,Louisiana_UnitedStates.CTP_CovidCases_LatinX.missing,Louisiana_UnitedStates.CTP_CovidCases_NHPI.data,Louisiana_UnitedStates.CTP_CovidCases_NHPI.missing,Delaware_UnitedStates.CTP_CovidCases_Multiracial.data,Delaware_UnitedStates.CTP_CovidCases_Multiracial.missing,Delaware_UnitedStates.CTP_CovidCases_Other.data,Delaware_UnitedStates.CTP_CovidCases_Other.missing,Delaware_UnitedStates.CTP_CovidCases_LatinX.data,Delaware_UnitedStates.CTP_CovidCases_LatinX.missing,Delaware_UnitedStates.CTP_CovidCases_NHPI.data,Delaware_UnitedStates.CTP_CovidCases_NHPI.missing,Hawaii_UnitedStates.CTP_CovidCases_Multiracial.data,Hawaii_UnitedStates.CTP_CovidCases_Multiracial.missing,Hawaii_UnitedStates.CTP_CovidCases_Other.data,Hawaii_UnitedStates.CTP_CovidCases_Other.missing,Hawaii_UnitedStates.CTP_CovidCases_LatinX.data,Hawaii_UnitedStates.CTP_CovidCases_LatinX.missing,Hawaii_UnitedStates.CTP_CovidCases_NHPI.data,Hawaii_UnitedStates.CTP_CovidCases_NHPI.missing,Indiana_UnitedStates.CTP_CovidCases_Multiracial.data,Indiana_UnitedStates.CTP_CovidCases_Multiracial.missing,Indiana_UnitedStates.CTP_CovidCases_Other.data,Indiana_UnitedStates.CTP_CovidCases_Other.missing,Indiana_UnitedStates.CTP_CovidCases_LatinX.data,Indiana_UnitedStates.CTP_CovidCases_LatinX.missing,Indiana_UnitedStates.CTP_CovidCases_NHPI.data,Indiana_UnitedStates.CTP_CovidCases_NHPI.missing
0,2020-03-24,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-25,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-26,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-27,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-28,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-29,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-30,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-31,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-01,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-02,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-03,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-04,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-05,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-06,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-07,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-08,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-09,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-10,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-11,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-12,0.0,100,0.0,100,0.0,100,0.0,100,54.0,0,0.0,100,0.0,100,0.0,100,28.0,0,186.0,0,372.0,0,7.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,73.0,0,1277.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,919.0,0,0.0,100,0.0,100
0,2020-04-13,0.0,100,0.0,100,0.0,100,0.0,100,54.0,0,0.0,100,0.0,100,0.0,100,28.0,0,186.0,0,372.0,0,7.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,73.0,0,1277.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,919.0,0,0.0,100,0.0,100
0,2020-04-14,0.0,100,0.0,100,0.0,100,0.0,100,54.0,0,0.0,100,0.0,100,0.0,100,28.0,0,186.0,0,372.0,0,7.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,73.0,0,1277.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,919.0,0,0.0,100,0.0,100
0,2020-04-15,13.0,0,86.0,0,2441.0,0,43.0,0,82.0,0,0.0,100,0.0,100,0.0,100,0.0,0,98.0,0,568.0,0,10.0,0,0.0,100,29.0,0,345.0,0,0.0,100,0.0,100,85.0,0,1447.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1137.0,0,0.0,100,0.0,100
0,2020-04-16,13.0,0,86.0,0,2441.0,0,43.0,0,82.0,0,0.0,100,0.0,100,0.0,100,0.0,0,98.0,0,568.0,0,10.0,0,0.0,100,29.0,0,345.0,0,0.0,100,0.0,100,85.0,0,1447.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1137.0,0,0.0,100,0.0,100
0,2020-04-17,13.0,0,86.0,0,2441.0,0,43.0,0,82.0,0,0.0,100,0.0,100,0.0,100,0.0,0,98.0,0,568.0,0,10.0,0,0.0,100,29.0,0,345.0,0,0.0,100,0.0,100,85.0,0,1447.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1137.0,0,0.0,100,0.0,100
0,2020-04-18,13.0,0,86.0,0,2441.0,0,43.0,0,82.0,0,0.0,100,0.0,100,0.0,100,0.0,0,98.0,0,568.0,0,10.0,0,0.0,100,29.0,0,345.0,0,0.0,100,0.0,100,85.0,0,1447.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1137.0,0,0.0,100,0.0,100
0,2020-04-19,155.0,0,102.0,0,2441.0,0,53.0,0,159.0,0,0.0,100,0.0,100,0.0,100,13.0,0,4746.0,0,568.0,0,183.0,0,0.0,100,40.0,0,345.0,0,0.0,100,0.0,100,120.0,0,2286.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1446.0,0,470.0,0,0.0,100
0,2020-04-20,155.0,0,102.0,0,2441.0,0,53.0,0,159.0,0,0.0,100,0.0,100,0.0,100,13.0,0,4746.0,0,568.0,0,183.0,0,0.0,100,40.0,0,345.0,0,0.0,100,0.0,100,120.0,0,2286.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1446.0,0,470.0,0,0.0,100
0,2020-04-21,155.0,0,102.0,0,2441.0,0,53.0,0,159.0,0,0.0,100,0.0,100,0.0,100,13.0,0,4746.0,0,568.0,0,183.0,0,0.0,100,40.0,0,345.0,0,0.0,100,0.0,100,120.0,0,2286.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1446.0,0,470.0,0,0.0,100
0,2020-04-22,177.0,0,118.0,0,2441.0,0,64.0,0,1.0,0,0.0,100,0.0,100,0.0,100,356.0,0,0.0,0,568.0,0,4398.5,0,0.0,100,52.0,0,345.0,0,0.0,100,0.0,100,141.0,0,3145.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,99.0,0,9.0,0,0.0,100,58.0,0,0.0,100,1641.0,0,646.0,0,0.0,100
0,2020-04-23,177.0,0,118.0,0,2441.0,0,64.0,0,1.0,0,0.0,100,0.0,100,0.0,100,356.0,0,0.0,0,568.0,0,4398.5,0,0.0,100,52.0,0,345.0,0,0.0,100,0.0,100,141.0,0,3145.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,99.0,0,9.0,0,0.0,100,58.0,0,0.0,100,1641.0,0,646.0,0,0.0,100
0,2020-04-24,177.0,0,118.0,0,2441.0,0,64.0,0,1.0,0,0.0,100,0.0,100,0.0,100,356.0,0,0.0,0,568.0,0,4398.5,0,0.0,100,52.0,0,345.0,0,0.0,100,0.0,100,141.0,0,3145.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,99.0,0,9.0,0,0.0,100,58.0,0,0.0,100,1641.0,0,646.0,0,0.0,100
0,2020-04-25,177.0,0,118.0,0,2441.0,0,64.0,0,1.0,0,0.0,100,0.0,100,0.0,100,356.0,0,0.0,0,568.0,0,4398.5,0,0.0,100,52.0,0,345.0,0,0.0,100,0.0,100,141.0,0,3145.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,99.0,0,9.0,0,0.0,100,58.0,0,0.0,100,1641.0,0,646.0,0,0.0,100
0,2020-04-26,209.0,0,125.0,0,2441.0,0,72.0,0,2.0,0,0.0,100,0.0,100,1.0,0,4.0,0,941.0,0,568.0,0,4.0,0,0.0,100,87.0,0,345.0,0,0.0,100,0.0,100,179.0,0,3699.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100,187.0,0,0.0,100,714.0,0,0.0,100,140.0,0,10.0,0,0.0,100,59.0,0,0.0,100,2056.0,0,1125.0,0,0.0,100
0,2020-04-27,209.0,0,125.0,0,2441.0,0,72.0,0,2.0,0,0.0,100,0.0,100,1.0,0,4.0,0,941.0,0,568.0,0,4.0,0,0.0,100,87.0,0,345.0,0,0.0,100,0.0,100,179.0,0,3699.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100,187.0,0,0.0,100,714.0,0,0.0,100,140.0,0,10.0,0,0.0,100,59.0,0,0.0,100,2056.0,0,1125.0,0,0.0,100
0,2020-04-28,209.0,0,125.0,0,2441.0,0,72.0,0,2.0,0,0.0,100,0.0,100,1.0,0,4.0,0,941.0,0,568.0,0,4.0,0,0.0,100,87.0,0,345.0,0,0.0,100,0.0,100,179.0,0,3699.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100,187.0,0,0.0,100,714.0,0,0.0,100,140.0,0,10.0,0,0.0,100,59.0,0,0.0,100,2056.0,0,1125.0,0,0.0,100
0,2020-04-29,203.0,0,134.0,0,2441.0,0,78.0,0,2.0,0,0.0,100,0.0,100,0.0,0,10.0,0,1151.0,0,568.0,0,10.0,0,0.0,100,109.0,0,345.0,0,561.0,0,0.0,100,198.0,0,4108.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100,237.0,0,0.0,100,936.0,0,0.0,100,140.0,0,10.0,0,0.0,100,59.0,0,0.0,100,2577.0,0,1580.0,0,0.0,100
0,2020-04-30,203.0,0,134.0,0,2441.0,0,78.0,0,2.0,0,0.0,100,0.0,100,0.0,0,10.0,100,1151.0,0,568.0,0,10.0,0,0.0,100,109.0,0,345.0,0,561.0,0,0.0,100,198.0,0,4108.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100,237.0,0,0.0,100,936.0,0,0.0,100,140.0,0,10.0,0,0.0,100,59.0,0,0.0,100,2577.0,0,1580.0,100,0.0,100
0,2020-05-01,203.0,0,134.0,0,2441.0,0,78.0,0,2.0,0,0.0,100,0.0,100,0.0,0,10.0,100,1151.0,0,568.0,0,10.0,0,0.0,100,109.0,0,345.0,100,561.0,0,0.0,100,198.0,0,4108.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100,237.0,0,0.0,100,936.0,0,0.0,100,140.0,0,10.0,0,0.0,100,59.0,0,0.0,100,2577.0,0,1580.0,100,0.0,100
0,2020-05-02,203.0,0,134.0,0,2441.0,0,78.0,0,2.0,0,0.0,100,0.0,100,0.0,0,10.0,100,1151.0,0,568.0,0,10.0,0,0.0,100,109.0,0,345.0,100,561.0,0,0.0,100,198.0,0,4108.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100,237.0,0,0.0,100,936.0,0,0.0,100,140.0,0,10.0,0,0.0,100,59.0,0,0.0,100,2577.0,0,1580.0,100,0.0,100
0,2020-05-03,223.0,0,154.0,0,6278.0,0,89.0,0,2.0,0,0.0,100,0.0,100,0.0,0,10.0,100,1476.0,0,568.0,0,12.0,0,0.0,100,174.0,0,345.0,100,788.0,0,0.0,100,215.0,0,4597.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100,295.0,0,0.0,100,1148.0,0,0.0,100,149.0,0,11.0,0,0.0,100,80.0,0,0.0,100,2950.0,0,1580.0,100,0.0,100
0,2020-05-04,223.0,0,154.0,0,6278.0,0,89.0,0,2.0,0,0.0,100,0.0,100,0.0,0,10.0,100,1476.0,0,568.0,0,12.0,0,0.0,100,174.0,0,345.0,100,788.0,0,0.0,100,215.0,0,4597.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100,295.0,100,0.0,100,1148.0,0,0.0,100,149.0,0,11.0,0,0.0,100,80.0,0,0.0,100,2950.0,0,1580.0,100,0.0,100
0,2020-05-05,223.0,0,154.0,0,6278.0,0,89.0,0,2.0,0,0.0,100,0.0,100,0.0,0,10.0,100,1476.0,0,568.0,0,12.0,0,0.0,100,174.0,0,345.0,100,788.0,0,0.0,100,215.0,0,4597.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100,295.0,100,0.0,100,1148.0,0,0.0,100,149.0,0,11.0,0,0.0,100,80.0,0,0.0,100,2950.0,0,1580.0,100,0.0,100
0,2020-05-06,263.0,0,181.0,0,6907.0,0,96.0,0,2.0,0,0.0,100,0.0,100,0.0,0,10.0,100,1694.0,0,568.0,0,15.0,0,0.0,100,208.0,0,345.0,100,788.0,0,0.0,100,164.0,0,5194.0,0,0.0,100,64.0,0,194.0,0,0.0,100,3.0,0,0.0,100,0.0,100,0.0,100,0.0,100,295.0,100,335.0,0,1383.0,0,0.0,100,149.0,0,11.0,0,0.0,100,80.0,0,0.0,100,3346.0,0,1580.0,100,0.0,100
0,2020-05-07,263.0,0,181.0,0,6907.0,0,96.0,0,2.0,0,0.0,100,0.0,100,0.0,0,10.0,100,1694.0,0,568.0,0,15.0,0,0.0,100,208.0,0,345.0,100,788.0,0,0.0,100,164.0,0,5194.0,0,0.0,100,64.0,0,194.0,0,0.0,100,3.0,0,0.0,100,0.0,100,0.0,100,0.0,100,295.0,100,335.0,0,1383.0,0,0.0,100,149.0,0,11.0,0,0.0,100,80.0,0,0.0,100,3346.0,0,1580.0,100,0.0,100
0,2020-05-08,263.0,0,181.0,0,6907.0,0,96.0,0,2.0,0,0.0,100,0.0,100,0.0,0,10.0,100,1694.0,0,568.0,0,15.0,0,0.0,100,208.0,0,345.0,100,788.0,0,0.0,100,164.0,0,5194.0,0,0.0,100,64.0,0,194.0,0,0.0,100,3.0,0,0.0,100,0.0,100,0.0,100,0.0,100,295.0,100,335.0,0,1383.0,0,0.0,100,149.0,0,11.0,0,0.0,100,80.0,0,0.0,100,3346.0,0,1580.0,100,0.0,100
