,dates,Alabama_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Alabama_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Alabama_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Alabama_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Alabama_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Alabama_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Alabama_UnitedStates.CTP_CovidCases_Black.data,Alabama_UnitedStates.CTP_CovidCases_Black.missing,Florida_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Florida_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Florida_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Florida_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Florida_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Florida_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Florida_UnitedStates.CTP_CovidCases_Black.data,Florida_UnitedStates.CTP_CovidCases_Black.missing,Kansas_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Kansas_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Kansas_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Kansas_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Kansas_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Kansas_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Kansas_UnitedStates.CTP_CovidCases_Black.data,Kansas_UnitedStates.CTP_CovidCases_Black.missing,Texas_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Texas_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Texas_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Texas_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Texas_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Texas_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Texas_UnitedStates.CTP_CovidCases_Black.data,Texas_UnitedStates.CTP_CovidCases_Black.missing,Michigan_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Michigan_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Michigan_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Michigan_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Michigan_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Michigan_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Michigan_UnitedStates.CTP_CovidCases_Black.data,Michigan_UnitedStates.CTP_CovidCases_Black.missing,Alaska_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Alaska_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Alaska_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Alaska_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Alaska_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Alaska_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Alaska_UnitedStates.CTP_CovidCases_Black.data,Alaska_UnitedStates.CTP_CovidCases_Black.missing,California_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,California_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,California_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,California_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,California_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,California_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,California_UnitedStates.CTP_CovidCases_Black.data,California_UnitedStates.CTP_CovidCases_Black.missing,Illinois_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Illinois_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Illinois_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Illinois_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Illinois_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Illinois_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Illinois_UnitedStates.CTP_CovidCases_Black.data,Illinois_UnitedStates.CTP_CovidCases_Black.missing,Arkansas_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Arkansas_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Arkansas_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Arkansas_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Arkansas_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Arkansas_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Arkansas_UnitedStates.CTP_CovidCases_Black.data,Arkansas_UnitedStates.CTP_CovidCases_Black.missing,Arizona_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Arizona_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Arizona_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Arizona_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Arizona_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Arizona_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Arizona_UnitedStates.CTP_CovidCases_Black.data,Arizona_UnitedStates.CTP_CovidCases_Black.missing
0,2020-03-21,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-22,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-23,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-24,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-25,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-26,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-27,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-28,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-29,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-30,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-31,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-01,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-02,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-03,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-04,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-05,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-06,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-07,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-08,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-09,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-10,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-11,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-12,788.0,0,100.0,0,2695.0,0,1279.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,223.0,0,11333.0,0,492.0,0,12811.0,0,8130.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,945.0,0,0.0,100,0.0,100,0.0,100,5458.0,0,0.0,100,0.0,100,0.0,100,324.0,0,0.0,100,0.0,100,0.0,100,65.0,0
0,2020-04-13,788.0,0,100.0,0,2695.0,0,1279.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,223.0,0,11333.0,0,492.0,0,12811.0,0,8130.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,945.0,0,0.0,100,0.0,100,0.0,100,5458.0,0,0.0,100,0.0,100,0.0,100,324.0,0,0.0,100,0.0,100,0.0,100,65.0,0
0,2020-04-14,788.0,0,100.0,0,2695.0,0,1279.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,223.0,0,11333.0,0,492.0,0,12811.0,0,8130.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,945.0,0,0.0,100,0.0,100,0.0,100,5458.0,0,0.0,100,0.0,100,0.0,100,324.0,0,0.0,100,0.0,100,0.0,100,65.0,0
0,2020-04-15,779.0,0,134.0,0,3328.0,0,1594.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,250.0,0,12627.0,0,561.0,0,14871.0,0,9259.0,0,124.0,0,15.0,0,154.0,0,4.0,0,0.0,100,0.0,100,0.0,100,1111.0,0,0.0,100,0.0,100,0.0,100,6331.0,0,0.0,100,0.0,100,0.0,100,441.0,0,0.0,100,0.0,100,0.0,100,81.0,0
0,2020-04-16,779.0,0,134.0,0,3328.0,0,1594.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,250.0,0,12627.0,0,561.0,0,14871.0,0,9259.0,0,124.0,0,15.0,0,154.0,0,4.0,0,0.0,100,0.0,100,0.0,100,1111.0,0,0.0,100,0.0,100,0.0,100,6331.0,0,0.0,100,0.0,100,0.0,100,441.0,0,0.0,100,0.0,100,0.0,100,81.0,0
0,2020-04-17,779.0,0,134.0,0,3328.0,0,1594.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,250.0,0,12627.0,0,561.0,0,14871.0,0,9259.0,0,124.0,0,15.0,0,154.0,0,4.0,0,0.0,100,0.0,100,0.0,100,1111.0,0,0.0,100,0.0,100,0.0,100,6331.0,0,0.0,100,0.0,100,0.0,100,441.0,0,0.0,100,0.0,100,0.0,100,81.0,0
0,2020-04-18,779.0,0,134.0,0,3328.0,0,1594.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,250.0,0,12627.0,0,561.0,0,14871.0,0,9259.0,0,124.0,0,15.0,0,154.0,0,4.0,0,0.0,100,0.0,100,0.0,100,1111.0,0,0.0,100,0.0,100,0.0,100,6331.0,0,0.0,100,0.0,100,0.0,100,441.0,0,0.0,100,0.0,100,0.0,100,81.0,0
0,2020-04-19,900.0,0,167.0,0,3836.0,0,1831.0,0,0.0,100,0.0,100,0.0,100,0.0,100,361.0,0,334.0,0,1154.0,0,314.0,0,0.0,100,0.0,100,0.0,100,296.0,0,13198.0,0,628.0,0,17597.0,0,10369.0,0,124.0,0,21.0,0,195.0,0,7.0,0,9329.0,0,7567.0,0,12067.0,0,1358.0,0,7898.0,0,4913.0,0,17546.0,0,7498.0,0,0.0,100,0.0,100,0.0,100,511.0,0,2950.0,0,478.0,0,1501.0,0,96.0,0
0,2020-04-20,900.0,0,167.0,0,3836.0,0,1831.0,0,0.0,100,0.0,100,0.0,100,0.0,100,361.0,0,334.0,0,1154.0,0,314.0,0,0.0,100,0.0,100,0.0,100,296.0,0,13198.0,0,628.0,0,17597.0,0,10369.0,0,124.0,0,21.0,0,195.0,0,7.0,0,9329.0,0,7567.0,0,12067.0,0,1358.0,0,7898.0,0,4913.0,0,17546.0,0,7498.0,0,0.0,100,0.0,100,0.0,100,511.0,0,2950.0,0,478.0,0,1501.0,0,96.0,0
0,2020-04-21,900.0,0,167.0,0,3836.0,0,1831.0,0,0.0,100,0.0,100,0.0,100,0.0,100,361.0,0,334.0,0,1154.0,0,314.0,0,0.0,100,0.0,100,0.0,100,296.0,0,13198.0,0,628.0,0,17597.0,0,10369.0,0,124.0,0,21.0,0,195.0,0,7.0,0,9329.0,0,7567.0,0,12067.0,0,1358.0,0,7898.0,0,4913.0,0,17546.0,0,7498.0,0,0.0,100,0.0,100,0.0,100,511.0,0,2950.0,0,478.0,0,1501.0,0,96.0,0
0,2020-04-22,889.0,0,194.0,0,3820.0,0,1842.0,0,8095.0,0,7781.0,0,11915.0,0,4551.0,0,410.0,0,494.0,0,1307.0,0,343.0,0,12254.0,0,775.0,0,8040.0,0,340.0,0,13246.0,0,1018.0,0,19700.0,0,11208.0,0,124.0,0,22.0,0,218.0,0,7.0,0,11753.0,0,9701.0,0,13942.0,0,1630.0,0,9050.0,0,6195.0,0,19863.0,0,8504.0,0,238.0,0,86.0,0,1952.0,0,654.0,0,1584.0,0,946.0,0,2929.0,0,200.0,0
0,2020-04-23,889.0,0,194.0,0,3820.0,0,1842.0,0,8095.0,0,7781.0,0,11915.0,0,4551.0,0,410.0,0,494.0,0,1307.0,0,343.0,0,12254.0,0,775.0,0,8040.0,0,340.0,0,13246.0,0,1018.0,0,19700.0,0,11208.0,0,124.0,0,22.0,0,218.0,0,7.0,0,11753.0,0,9701.0,0,13942.0,0,1630.0,0,9050.0,0,6195.0,0,19863.0,0,8504.0,0,238.0,0,86.0,0,1952.0,0,654.0,0,1584.0,0,946.0,0,2929.0,0,200.0,0
0,2020-04-24,889.0,0,194.0,0,3820.0,0,1842.0,0,8095.0,0,7781.0,0,11915.0,0,4551.0,0,410.0,0,494.0,0,1307.0,0,343.0,0,12254.0,0,775.0,0,8040.0,0,340.0,0,13246.0,0,1018.0,0,19700.0,0,11208.0,0,124.0,0,22.0,0,218.0,0,7.0,0,11753.0,0,9701.0,0,13942.0,0,1630.0,0,9050.0,0,6195.0,0,19863.0,0,8504.0,0,238.0,0,86.0,0,1952.0,0,654.0,0,1584.0,0,946.0,0,2929.0,0,200.0,0
0,2020-04-25,889.0,0,194.0,0,3820.0,0,1842.0,0,8095.0,0,7781.0,0,11915.0,0,4551.0,0,410.0,0,494.0,0,1307.0,0,343.0,0,12254.0,0,775.0,0,8040.0,0,340.0,0,13246.0,0,1018.0,0,19700.0,0,11208.0,0,124.0,0,22.0,0,218.0,0,7.0,0,11753.0,0,9701.0,0,13942.0,0,1630.0,0,9050.0,0,6195.0,0,19863.0,0,8504.0,0,238.0,0,86.0,0,1952.0,0,654.0,0,1584.0,0,946.0,0,2929.0,0,200.0,0
0,2020-04-26,1196.0,0,340.0,0,4883.0,0,2411.0,0,8730.0,0,8676.0,0,13274.0,0,5228.0,0,581.0,0,1038.0,0,1555.0,0,386.0,0,22031.0,0,900.0,0,1700.0,0,415.0,0,14733.0,0,1133.0,0,21911.0,0,12088.0,0,124.0,0,25.0,0,232.0,0,7.0,0,14590.0,0,12092.0,0,15482.0,0,1839.0,0,11341.0,0,8743.0,0,23819.0,0,9918.0,0,238.0,0,86.0,0,1952.0,0,808.0,0,2188.0,0,1119.0,0,3219.0,0,223.0,0
0,2020-04-27,1196.0,0,340.0,0,4883.0,0,2411.0,0,8730.0,0,8676.0,0,13274.0,0,5228.0,0,581.0,0,1038.0,0,1555.0,0,386.0,0,22031.0,0,900.0,0,1700.0,0,415.0,0,14733.0,0,1133.0,0,21911.0,0,12088.0,0,124.0,0,25.0,0,232.0,0,7.0,0,14590.0,0,12092.0,0,15482.0,0,1839.0,0,11341.0,0,8743.0,0,23819.0,0,9918.0,0,238.0,0,86.0,0,1952.0,0,808.0,0,2188.0,0,1119.0,0,3219.0,0,223.0,0
0,2020-04-28,1196.0,0,340.0,0,4883.0,0,2411.0,0,8730.0,0,8676.0,0,13274.0,0,5228.0,0,581.0,0,1038.0,0,1555.0,0,386.0,0,22031.0,0,900.0,0,1700.0,0,415.0,0,14733.0,0,1133.0,0,21911.0,0,12088.0,0,124.0,0,25.0,0,232.0,0,7.0,0,14590.0,0,12092.0,0,15482.0,0,1839.0,0,11341.0,0,8743.0,0,23819.0,0,9918.0,0,238.0,0,86.0,0,1952.0,0,808.0,0,2188.0,0,1119.0,0,3219.0,0,223.0,0
0,2020-04-29,1236.0,0,378.0,0,5310.0,0,2646.0,0,8688.0,0,9325.0,0,14305.0,0,5745.0,0,689.0,0,1318.0,0,1731.0,0,433.0,0,22550.0,0,1551.0,0,2953.0,0,932.0,0,14947.0,0,1211.0,0,23835.0,0,12927.0,0,124.0,0,25.0,0,232.0,0,7.0,0,16117.0,0,13608.0,0,16775.0,0,1977.0,0,13102.0,0,10846.0,0,26407.0,0,10850.0,0,238.0,0,86.0,0,1952.0,0,1026.0,0,2567.0,0,1207.0,0,3428.0,0,240.0,0
0,2020-04-30,1236.0,0,378.0,0,5310.0,0,2646.0,0,8688.0,0,9325.0,0,14305.0,0,5745.0,0,689.0,0,1318.0,0,1731.0,0,433.0,0,22550.0,0,1551.0,0,2953.0,0,932.0,0,14947.0,0,1211.0,0,23835.0,0,12927.0,0,124.0,0,25.0,0,232.0,0,7.0,0,16117.0,0,13608.0,0,16775.0,0,1977.0,0,13102.0,0,10846.0,0,26407.0,0,10850.0,0,238.0,0,86.0,0,1952.0,0,1026.0,0,2567.0,0,1207.0,0,3428.0,0,240.0,0
0,2020-05-01,1236.0,0,378.0,0,5310.0,0,2646.0,0,8688.0,0,9325.0,0,14305.0,0,5745.0,0,689.0,0,1318.0,0,1731.0,0,433.0,0,22550.0,0,1551.0,0,2953.0,0,932.0,0,14947.0,0,1211.0,0,23835.0,0,12927.0,0,124.0,0,25.0,0,232.0,0,7.0,0,16117.0,0,13608.0,0,16775.0,0,1977.0,0,13102.0,0,10846.0,0,26407.0,0,10850.0,0,238.0,0,86.0,0,1952.0,0,1026.0,0,2567.0,0,1207.0,0,3428.0,0,240.0,0
0,2020-05-02,1236.0,0,378.0,0,5310.0,0,2646.0,0,8688.0,0,9325.0,0,14305.0,0,5745.0,0,689.0,0,1318.0,0,1731.0,0,433.0,0,22550.0,0,1551.0,0,2953.0,0,932.0,0,14947.0,0,1211.0,0,23835.0,0,12927.0,0,124.0,0,25.0,0,232.0,0,7.0,0,16117.0,0,13608.0,0,16775.0,0,1977.0,0,13102.0,0,10846.0,0,26407.0,0,10850.0,0,238.0,0,86.0,0,1952.0,0,1026.0,0,2567.0,0,1207.0,0,3428.0,0,240.0,0
