,dates,Ohio_UnitedStates.CTP_CovidCases_Multiracial.data,Ohio_UnitedStates.CTP_CovidCases_Multiracial.missing,Ohio_UnitedStates.CTP_CovidCases_Other.data,Ohio_UnitedStates.CTP_CovidCases_Other.missing,Ohio_UnitedStates.CTP_CovidCases_LatinX.data,Ohio_UnitedStates.CTP_CovidCases_LatinX.missing,Ohio_UnitedStates.CTP_CovidCases_NHPI.data,Ohio_UnitedStates.CTP_CovidCases_NHPI.missing,Pennsylvania_UnitedStates.CTP_CovidCases_Multiracial.data,Pennsylvania_UnitedStates.CTP_CovidCases_Multiracial.missing,Pennsylvania_UnitedStates.CTP_CovidCases_Other.data,Pennsylvania_UnitedStates.CTP_CovidCases_Other.missing,Pennsylvania_UnitedStates.CTP_CovidCases_LatinX.data,Pennsylvania_UnitedStates.CTP_CovidCases_LatinX.missing,Pennsylvania_UnitedStates.CTP_CovidCases_NHPI.data,Pennsylvania_UnitedStates.CTP_CovidCases_NHPI.missing,RhodeIsland_UnitedStates.CTP_CovidCases_Multiracial.data,RhodeIsland_UnitedStates.CTP_CovidCases_Multiracial.missing,RhodeIsland_UnitedStates.CTP_CovidCases_Other.data,RhodeIsland_UnitedStates.CTP_CovidCases_Other.missing,RhodeIsland_UnitedStates.CTP_CovidCases_LatinX.data,RhodeIsland_UnitedStates.CTP_CovidCases_LatinX.missing,RhodeIsland_UnitedStates.CTP_CovidCases_NHPI.data,RhodeIsland_UnitedStates.CTP_CovidCases_NHPI.missing,Oklahoma_UnitedStates.CTP_CovidCases_Multiracial.data,Oklahoma_UnitedStates.CTP_CovidCases_Multiracial.missing,Oklahoma_UnitedStates.CTP_CovidCases_Other.data,Oklahoma_UnitedStates.CTP_CovidCases_Other.missing,Oklahoma_UnitedStates.CTP_CovidCases_LatinX.data,Oklahoma_UnitedStates.CTP_CovidCases_LatinX.missing,Oklahoma_UnitedStates.CTP_CovidCases_NHPI.data,Oklahoma_UnitedStates.CTP_CovidCases_NHPI.missing,Oregon_UnitedStates.CTP_CovidCases_Multiracial.data,Oregon_UnitedStates.CTP_CovidCases_Multiracial.missing,Oregon_UnitedStates.CTP_CovidCases_Other.data,Oregon_UnitedStates.CTP_CovidCases_Other.missing,Oregon_UnitedStates.CTP_CovidCases_LatinX.data,Oregon_UnitedStates.CTP_CovidCases_LatinX.missing,Oregon_UnitedStates.CTP_CovidCases_NHPI.data,Oregon_UnitedStates.CTP_CovidCases_NHPI.missing,NorthDakota_UnitedStates.CTP_CovidCases_Multiracial.data,NorthDakota_UnitedStates.CTP_CovidCases_Multiracial.missing,NorthDakota_UnitedStates.CTP_CovidCases_Other.data,NorthDakota_UnitedStates.CTP_CovidCases_Other.missing,NorthDakota_UnitedStates.CTP_CovidCases_LatinX.data,NorthDakota_UnitedStates.CTP_CovidCases_LatinX.missing,NorthDakota_UnitedStates.CTP_CovidCases_NHPI.data,NorthDakota_UnitedStates.CTP_CovidCases_NHPI.missing,NewMexico_UnitedStates.CTP_CovidCases_Multiracial.data,NewMexico_UnitedStates.CTP_CovidCases_Multiracial.missing,NewMexico_UnitedStates.CTP_CovidCases_Other.data,NewMexico_UnitedStates.CTP_CovidCases_Other.missing,NewMexico_UnitedStates.CTP_CovidCases_LatinX.data,NewMexico_UnitedStates.CTP_CovidCases_LatinX.missing,NewMexico_UnitedStates.CTP_CovidCases_NHPI.data,NewMexico_UnitedStates.CTP_CovidCases_NHPI.missing,NewYork_UnitedStates.CTP_CovidCases_Multiracial.data,NewYork_UnitedStates.CTP_CovidCases_Multiracial.missing,NewYork_UnitedStates.CTP_CovidCases_Other.data,NewYork_UnitedStates.CTP_CovidCases_Other.missing,NewYork_UnitedStates.CTP_CovidCases_LatinX.data,NewYork_UnitedStates.CTP_CovidCases_LatinX.missing,NewYork_UnitedStates.CTP_CovidCases_NHPI.data,NewYork_UnitedStates.CTP_CovidCases_NHPI.missing,NewJersey_UnitedStates.CTP_CovidCases_Multiracial.data,NewJersey_UnitedStates.CTP_CovidCases_Multiracial.missing,NewJersey_UnitedStates.CTP_CovidCases_Other.data,NewJersey_UnitedStates.CTP_CovidCases_Other.missing,NewJersey_UnitedStates.CTP_CovidCases_LatinX.data,NewJersey_UnitedStates.CTP_CovidCases_LatinX.missing,NewJersey_UnitedStates.CTP_CovidCases_NHPI.data,NewJersey_UnitedStates.CTP_CovidCases_NHPI.missing,NorthCarolina_UnitedStates.CTP_CovidCases_Multiracial.data,NorthCarolina_UnitedStates.CTP_CovidCases_Multiracial.missing,NorthCarolina_UnitedStates.CTP_CovidCases_Other.data,NorthCarolina_UnitedStates.CTP_CovidCases_Other.missing,NorthCarolina_UnitedStates.CTP_CovidCases_LatinX.data,NorthCarolina_UnitedStates.CTP_CovidCases_LatinX.missing,NorthCarolina_UnitedStates.CTP_CovidCases_NHPI.data,NorthCarolina_UnitedStates.CTP_CovidCases_NHPI.missing
0,2020-03-23,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-24,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-25,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-26,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-27,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-28,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-29,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-30,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-31,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-01,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-02,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-03,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-04,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-05,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-06,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-07,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-08,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-09,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-10,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-11,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-12,137.0,0,226.0,0,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,114.0,0,0.0,100,8.0,0
0,2020-04-13,137.0,0,226.0,0,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,114.0,0,0.0,100,8.0,0
0,2020-04-14,137.0,0,226.0,0,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,114.0,0,0.0,100,8.0,0
0,2020-04-15,210.0,0,324.0,0,0.0,100,3.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,382.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,148.0,0,0.0,100,10.0,0
0,2020-04-16,210.0,0,324.0,0,0.0,100,3.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,382.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,148.0,0,0.0,100,10.0,0
0,2020-04-17,210.0,0,324.0,0,0.0,100,3.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,382.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,148.0,0,0.0,100,10.0,0
0,2020-04-18,210.0,0,324.0,0,0.0,100,3.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,382.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,148.0,0,0.0,100,10.0,0
0,2020-04-19,731.0,0,1086.0,0,0.0,100,5.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,27.0,0,288.0,0,340.0,0,13.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,443.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,206.0,0,0.0,100,12.0,0
0,2020-04-20,731.0,0,1086.0,0,0.0,100,5.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,27.0,0,288.0,0,340.0,0,13.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,443.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,206.0,0,0.0,100,12.0,0
0,2020-04-21,731.0,0,1086.0,0,0.0,100,5.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,27.0,0,288.0,0,340.0,0,13.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,443.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,206.0,0,0.0,100,12.0,0
0,2020-04-22,1039.0,0,1400.0,0,0.0,100,5.0,0,0.0,100,128.0,0,0.0,100,0.0,100,0.0,0,233.0,0,2453.0,0,0.0,100,94.0,0,0.0,100,0.0,100,0.0,100,44.0,0,425.0,0,509.0,0,22.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,493.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,261.0,0,0.0,100,14.0,0
0,2020-04-23,1039.0,0,1400.0,0,0.0,100,5.0,0,0.0,100,128.0,0,0.0,100,0.0,100,0.0,0,233.0,0,2453.0,0,0.0,100,94.0,0,0.0,100,0.0,100,0.0,100,44.0,0,425.0,0,509.0,0,22.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,493.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,261.0,0,0.0,100,14.0,0
0,2020-04-24,1039.0,0,1400.0,0,0.0,100,5.0,0,0.0,100,128.0,0,0.0,100,0.0,100,0.0,0,233.0,0,2453.0,0,0.0,100,94.0,0,0.0,100,0.0,100,0.0,100,44.0,0,425.0,0,509.0,0,22.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,493.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,261.0,0,0.0,100,14.0,0
0,2020-04-25,1039.0,0,1400.0,0,0.0,100,5.0,0,0.0,100,128.0,0,0.0,100,0.0,100,0.0,0,233.0,0,2453.0,0,0.0,100,94.0,0,0.0,100,0.0,100,0.0,100,44.0,0,425.0,0,509.0,0,22.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,493.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,261.0,0,0.0,100,14.0,0
0,2020-04-26,972.0,0,1278.0,0,0.0,100,10.0,0,0.0,100,176.0,0,0.0,100,0.0,100,0.0,0,297.0,0,3273.0,0,0.0,100,112.0,0,0.0,100,0.0,100,0.0,100,44.0,0,425.0,0,509.0,0,22.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,595.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,366.0,0,0.0,100,15.0,0
0,2020-04-27,972.0,0,1278.0,0,0.0,100,10.0,0,0.0,100,176.0,0,0.0,100,0.0,100,0.0,0,297.0,0,3273.0,0,0.0,100,112.0,0,0.0,100,0.0,100,0.0,100,44.0,0,425.0,0,509.0,100,22.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,595.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,366.0,0,0.0,100,15.0,0
0,2020-04-28,972.0,0,1278.0,0,0.0,100,10.0,0,0.0,100,176.0,0,0.0,100,0.0,100,0.0,0,297.0,0,3273.0,0,0.0,100,112.0,0,0.0,100,0.0,100,0.0,100,44.0,0,425.0,0,509.0,100,22.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,595.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,366.0,0,0.0,100,15.0,0
0,2020-04-29,804.0,0,1099.0,0,0.0,100,14.0,0,0.0,100,204.0,0,0.0,100,0.0,100,0.0,0,329.0,0,3546.0,0,0.0,100,125.0,0,0.0,100,0.0,100,0.0,100,51.0,0,556.0,0,509.0,100,26.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,657.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,477.0,0,0.0,100,17.0,0
0,2020-04-30,804.0,0,1099.0,0,0.0,100,14.0,0,0.0,100,204.0,0,0.0,100,0.0,100,0.0,0,329.0,0,3546.0,0,0.0,100,125.0,0,0.0,100,0.0,100,0.0,100,51.0,0,556.0,0,509.0,100,26.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,657.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,477.0,0,0.0,100,17.0,0
0,2020-05-01,804.0,0,1099.0,0,0.0,100,14.0,0,0.0,100,204.0,0,0.0,100,0.0,100,0.0,0,329.0,0,3546.0,0,0.0,100,125.0,0,0.0,100,0.0,100,0.0,100,51.0,0,556.0,0,509.0,100,26.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,657.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,477.0,0,0.0,100,17.0,0
0,2020-05-02,804.0,0,1099.0,0,0.0,100,14.0,0,0.0,100,204.0,0,0.0,100,0.0,100,0.0,0,329.0,0,3546.0,0,0.0,100,125.0,0,0.0,100,0.0,100,0.0,100,51.0,0,556.0,0,509.0,100,26.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,657.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,477.0,0,0.0,100,17.0,0
0,2020-05-03,705.0,0,1118.0,0,0.0,100,17.0,0,0.0,100,236.0,0,0.0,100,0.0,100,0.0,0,379.0,0,4169.0,0,0.0,100,148.0,0,0.0,100,0.0,100,0.0,100,51.0,0,556.0,0,509.0,100,26.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,762.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,613.0,0,0.0,100,22.0,0
0,2020-05-04,705.0,0,1118.0,0,0.0,100,17.0,0,0.0,100,236.0,0,0.0,100,0.0,100,0.0,0,379.0,0,4169.0,0,0.0,100,148.0,100,0.0,100,0.0,100,0.0,100,51.0,0,556.0,0,509.0,100,26.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,762.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,613.0,0,0.0,100,22.0,0
0,2020-05-05,705.0,0,1118.0,0,0.0,100,17.0,0,0.0,100,236.0,0,0.0,100,0.0,100,0.0,0,379.0,0,4169.0,0,0.0,100,148.0,100,0.0,100,0.0,100,0.0,100,51.0,0,556.0,0,509.0,100,26.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,762.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,613.0,0,0.0,100,22.0,0
0,2020-05-06,749.0,0,1218.0,0,0.0,100,32.0,0,0.0,100,254.0,0,0.0,100,0.0,100,0.0,0,386.0,0,4246.0,0,0.0,100,148.0,100,160.0,0,0.0,100,0.0,100,58.0,0,700.0,0,509.0,100,27.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,898.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,725.0,0,0.0,100,21.0,0
0,2020-05-07,749.0,0,1218.0,0,0.0,100,32.0,0,0.0,100,254.0,0,0.0,100,0.0,100,0.0,0,386.0,0,4246.0,0,0.0,100,148.0,100,160.0,0,0.0,100,0.0,100,58.0,0,700.0,0,509.0,100,27.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,898.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,725.0,0,0.0,100,21.0,0
