,dates,Alabama_UnitedStates.CTP_CovidCases_Unknown.data,Alabama_UnitedStates.CTP_CovidCases_Unknown.missing,Alabama_UnitedStates.CTP_CovidCases_White.data,Alabama_UnitedStates.CTP_CovidCases_White.missing,Florida_UnitedStates.CTP_CovidCases_Unknown.data,Florida_UnitedStates.CTP_CovidCases_Unknown.missing,Florida_UnitedStates.CTP_CovidCases_White.data,Florida_UnitedStates.CTP_CovidCases_White.missing,Kansas_UnitedStates.CTP_CovidCases_Unknown.data,Kansas_UnitedStates.CTP_CovidCases_Unknown.missing,Kansas_UnitedStates.CTP_CovidCases_White.data,Kansas_UnitedStates.CTP_CovidCases_White.missing,Texas_UnitedStates.CTP_CovidCases_Unknown.data,Texas_UnitedStates.CTP_CovidCases_Unknown.missing,Texas_UnitedStates.CTP_CovidCases_White.data,Texas_UnitedStates.CTP_CovidCases_White.missing,Michigan_UnitedStates.CTP_CovidCases_Unknown.data,Michigan_UnitedStates.CTP_CovidCases_Unknown.missing,Michigan_UnitedStates.CTP_CovidCases_White.data,Michigan_UnitedStates.CTP_CovidCases_White.missing,Alaska_UnitedStates.CTP_CovidCases_Unknown.data,Alaska_UnitedStates.CTP_CovidCases_Unknown.missing,Alaska_UnitedStates.CTP_CovidCases_White.data,Alaska_UnitedStates.CTP_CovidCases_White.missing,California_UnitedStates.CTP_CovidCases_Unknown.data,California_UnitedStates.CTP_CovidCases_Unknown.missing,California_UnitedStates.CTP_CovidCases_White.data,California_UnitedStates.CTP_CovidCases_White.missing,Illinois_UnitedStates.CTP_CovidCases_Unknown.data,Illinois_UnitedStates.CTP_CovidCases_Unknown.missing,Illinois_UnitedStates.CTP_CovidCases_White.data,Illinois_UnitedStates.CTP_CovidCases_White.missing,Arkansas_UnitedStates.CTP_CovidCases_Unknown.data,Arkansas_UnitedStates.CTP_CovidCases_Unknown.missing,Arkansas_UnitedStates.CTP_CovidCases_White.data,Arkansas_UnitedStates.CTP_CovidCases_White.missing,Arizona_UnitedStates.CTP_CovidCases_Unknown.data,Arizona_UnitedStates.CTP_CovidCases_Unknown.missing,Arizona_UnitedStates.CTP_CovidCases_White.data,Arizona_UnitedStates.CTP_CovidCases_White.missing
0,2020-04-09,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-10,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-11,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-12,543.0,0,1657.0,0,0.0,100,0.0,100,0.0,100,0.0,100,387.0,0,787.0,0,7637.0,0,6652.0,0,0.0,100,0.0,100,8528.0,0,4323.0,0,5936.0,0,5214.0,0,77.0,0,814.0,0,2216.0,0,661.0,0
0,2020-04-13,543.0,0,1657.0,0,0.0,100,0.0,100,0.0,100,0.0,100,387.0,0,787.0,0,7637.0,0,6652.0,0,0.0,100,0.0,100,8528.0,0,4323.0,0,5936.0,0,5214.0,0,77.0,0,814.0,0,2216.0,0,661.0,0
0,2020-04-14,543.0,0,1657.0,0,0.0,100,0.0,100,0.0,100,0.0,100,387.0,0,787.0,0,7637.0,0,6652.0,0,0.0,100,0.0,100,8528.0,0,4323.0,0,5936.0,0,5214.0,0,77.0,0,814.0,0,2216.0,0,661.0,0
0,2020-04-15,525.0,0,1996.0,0,0.0,100,0.0,100,0.0,100,0.0,100,428.0,0,838.0,0,8141.0,0,7856.0,0,106.0,0,133.0,0,8521.0,0,4921.0,0,6747.0,0,6127.0,0,103.0,0,945.0,0,2363.0,0,785.0,0
0,2020-04-16,525.0,0,1996.0,0,0.0,100,0.0,100,0.0,100,0.0,100,428.0,0,838.0,0,8141.0,0,7856.0,0,106.0,0,133.0,0,8521.0,0,4921.0,0,6747.0,0,6127.0,0,103.0,0,945.0,0,2363.0,0,785.0,0
0,2020-04-17,525.0,0,1996.0,0,0.0,100,0.0,100,0.0,100,0.0,100,428.0,0,838.0,0,8141.0,0,7856.0,0,106.0,0,133.0,0,8521.0,0,4921.0,0,6747.0,0,6127.0,0,103.0,0,945.0,0,2363.0,0,785.0,0
0,2020-04-18,525.0,0,1996.0,0,0.0,100,0.0,100,0.0,100,0.0,100,428.0,0,838.0,0,8141.0,0,7856.0,0,106.0,0,133.0,0,8521.0,0,4921.0,0,6747.0,0,6127.0,0,103.0,0,945.0,0,2363.0,0,785.0,0
0,2020-04-19,625.0,0,2300.0,0,0.0,100,0.0,100,316.0,0,1141.0,0,543.0,0,944.0,0,7856.0,0,9427.0,0,79.0,0,167.0,0,9329.0,0,5821.0,0,7898.0,0,7554.0,0,86.0,0,1049.0,0,2950.0,0,947.0,0
0,2020-04-20,625.0,0,2300.0,0,0.0,100,0.0,100,316.0,0,1141.0,0,543.0,0,944.0,0,7856.0,0,9427.0,0,79.0,0,167.0,0,9329.0,0,5821.0,0,7898.0,0,7554.0,0,86.0,0,1049.0,0,2950.0,0,947.0,0
0,2020-04-21,625.0,0,2300.0,0,0.0,100,0.0,100,316.0,0,1141.0,0,543.0,0,944.0,0,7856.0,0,9427.0,0,79.0,0,167.0,0,9329.0,0,5821.0,0,7898.0,0,7554.0,0,86.0,0,1049.0,0,2950.0,0,947.0,0
0,2020-04-22,613.0,0,2296.0,0,7247.0,0,13646.0,0,404.0,0,1366.0,0,12254.0,0,7563.0,0,7472.0,0,10529.0,0,66.0,0,184.0,0,11753.0,0,6982.0,0,9050.0,0,8573.0,0,324.0,0,1179.0,0,1584.0,0,1822.0,0
0,2020-04-23,613.0,0,2296.0,0,7247.0,0,13646.0,0,404.0,0,1366.0,0,12254.0,0,7563.0,0,7472.0,0,10529.0,0,66.0,0,184.0,0,11753.0,0,6982.0,0,9050.0,0,8573.0,0,324.0,0,1179.0,0,1584.0,0,1822.0,0
0,2020-04-24,613.0,0,2296.0,0,7247.0,0,13646.0,0,404.0,0,1366.0,0,12254.0,0,7563.0,0,7472.0,0,10529.0,0,66.0,0,184.0,0,11753.0,0,6982.0,0,9050.0,0,8573.0,0,324.0,0,1179.0,0,1584.0,0,1822.0,0
0,2020-04-25,613.0,0,2296.0,0,7247.0,0,13646.0,0,404.0,0,1366.0,0,12254.0,0,7563.0,0,7472.0,0,10529.0,0,66.0,0,184.0,0,11753.0,0,6982.0,0,9050.0,0,8573.0,0,324.0,0,1179.0,0,1584.0,0,1822.0,0
0,2020-04-26,846.0,0,2947.0,0,7806.0,0,15111.0,0,621.0,0,1986.0,0,22031.0,0,1145.0,0,8311.0,0,12088.0,0,70.0,0,190.0,0,14590.0,0,7739.0,0,11341.0,0,10427.0,0,645.0,0,1340.0,0,2188.0,0,1954.0,0
0,2020-04-27,846.0,0,2947.0,0,7806.0,0,15111.0,0,621.0,0,1986.0,0,22031.0,0,1145.0,0,8311.0,0,12088.0,0,70.0,0,190.0,0,14590.0,0,7739.0,0,11341.0,0,10427.0,0,645.0,0,1340.0,0,2188.0,0,1954.0,0
0,2020-04-28,846.0,0,2947.0,0,7806.0,0,15111.0,0,621.0,0,1986.0,0,22031.0,0,1145.0,0,8311.0,0,12088.0,0,70.0,0,190.0,0,14590.0,0,7739.0,0,11341.0,0,10427.0,0,645.0,0,1340.0,0,2188.0,0,1954.0,0
0,2020-04-29,843.0,0,3186.0,0,7749.0,0,16146.0,0,751.0,0,2325.0,0,22550.0,0,1766.0,0,8887.0,0,12927.0,0,53.0,0,206.0,0,16117.0,0,8339.0,0,13102.0,0,11676.0,0,406.0,0,1591.0,0,2567.0,0,2046.0,0
0,2020-04-30,843.0,0,3186.0,0,7749.0,0,16146.0,0,751.0,0,2325.0,0,22550.0,0,1766.0,0,8887.0,0,12927.0,0,53.0,0,206.0,0,16117.0,0,8339.0,0,13102.0,0,11676.0,0,406.0,0,1591.0,0,2567.0,0,2046.0,0
0,2020-05-01,843.0,0,3186.0,0,7749.0,0,16146.0,0,751.0,0,2325.0,0,22550.0,0,1766.0,0,8887.0,0,12927.0,0,53.0,0,206.0,0,16117.0,0,8339.0,0,13102.0,0,11676.0,0,406.0,0,1591.0,0,2567.0,0,2046.0,0
0,2020-05-02,843.0,0,3186.0,0,7749.0,0,16146.0,0,751.0,0,2325.0,0,22550.0,0,1766.0,0,8887.0,0,12927.0,0,53.0,0,206.0,0,16117.0,0,8339.0,0,13102.0,0,11676.0,0,406.0,0,1591.0,0,2567.0,0,2046.0,0
0,2020-05-03,1068.0,0,3518.0,0,7502.0,0,18070.0,0,1132.0,0,2984.0,0,23188.0,0,2812.0,0,9188.0,0,14438.0,0,48.0,0,216.0,0,17565.0,0,9449.0,0,16517.0,0,13566.0,0,320.0,0,1762.0,0,3388.0,0,2243.0,0
0,2020-05-04,1068.0,0,3518.0,0,7502.0,0,18070.0,0,1132.0,0,2984.0,0,23188.0,0,2812.0,0,9188.0,0,14438.0,0,48.0,0,216.0,0,17565.0,0,9449.0,0,16517.0,0,13566.0,0,320.0,0,1762.0,0,3388.0,0,2243.0,0
0,2020-05-05,1068.0,0,3518.0,0,7502.0,0,18070.0,0,1132.0,0,2984.0,0,23188.0,0,2812.0,0,9188.0,0,14438.0,0,48.0,0,216.0,0,17565.0,0,9449.0,0,16517.0,0,13566.0,0,320.0,0,1762.0,0,3388.0,0,2243.0,0
0,2020-05-06,1102.0,0,3877.0,0,6901.0,0,10395.0,0,1296.0,0,3382.0,0,23834.0,0,3462.0,0,9010.0,0,15318.0,0,39.0,0,225.0,0,19303.0,0,9998.0,0,17765.0,0,14809.0,0,289.0,0,1804.0,0,3997.0,0,2388.0,0
0,2020-05-07,1102.0,0,3877.0,0,6901.0,0,10395.0,0,1296.0,0,3382.0,0,23834.0,0,3462.0,0,9010.0,0,15318.0,0,39.0,0,225.0,0,19303.0,0,9998.0,0,17765.0,0,14809.0,0,289.0,0,1804.0,0,3997.0,0,2388.0,0
0,2020-05-08,1102.0,0,3877.0,0,6901.0,0,10395.0,0,1296.0,0,3382.0,0,23834.0,0,3462.0,0,9010.0,0,15318.0,0,39.0,0,225.0,0,19303.0,0,9998.0,0,17765.0,0,14809.0,0,289.0,0,1804.0,0,3997.0,0,2388.0,0
0,2020-05-09,1102.0,0,3877.0,0,6901.0,0,10395.0,0,1296.0,0,3382.0,0,23834.0,0,3462.0,0,9010.0,0,15318.0,0,39.0,0,225.0,0,19303.0,0,9998.0,0,17765.0,0,14809.0,0,289.0,0,1804.0,0,3997.0,0,2388.0,0
0,2020-05-10,1334.0,0,4333.0,0,6499.0,0,11254.0,0,1705.0,0,3975.0,0,26882.0,0,3864.0,0,8484.0,0,16498.0,0,28.0,0,238.0,0,22320.0,0,10740.0,0,20344.0,0,16390.0,0,300.0,0,1922.0,0,4634.0,0,2631.0,0
0,2020-05-11,1334.0,0,4333.0,0,6499.0,0,11254.0,0,1705.0,0,3975.0,0,26882.0,0,3864.0,0,8484.0,0,16498.0,0,28.0,0,238.0,0,22320.0,0,10740.0,0,20344.0,0,16390.0,0,300.0,0,1922.0,0,4634.0,0,2631.0,0
0,2020-05-12,1334.0,0,4333.0,0,6499.0,0,11254.0,0,1705.0,0,3975.0,0,26882.0,0,3864.0,0,8484.0,0,16498.0,0,28.0,0,238.0,0,22320.0,0,10740.0,0,20344.0,0,16390.0,0,300.0,0,1922.0,0,4634.0,0,2631.0,0
0,2020-05-13,1346.0,0,4268.0,0,6248.0,0,11794.0,0,1750.0,0,4333.0,0,30213.0,0,3898.0,0,8710.0,0,16936.0,0,16.0,0,250.0,0,23725.0,0,11210.0,0,22777.0,0,17407.0,0,175.0,0,2142.0,0,5041.0,0,2787.0,0
0,2020-05-14,1346.0,0,4268.0,0,6248.0,0,11794.0,0,1750.0,0,4333.0,0,30213.0,0,3898.0,0,8710.0,0,16936.0,0,16.0,0,250.0,0,23725.0,0,11210.0,0,22777.0,0,17407.0,0,175.0,0,2142.0,0,5041.0,0,2787.0,0
0,2020-05-15,1346.0,0,4268.0,0,6248.0,0,11794.0,0,1750.0,0,4333.0,0,30213.0,0,3898.0,0,8710.0,0,16936.0,0,16.0,0,250.0,0,23725.0,0,11210.0,0,22777.0,0,17407.0,0,175.0,0,2142.0,0,5041.0,0,2787.0,0
0,2020-05-16,1346.0,0,4268.0,0,6248.0,0,11794.0,0,1750.0,0,4333.0,0,30213.0,0,3898.0,0,8710.0,0,16936.0,0,16.0,0,250.0,0,23725.0,0,11210.0,0,22777.0,0,17407.0,0,175.0,0,2142.0,0,5041.0,0,2787.0,0
0,2020-05-17,1662.0,0,4975.0,0,7528.0,0,12771.0,0,1720.0,0,4686.0,0,35417.0,0,3953.0,0,9205.0,0,18411.0,0,16.0,0,257.0,0,24210.0,0,12452.0,0,23743.0,0,19218.0,0,249.0,0,2354.0,0,5843.0,0,3044.0,0
0,2020-05-18,1662.0,0,4975.0,0,7528.0,0,12771.0,0,1720.0,0,4686.0,0,35417.0,0,3953.0,0,9205.0,0,18411.0,0,16.0,0,257.0,0,24210.0,0,12452.0,0,23743.0,0,19218.0,0,249.0,0,2354.0,0,5843.0,0,3044.0,0
0,2020-05-19,1662.0,0,4975.0,0,7528.0,0,12771.0,0,1720.0,0,4686.0,0,35417.0,0,3953.0,0,9205.0,0,18411.0,0,16.0,0,257.0,0,24210.0,0,12452.0,0,23743.0,0,19218.0,0,249.0,0,2354.0,0,5843.0,0,3044.0,0
0,2020-05-20,1781.0,0,5416.0,0,7365.0,0,13292.0,0,1783.0,0,5108.0,0,38881.0,0,3967.0,0,9541.0,0,19083.0,0,15.0,0,261.0,0,25711.0,0,13185.0,0,24862.0,0,20251.0,0,244.0,0,2478.0,0,6142.0,0,3226.0,0
0,2020-05-21,1781.0,0,5416.0,0,7365.0,0,13292.0,0,1783.0,0,5108.0,0,38881.0,0,3967.0,0,9541.0,0,19083.0,0,15.0,0,261.0,0,25711.0,0,13185.0,0,24862.0,0,20251.0,0,244.0,0,2478.0,0,6142.0,0,3226.0,0
0,2020-05-22,1781.0,0,5416.0,0,7365.0,0,13292.0,0,1783.0,0,5108.0,0,38881.0,0,3967.0,0,9541.0,0,19083.0,0,15.0,0,261.0,0,25711.0,0,13185.0,0,24862.0,0,20251.0,0,244.0,0,2478.0,0,6142.0,0,3226.0,0
0,2020-05-23,1781.0,0,5416.0,0,7365.0,0,13292.0,0,1783.0,0,5108.0,0,38881.0,0,3967.0,0,9541.0,0,19083.0,0,15.0,0,261.0,0,25711.0,0,13185.0,0,24862.0,0,20251.0,0,244.0,0,2478.0,0,6142.0,0,3226.0,0
0,2020-05-24,2047.0,0,5796.0,0,7642.0,0,14152.0,0,1811.0,0,5425.0,0,42647.0,0,4040.0,0,9295.0,0,20231.0,0,15.0,0,263.0,0,27521.0,0,14218.0,0,28204.0,0,21659.0,0,374.0,0,2862.0,0,6554.0,0,3452.0,0
0,2020-05-25,2047.0,0,5796.0,0,7642.0,0,14152.0,0,1811.0,0,5425.0,0,42647.0,0,4040.0,0,9295.0,0,20231.0,0,15.0,0,263.0,0,27521.0,0,14218.0,0,28204.0,0,21659.0,0,374.0,0,2862.0,0,6554.0,0,3452.0,0
0,2020-05-26,2047.0,0,5796.0,0,7642.0,0,14152.0,0,1811.0,0,5425.0,0,42647.0,0,4040.0,0,9295.0,0,20231.0,0,15.0,0,263.0,0,27521.0,0,14218.0,0,28204.0,0,21659.0,0,374.0,0,2862.0,0,6554.0,0,3452.0,0
0,2020-05-27,2294.0,0,6273.0,0,6458.0,0,14569.0,0,1820.0,0,5717.0,0,45074.0,0,4065.0,0,9453.0,0,20574.0,0,14.0,0,264.0,0,29733.0,0,14640.0,0,29551.0,0,22289.0,0,439.0,0,3012.0,0,6930.0,0,3548.0,0
0,2020-05-28,2294.0,0,6273.0,0,6458.0,0,14569.0,0,1820.0,0,5717.0,0,45074.0,0,4065.0,0,9453.0,0,20574.0,0,14.0,0,264.0,0,29733.0,0,14640.0,0,29551.0,0,22289.0,0,439.0,0,3012.0,0,6930.0,0,3548.0,0
0,2020-05-29,2294.0,0,6273.0,0,6458.0,0,14569.0,0,1820.0,0,5717.0,0,45074.0,0,4065.0,0,9453.0,0,20574.0,0,14.0,0,264.0,0,29733.0,0,14640.0,0,29551.0,0,22289.0,0,439.0,0,3012.0,0,6930.0,0,3548.0,0
0,2020-05-30,2294.0,0,6273.0,0,6458.0,0,14569.0,0,1820.0,0,5717.0,0,45074.0,0,4065.0,0,9453.0,0,20574.0,0,14.0,0,264.0,0,29733.0,0,14640.0,0,29551.0,0,22289.0,0,439.0,0,3012.0,0,6930.0,0,3548.0,0
0,2020-05-31,2983.0,0,6861.0,0,8416.0,0,15255.0,0,1858.0,0,6000.0,0,51303.0,0,4107.0,0,9183.0,0,21236.0,0,43.0,0,274.0,0,31944.0,0,15843.0,0,30818.0,0,23426.0,0,538.0,0,3463.0,0,5796.0,0,4972.0,0
0,2020-06-01,2983.0,0,6861.0,0,8416.0,0,15255.0,0,1858.0,0,6000.0,0,51303.0,0,4107.0,0,9183.0,0,21236.0,0,43.0,0,274.0,0,31944.0,0,15843.0,0,30818.0,0,23426.0,0,538.0,0,3463.0,0,5796.0,0,4972.0,0
0,2020-06-02,2983.0,0,6861.0,0,8416.0,0,15255.0,0,1858.0,0,6000.0,0,51303.0,0,4107.0,0,9183.0,0,21236.0,0,43.0,0,274.0,0,31944.0,0,15843.0,0,30818.0,0,23426.0,0,538.0,0,3463.0,0,5796.0,0,4972.0,0
0,2020-06-03,3154.0,0,7031.0,0,8890.0,0,15738.0,0,1907.0,0,6291.0,0,55174.0,0,4130.0,0,9285.0,0,21472.0,0,44.0,0,301.0,0,34536.0,0,16402.0,0,31311.0,0,24128.0,0,655.0,0,3816.0,0,7018.0,0,5195.0,0
0,2020-06-04,3154.0,0,7031.0,0,8890.0,0,15738.0,0,1907.0,0,6291.0,0,55174.0,0,4130.0,0,9285.0,0,21472.0,0,44.0,0,301.0,0,34536.0,0,16402.0,0,31311.0,0,24128.0,0,655.0,0,3816.0,0,7018.0,0,5195.0,0
0,2020-06-05,3154.0,0,7031.0,0,8890.0,0,15738.0,0,1907.0,0,6291.0,0,55174.0,0,4130.0,0,9285.0,0,21472.0,0,44.0,0,301.0,0,34536.0,0,16402.0,0,31311.0,0,24128.0,0,655.0,0,3816.0,0,7018.0,0,5195.0,0
0,2020-06-06,3154.0,0,7031.0,0,8890.0,0,15738.0,0,1907.0,0,6291.0,0,55174.0,0,4130.0,0,9285.0,0,21472.0,0,44.0,0,301.0,0,34536.0,0,16402.0,0,31311.0,0,24128.0,0,655.0,0,3816.0,0,7018.0,0,5195.0,0
0,2020-06-07,3352.0,0,7572.0,0,10251.0,0,16526.0,0,1916.0,0,6445.0,0,61757.0,0,4174.0,0,11785.0,0,23952.0,0,42.0,0,327.0,0,37472.0,0,17486.0,0,31888.0,0,25020.0,0,809.0,0,4469.0,0,9587.0,0,5628.0,0
0,2020-06-08,3352.0,0,7572.0,0,10251.0,0,16526.0,0,1916.0,0,6445.0,0,61757.0,0,4174.0,0,11785.0,0,23952.0,0,42.0,0,327.0,0,37472.0,0,17486.0,0,31888.0,0,25020.0,0,809.0,0,4469.0,0,9587.0,0,5628.0,0
0,2020-06-09,3352.0,0,7572.0,0,10251.0,0,16526.0,0,1916.0,0,6445.0,0,61757.0,0,4174.0,0,11785.0,0,23952.0,0,42.0,0,327.0,0,37472.0,0,17486.0,0,31888.0,0,25020.0,0,809.0,0,4469.0,0,9587.0,0,5628.0,0
0,2020-06-10,3609.0,0,7967.0,0,8846.0,0,17197.0,0,1858.0,0,6839.0,0,66224.0,0,4215.0,0,11692.0,0,24446.0,0,52.0,0,349.0,0,38855.0,0,18064.0,0,32050.0,0,25574.0,0,921.0,0,4973.0,0,10740.0,0,5978.0,0
0,2020-06-11,3609.0,0,7967.0,0,8846.0,0,17197.0,0,1858.0,0,6839.0,0,66224.0,0,4215.0,0,11692.0,0,24446.0,0,52.0,0,349.0,0,38855.0,0,18064.0,0,32050.0,0,25574.0,0,921.0,0,4973.0,0,10740.0,0,5978.0,0
0,2020-06-12,3609.0,0,7967.0,0,8846.0,0,17197.0,0,1858.0,0,6839.0,0,66224.0,0,4215.0,0,11692.0,0,24446.0,0,52.0,0,349.0,0,38855.0,0,18064.0,0,32050.0,0,25574.0,0,921.0,0,4973.0,0,10740.0,0,5978.0,0
0,2020-06-13,3609.0,0,7967.0,0,8846.0,0,17197.0,0,1858.0,0,6839.0,0,66224.0,0,4215.0,0,11692.0,0,24446.0,0,52.0,0,349.0,0,38855.0,0,18064.0,0,32050.0,0,25574.0,0,921.0,0,4973.0,0,10740.0,0,5978.0,0
0,2020-06-14,4674.0,0,8976.0,0,13203.0,0,18571.0,0,1857.0,0,7016.0,0,74141.0,0,4257.0,0,11611.0,0,25026.0,0,81.0,0,378.0,0,43075.0,0,19045.0,0,32136.0,0,26338.0,0,1072.0,0,5701.0,0,13455.0,0,6573.0,0
0,2020-06-15,4674.0,0,8976.0,0,13203.0,0,18571.0,0,1857.0,0,7016.0,0,74141.0,0,4257.0,0,11611.0,0,25026.0,0,81.0,0,378.0,0,43075.0,0,19045.0,0,32136.0,0,26338.0,0,1072.0,0,5701.0,0,13455.0,0,6573.0,0
0,2020-06-16,4674.0,0,8976.0,0,13203.0,0,18571.0,0,1857.0,0,7016.0,0,74141.0,0,4257.0,0,11611.0,0,25026.0,0,81.0,0,378.0,0,43075.0,0,19045.0,0,32136.0,0,26338.0,0,1072.0,0,5701.0,0,13455.0,0,6573.0,0
0,2020-06-17,5183.0,0,9481.0,0,15428.0,0,19886.0,0,1936.0,0,7472.0,0,82072.0,0,5027.0,0,11427.0,0,25430.0,0,86.0,0,398.0,0,45277.0,0,19766.0,0,32081.0,0,26830.0,0,1243.0,0,6303.0,0,16504.0,0,7115.0,0
0,2020-06-18,5183.0,0,9481.0,0,15428.0,0,19886.0,0,1936.0,0,7472.0,0,82072.0,0,5027.0,0,11427.0,0,25430.0,0,86.0,0,398.0,0,45277.0,0,19766.0,0,32081.0,0,26830.0,0,1243.0,0,6303.0,0,16504.0,0,7115.0,0
0,2020-06-19,5183.0,0,9481.0,0,15428.0,0,19886.0,0,1936.0,0,7472.0,0,82072.0,0,5027.0,0,11427.0,0,25430.0,0,86.0,0,398.0,0,45277.0,0,19766.0,0,32081.0,0,26830.0,0,1243.0,0,6303.0,0,16504.0,0,7115.0,0
0,2020-06-20,5183.0,0,9481.0,0,15428.0,0,19886.0,0,1936.0,0,7472.0,0,82072.0,0,5027.0,0,11427.0,0,25430.0,0,86.0,0,398.0,0,45277.0,0,19766.0,0,32081.0,0,26830.0,0,1243.0,0,6303.0,0,16504.0,0,7115.0,0
0,2020-06-21,5183.0,0,9481.0,0,20857.0,0,22875.0,0,2007.0,0,7720.0,0,96506.0,0,5274.0,0,11599.0,0,26020.0,0,105.0,0,430.0,0,51599.0,0,21177.0,0,31497.0,0,27901.0,0,1452.0,0,7226.0,0,21355.0,0,8948.0,0
0,2020-06-22,5183.0,0,9481.0,0,20857.0,0,22875.0,0,2007.0,0,7720.0,0,96506.0,0,5274.0,0,11599.0,0,26020.0,0,105.0,0,430.0,0,51599.0,0,21177.0,0,31497.0,0,27901.0,0,1452.0,0,7226.0,0,21355.0,0,8948.0,0
0,2020-06-23,5183.0,0,9481.0,0,20857.0,0,22875.0,0,2007.0,0,7720.0,0,96506.0,0,5274.0,0,11599.0,0,26020.0,0,105.0,0,430.0,0,51599.0,0,21177.0,0,31497.0,0,27901.0,0,1452.0,0,7226.0,0,21355.0,0,8948.0,0
0,2020-06-24,6280.0,0,11210.0,0,24577.0,0,25547.0,0,2225.0,0,8284.0,0,110158.0,0,5431.0,0,11632.0,0,26490.0,0,97.0,0,461.0,0,59312.0,0,22500.0,0,31670.0,0,28469.0,0,1608.0,0,7964.0,0,25955.0,0,9829.0,0
0,2020-06-25,6280.0,0,11210.0,0,24577.0,0,25547.0,0,2225.0,0,8284.0,0,110158.0,0,5431.0,0,11632.0,0,26490.0,0,97.0,0,461.0,0,59312.0,0,22500.0,0,31670.0,0,28469.0,0,1608.0,0,7964.0,0,25955.0,0,9829.0,0
0,2020-06-26,6280.0,0,11210.0,0,24577.0,0,25547.0,0,2225.0,0,8284.0,0,110158.0,0,5431.0,0,11632.0,0,26490.0,0,97.0,0,461.0,0,59312.0,0,22500.0,0,31670.0,0,28469.0,0,1608.0,0,7964.0,0,25955.0,0,9829.0,0
0,2020-06-27,6280.0,0,11210.0,0,24577.0,0,25547.0,0,2225.0,0,8284.0,0,110158.0,0,5431.0,0,11632.0,0,26490.0,0,97.0,0,461.0,0,59312.0,0,22500.0,0,31670.0,0,28469.0,0,1608.0,0,7964.0,0,25955.0,0,9829.0,0
0,2020-06-28,7375.0,0,12412.0,0,39902.0,0,31471.0,0,2309.0,0,8686.0,0,132113.0,0,5606.0,0,11718.0,0,27320.0,0,136.0,0,489.0,0,68424.0,0,24242.0,0,32171.0,0,29505.0,0,1844.0,0,9148.0,0,34205.0,0,11819.0,0
0,2020-06-29,7375.0,0,12412.0,0,39902.0,0,31471.0,0,2309.0,0,8686.0,0,132113.0,0,5606.0,0,11718.0,0,27320.0,0,136.0,0,489.0,0,68424.0,0,24242.0,0,32171.0,0,29505.0,0,1844.0,0,9148.0,0,34205.0,0,11819.0,0
0,2020-06-30,7375.0,0,12412.0,0,39902.0,0,31471.0,0,2309.0,0,8686.0,0,132113.0,0,5606.0,0,11718.0,0,27320.0,0,136.0,0,489.0,0,68424.0,0,24242.0,0,32171.0,0,29505.0,0,1844.0,0,9148.0,0,34205.0,0,11819.0,0
0,2020-07-01,8719.0,0,13489.0,0,46796.0,0,35342.0,0,2662.0,0,9596.0,0,150879.0,0,5720.0,0,11851.0,0,27891.0,0,194.0,0,508.0,0,77748.0,0,26127.0,0,32677.0,0,30175.0,0,2059.0,0,9874.0,0,40571.0,0,13169.0,0
0,2020-07-02,8719.0,0,13489.0,0,46796.0,0,35342.0,0,2662.0,0,9596.0,0,150879.0,0,5720.0,0,11851.0,0,27891.0,0,194.0,0,508.0,0,77748.0,0,26127.0,0,32677.0,0,30175.0,0,2059.0,0,9874.0,0,40571.0,0,13169.0,0
0,2020-07-03,8719.0,0,13489.0,0,46796.0,0,35342.0,0,2662.0,0,9596.0,0,150879.0,0,5720.0,0,11851.0,0,27891.0,0,194.0,0,508.0,0,77748.0,0,26127.0,0,32677.0,0,30175.0,0,2059.0,0,9874.0,0,40571.0,0,13169.0,0
0,2020-07-04,8719.0,0,13489.0,0,46796.0,0,35342.0,0,2662.0,0,9596.0,0,150879.0,0,5720.0,0,11851.0,0,27891.0,0,194.0,0,508.0,0,77748.0,0,26127.0,0,32677.0,0,30175.0,0,2059.0,0,9874.0,0,40571.0,0,13169.0,0
0,2020-07-05,11070.0,0,14864.0,0,66263.0,0,43123.0,0,2878.0,0,10177.0,0,177037.0,0,5902.0,0,12214.0,0,28788.0,0,294.0,0,541.0,0,88363.0,0,29598.0,0,34555.0,0,31143.0,0,2252.0,0,11090.0,0,49129.0,0,15017.0,0
0,2020-07-06,11070.0,0,14864.0,0,66263.0,0,43123.0,0,2878.0,0,10177.0,0,177037.0,0,5902.0,0,12214.0,0,28788.0,0,294.0,0,541.0,0,88363.0,0,29598.0,0,34555.0,0,31143.0,0,2252.0,0,11090.0,0,49129.0,0,15017.0,0
