county,state,fips.id,populationCDS,rural_urban,sept_2020,oct_2020,sept_percent,oct_percent,percent_change
Columbia,Georgia,13073,156714.0,urban,3777.0,4956.0,2.4101228990390138,3.1624487920670776,0.7523258930280639
Columbia,NewYork,36021,59461.0,urban,595.0,728.0,1.0006558920973412,1.2243319150367467,0.22367602293940567
Columbia,Oregon,41009,52354.0,urban,184.0,275.0,0.3514535661076517,0.5252702754326317,0.17381670932497995
Columbia,Pennsylvania,42037,64964.0,urban,919.0,1074.0,1.4146296410319563,1.653223323686965,0.2385936826550089
Columbia,Washington,53013,3985.0,rural,15.0,17.0,0.37641154328732745,0.4265997490589712,0.05018820577164366
Columbia,Wisconsin,55021,57532.0,urban,728.0,2051.0,1.2653827435166516,3.564972537022874,2.2995897935062226
Columbiana,Ohio,39029,101883.0,urban,1959.0,2252.0,1.9227937928800682,2.21037857149868,0.28758477861861154
Columbus,NorthCarolina,37047,55508.0,urban,1401.0,1776.0,2.523960510196728,3.199538805217266,0.6755782950205376
Colusa,California,06011,21547.0,rural,536.0,557.0,2.4875852786930897,2.5850466422239755,0.09746136353088597
Comal,Texas,48091,156209.0,urban,3475.0,3796.0,2.2245837307709544,2.4300776523759833,0.2054939216050292
Comanche,Kansas,20033,1700.0,rural,12.0,20.0,0.7058823529411765,1.1764705882352942,0.4705882352941176
Comanche,Oklahoma,40031,120749.0,urban,1648.0,2549.0,1.3648146154419498,2.1109905672096665,0.7461759517677166
Comanche,Texas,48093,13635.0,rural,309.0,375.0,2.2662266226622663,2.7502750275027505,0.48404840484048406
Concho,Texas,48095,2726.0,rural,138.0,144.0,5.062362435803375,5.282465150403522,0.22010271460014674
Concordia,Louisiana,22029,19259.0,rural,513.0,611.0,2.6636897035152396,3.1725427073056753,0.5088530037904356
Conecuh,Alabama,01035,12067.0,rural,539.0,577.0,4.466727438468551,4.78163586641253,0.31490842794397944
Conejos,Colorado,08021,8205.0,rural,35.0,81.0,0.42656916514320536,0.9872029250457038,0.5606337599024984
ContraCosta,California,06013,1153526.0,urban,16896.0,19074.0,1.464726412755326,1.6535388018995671,0.18881238914424123
Converse,Wyoming,56009,13822.0,rural,132.0,333.0,0.9549992765156995,2.4092027203009696,1.45420344378527
Conway,Arkansas,05029,20846.0,rural,273.0,359.0,1.3096037609133646,1.7221529310179409,0.4125491701045764
Cook,Georgia,13075,17270.0,rural,551.0,661.0,3.1905037637521714,3.827446438911407,0.6369426751592357
Cook,Illinois,17031,5150233.0,urban,145462.0,186405.0,2.824377071872282,3.619350813836966,0.794973741964684
Cook,Minnesota,27031,5463.0,rural,7.0,22.0,0.1281347245103423,0.40270913417536147,0.2745744096650192
Cooke,Texas,48097,41257.0,rural,461.0,570.0,1.1173861405337275,1.381583731245607,0.2641975907118792
Cooper,Missouri,29053,17709.0,rural,452.0,661.0,2.5523744988423966,3.732565362245186,1.1801908634027896
Coos,NewHampshire,33007,31563.0,rural,22.0,85.0,0.06970186610905174,0.2693026645122454,0.19960079840319359
Coos,Oregon,41011,64487.0,urban,160.0,266.0,0.24811202257819406,0.41248623753624764,0.16437421495805354
Coosa,Alabama,01037,10663.0,rural,174.0,222.0,1.6318109350089094,2.081965675701022,0.4501547406921129
Copiah,Mississippi,28029,28065.0,rural,1199.0,1411.0,4.272225191519687,5.027614466417245,0.7553892748975592
Corson,SouthDakota,46031,4086.0,rural,94.0,227.0,2.3005384238864415,5.555555555555555,3.2550171316691143
Cortland,NewYork,36023,47581.0,rural,184.0,584.0,0.38670898047539987,1.2273806771610516,0.8406716966856518
Coryell,Texas,48099,75951.0,urban,1831.0,2019.0,2.4107648352227096,2.658292846703796,0.2475280114810865
Coshocton,Ohio,39031,36600.0,rural,235.0,408.0,0.6420765027322404,1.1147540983606559,0.4726775956284153
Costilla,Colorado,08023,3887.0,rural,32.0,38.0,0.8232570105479805,0.9776177000257269,0.15436068947774634
Cottle,Texas,48101,1398.0,rural,29.0,40.0,2.074391988555079,2.8612303290414878,0.7868383404864091
Cotton,Oklahoma,40033,5666.0,rural,69.0,109.0,1.2177903282739144,1.9237557359689375,0.7059654076950229
Cottonwood,Minnesota,27033,11196.0,rural,229.0,306.0,2.0453733476241514,2.7331189710610935,0.6877456234369418
Covington,Alabama,01039,37049.0,rural,1416.0,1886.0,3.821965505141839,5.090555750492591,1.2685902453507516
Covington,Mississippi,28031,18636.0,rural,832.0,1008.0,4.4644773556557205,5.4088860270444306,0.94440867138871
Covington,Virginia,51580,5538.0,rural,32.0,39.0,0.577825929938606,0.7042253521126761,0.12639942217407005
Coweta,Georgia,13077,148509.0,urban,2628.0,3899.0,1.7695897218350403,2.625430108612946,0.8558403867779057
Cowley,Kansas,20035,34908.0,rural,401.0,583.0,1.1487338145983728,1.6701042740918988,0.5213704594935259
Cowlitz,Washington,53015,110593.0,urban,684.0,831.0,0.6184839908493304,0.7514037959002831,0.1329198050509526
Craig,Oklahoma,40035,14142.0,rural,511.0,643.0,3.613350304058832,4.5467402064771605,0.9333899024183283
Craig,Virginia,51045,5131.0,rural,31.0,59.0,0.6041707269538101,1.1498733190411226,0.5457025920873124
Craighead,Arkansas,05031,110332.0,urban,3076.0,4821.0,2.7879490990827684,4.3695392089330385,1.58159010985027
Crane,Texas,48103,4797.0,rural,72.0,77.0,1.5009380863039399,1.6051698978528248,0.10423181154888472
Craven,NorthCarolina,37049,102139.0,urban,1685.0,2433.0,1.6497126464915457,2.3820479934207306,0.7323353469291847
Crawford,Arkansas,05033,63257.0,urban,1465.0,2148.0,2.3159492230108922,3.395671625274673,1.079722402263781
Crawford,Georgia,13079,12404.0,rural,167.0,213.0,1.346339890357949,1.7171880038697196,0.3708481135117704
Crawford,Illinois,17033,18667.0,rural,466.0,676.0,2.4963839931429797,3.621363904215996,1.1249799110730165
Crawford,Indiana,18025,10577.0,rural,112.0,177.0,1.0589013898080741,1.673442374964546,0.6145409851564716
Crawford,Iowa,19047,16820.0,rural,1117.0,1401.0,6.64090368608799,8.329369797859691,1.6884661117717006
Crawford,Kansas,20037,38818.0,rural,1098.0,1527.0,2.8285846772116026,3.9337420784172297,1.1051574012056262
Crawford,Michigan,26039,14029.0,rural,127.0,157.0,0.9052676598474588,1.1191104141421342,0.2138427542946753
Crawford,Missouri,29055,23920.0,rural,407.0,685.0,1.701505016722408,2.8637123745819397,1.1622073578595318
Crawford,Ohio,39033,41494.0,rural,249.0,599.0,0.6000867595314986,1.4435822046560949,0.8434954451245964
Crawford,Pennsylvania,42039,84629.0,urban,316.0,571.0,0.3733944628909712,0.6747096149074194,0.30131515201644826
Crawford,Wisconsin,55023,16131.0,rural,183.0,381.0,1.1344615956853263,2.3619118467546962,1.2274502510693694
Creek,Oklahoma,40037,71522.0,urban,1185.0,1635.0,1.6568328626156987,2.28600989905204,0.6291770364363413
Crenshaw,Alabama,01041,13772.0,rural,545.0,620.0,3.957304676154516,4.5018878884693585,0.5445832123148417
Crisp,Georgia,13081,22372.0,rural,571.0,826.0,2.552297514750581,3.6921151439299122,1.1398176291793314
Crittenden,Arkansas,05035,47955.0,rural,1970.0,2513.0,4.108017933479304,5.240329475549995,1.1323115420706913
Crittenden,Kentucky,21055,8806.0,rural,121.0,173.0,1.3740631387690212,1.964569611628435,0.590506472859414
Crockett,Tennessee,47033,14230.0,rural,558.0,926.0,3.921293042867182,6.507378777231201,2.5860857343640196
Crockett,Texas,48105,3464.0,rural,164.0,166.0,4.734411085450346,4.7921478060046185,0.057736720554272515
Crook,Oregon,41013,24404.0,rural,63.0,116.0,0.25815440091788233,0.47533191280118015,0.2171775118832978
Crook,Wyoming,56011,7584.0,rural,47.0,120.0,0.6197257383966245,1.5822784810126582,0.9625527426160339
Crosby,Texas,48107,5737.0,rural,88.0,123.0,1.5339027366219278,2.143977688687467,0.6100749520655394
Cross,Arkansas,05037,16419.0,rural,453.0,612.0,2.7589987209939704,3.727389000548145,0.968390279554175
CrowWing,Minnesota,27035,65055.0,urban,563.0,1255.0,0.8654215663669202,1.9291368841749288,1.0637153178080085
Crowley,Colorado,08025,6061.0,rural,74.0,96.0,1.2209206401583896,1.5838970466919648,0.3629764065335753
Culberson,Texas,48109,2171.0,rural,55.0,127.0,2.533394748963611,5.849838783970521,3.3164440350069095
Cullman,Alabama,01043,83768.0,urban,1922.0,2781.0,2.294432241428708,3.319883487728011,1.0254512462993028
Culpeper,Virginia,51047,52605.0,urban,1210.0,1394.0,2.300161581598707,2.6499382188004943,0.3497766372017869
Cumberland,Illinois,17035,10766.0,rural,219.0,313.0,2.0341816830763517,2.9073007616570683,0.8731190785807171
Cumberland,Kentucky,21057,6614.0,rural,107.0,185.0,1.617780465678863,2.797097066827941,1.1793166011490779
Cumberland,Maine,23005,295003.0,urban,2332.0,2621.0,0.7905004355887906,0.8884655410283963,0.09796510543960568
Cumberland,NewJersey,34011,149527.0,urban,3811.0,4054.0,2.5487035786179084,2.71121603456232,0.16251245594441138
Cumberland,NorthCarolina,37051,335509.0,urban,5610.0,7262.0,1.6720862927671092,2.1644724880703645,0.4923861953032556
Cumberland,Pennsylvania,42041,253370.0,urban,1908.0,2554.0,0.7530489008169869,1.0080119982634093,0.2549630974464222
Cumberland,Tennessee,47035,60520.0,urban,1223.0,1705.0,2.0208195637805684,2.8172504957038993,0.7964309319233311
Cumberland,Virginia,51049,9932.0,rural,105.0,123.0,1.0571888844140154,1.2384212645992752,0.18123238018525975
Cuming,Nebraska,31039,8846.0,rural,158.0,321.0,1.7861180194438164,3.6287587610219307,1.8426407415781145
Currituck,NorthCarolina,37053,27763.0,rural,184.0,225.0,0.6627525843748874,0.8104311493714655,0.14767856499657817
Curry,NewMexico,35009,48954.0,rural,851.0,1633.0,1.738366629897455,3.3357846141275482,1.5974179842300935
Curry,Oregon,41015,22925.0,rural,32.0,60.0,0.1395856052344602,0.2617230098146129,0.12213740458015268
Custer,Colorado,08027,5068.0,rural,17.0,24.0,0.3354380426203631,0.4735595895816891,0.13812154696132595
Custer,Idaho,16037,4315.0,rural,67.0,97.0,1.5527230590961763,2.2479721900347625,0.6952491309385863
Custer,Montana,30017,11402.0,rural,117.0,339.0,1.0261357656551482,2.973162603052096,1.947026837396948
Custer,Nebraska,31041,10777.0,rural,91.0,249.0,0.8443908323281062,2.31047601373295,1.4660851814048437
Custer,Oklahoma,40039,29003.0,rural,718.0,1125.0,2.4756059717960213,3.878909078371203,1.4033031065751818
Custer,SouthDakota,46033,8972.0,rural,189.0,332.0,2.106553722692822,3.700401248328132,1.59384752563531
Cuyahoga,Ohio,39035,1235072.0,urban,17649.0,21488.0,1.428985516633848,1.7398175976785157,0.31083208104466786
Dade,Georgia,13083,16116.0,rural,286.0,385.0,1.774633904194589,2.3889302556465624,0.6142963514519731
Dade,Missouri,29057,7561.0,rural,71.0,149.0,0.9390292289379711,1.9706388043909537,1.0316095754529826
Daggett,Utah,49009,950.0,rural,1.0,1.0,0.10526315789473684,0.10526315789473684,0.0
Dakota,Minnesota,27037,429021.0,urban,7724.0,10589.0,1.800378070071162,2.468177548418376,0.6677994783472138
Dakota,Nebraska,31043,20026.0,rural,2258.0,2633.0,11.275342055328073,13.147907719964048,1.8725656646359734
Dale,Alabama,01045,49172.0,rural,1418.0,1906.0,2.883754982510372,3.8761897014561133,0.9924347189457415
Dallam,Texas,48111,7287.0,rural,257.0,386.0,3.526828598874708,5.2971044325511185,1.7702758336764102
Dallas,Alabama,01047,37196.0,rural,1799.0,1906.0,4.83654156360899,5.124206903968168,0.2876653403591784
Dallas,Arkansas,05039,7009.0,rural,166.0,181.0,2.368383506919675,2.582394064773862,0.2140105578541875
Dallas,Iowa,19049,93453.0,urban,2861.0,3712.0,3.061431949750142,3.9720501214514243,0.9106181717012831
Dallas,Missouri,29059,16878.0,rural,194.0,399.0,1.1494252873563218,2.3640241734802703,1.2145988861239485
Dallas,Texas,48113,2635516.0,urban,86500.0,102642.0,3.2820897311949535,3.8945694125932073,0.6124796813982537
Dane,Wisconsin,55025,546695.0,urban,10602.0,16418.0,1.9392897319346254,3.0031370325318507,1.063847300597225
Daniels,Montana,30019,1690.0,rural,5.0,48.0,0.2958579881656805,2.8402366863905324,2.544378698224852
Danville,Virginia,51590,40044.0,rural,903.0,1246.0,2.255019478573569,3.1115772650084907,0.8565577864349215
Dare,NorthCarolina,37055,37009.0,rural,276.0,380.0,0.745764543759626,1.0267772703936882,0.28101272663406196
Darke,Ohio,39037,51113.0,urban,832.0,1300.0,1.627765930389529,2.5433842662336392,0.9156183358441101
Darlington,SouthCarolina,45031,66618.0,urban,2077.0,2533.0,3.117775976462818,3.8022756612327,0.684499684769882
Dauphin,Pennsylvania,42043,278299.0,urban,3858.0,4960.0,1.3862787864850394,1.782255775263296,0.3959769887782565
Davidson,NorthCarolina,37057,167609.0,urban,2820.0,3836.0,1.6824872172735355,2.288659916830242,0.6061726995567064
Davidson,Tennessee,47037,694144.0,urban,29005.0,34900.0,4.178527798266642,5.02777521666974,0.8492474184030979
Davie,NorthCarolina,37059,42846.0,rural,576.0,786.0,1.3443495308780282,1.8344769640106426,0.49012743313261453
Daviess,Indiana,18027,33351.0,rural,686.0,995.0,2.0569098377859736,2.9834187880423375,0.926508950256364
Daviess,Kentucky,21059,101511.0,urban,1431.0,2085.0,1.4096994414398438,2.053964594970003,0.6442651535301592
Daviess,Missouri,29061,8278.0,rural,123.0,229.0,1.485866151244262,2.7663686880889102,1.2805025368446485
Davis,Iowa,19051,9000.0,rural,130.0,198.0,1.4444444444444444,2.1999999999999997,0.7555555555555555
Davis,Utah,49011,355481.0,urban,5307.0,8870.0,1.4929067938933445,2.495210714496696,1.0023039206033515
Davison,SouthDakota,46035,19775.0,rural,329.0,1047.0,1.663716814159292,5.29456384323641,3.6308470290771173
Dawes,Nebraska,31045,8589.0,rural,130.0,265.0,1.513563860752125,3.085341716148562,1.5717778553964372
Dawson,Georgia,13085,26108.0,rural,830.0,953.0,3.179102190899341,3.6502221541290027,0.47111996322966143
Dawson,Montana,30021,8613.0,rural,79.0,276.0,0.9172181585974689,3.2044583768721697,2.287240218274701
Dawson,Nebraska,31047,23595.0,rural,1090.0,1349.0,4.6196228014409835,5.717312990040263,1.0976901885992796
Dawson,Texas,48115,12728.0,rural,433.0,897.0,3.4019484600879952,7.047454431175361,3.6455059710873665
Day,SouthDakota,46037,5424.0,rural,84.0,172.0,1.5486725663716814,3.171091445427729,1.6224188790560472
DeBaca,NewMexico,35011,1748.0,rural,2.0,3.0,0.11441647597254005,0.17162471395881007,0.057208237986270026
DeKalb,Alabama,01049,71513.0,urban,2461.0,3658.0,3.441332345168011,5.115153888104261,1.6738215429362495
DeKalb,Georgia,13089,759297.0,urban,18859.0,22550.0,2.4837448323910145,2.9698523766062555,0.4861075442152412
DeKalb,Illinois,17037,104897.0,urban,1682.0,2728.0,1.6034776971696043,2.6006463483226403,0.9971686511530359
DeKalb,Indiana,18033,43475.0,rural,503.0,894.0,1.1569867740080506,2.0563542265669925,0.8993674525589419
DeKalb,Missouri,29063,12547.0,rural,146.0,316.0,1.1636247708615606,2.5185303259743366,1.3549055551127758
DeKalb,Tennessee,47041,20490.0,rural,576.0,792.0,2.8111273792093705,3.8653001464128844,1.054172767203514
DeSoto,Florida,12027,38001.0,rural,1571.0,1676.0,4.13410173416489,4.41041025236178,0.27630851819688956
DeSoto,Louisiana,22031,27463.0,rural,909.0,1037.0,3.309907876051415,3.7759895131631653,0.4660816371117504
DeSoto,Mississippi,28033,184945.0,urban,5694.0,7492.0,3.078753142826246,4.0509340614777365,0.9721809186514909
DeWitt,Illinois,17039,15638.0,rural,129.0,282.0,0.8249136718250416,1.8032996546873001,0.9783859828622586
DeWitt,Texas,48123,20160.0,rural,997.0,1087.0,4.945436507936508,5.39186507936508,0.4464285714285714
DeafSmith,Texas,48117,18546.0,rural,1115.0,1362.0,6.012078076135015,7.343901649951472,1.3318235738164563
Dearborn,Indiana,18029,49458.0,rural,686.0,1135.0,1.3870354644344698,2.2948764608354564,0.9078409964009868
Decatur,Georgia,13087,26404.0,rural,1165.0,1434.0,4.412210271171035,5.430995303741858,1.0187850325708225
Decatur,Indiana,18031,26559.0,rural,490.0,630.0,1.8449489815128581,2.3720772619451034,0.5271282804322452
Decatur,Iowa,19053,7870.0,rural,67.0,172.0,0.8513341804320204,2.185514612452351,1.3341804320203303
Decatur,Kansas,20039,2827.0,rural,26.0,128.0,0.919702865228157,4.527767951892465,3.6080650866643085
Decatur,Tennessee,47039,11663.0,rural,538.0,686.0,4.612878333190432,5.881848580982594,1.2689702477921632
DeerLodge,Montana,30023,9140.0,rural,117.0,466.0,1.2800875273522976,5.0984682713347915,3.8183807439824946
Defiance,Ohio,39039,38087.0,rural,334.0,586.0,0.87693963819676,1.5385827185128784,0.6616430803161184
DelNorte,California,06015,27812.0,rural,144.0,181.0,0.5177621170717676,0.6507982165971523,0.13303609952538473
Delaware,Indiana,18035,114135.0,urban,2046.0,3381.0,1.7926140097253254,2.9622815087396503,1.1696674990143252
Delaware,Iowa,19055,17011.0,rural,466.0,869.0,2.73940391511375,5.108459232261478,2.369055317147728
Delaware,NewYork,36025,44135.0,rural,136.0,187.0,0.30814546278463806,0.4237000113288773,0.11555454854423927
Delaware,Ohio,39041,209177.0,urban,2342.0,3172.0,1.1196259627014442,1.516419109175483,0.3967931464740388
Delaware,Oklahoma,40041,43009.0,rural,789.0,1310.0,1.8344997558650515,3.0458741193703642,1.2113743635053127
Delaware,Pennsylvania,42045,566747.0,urban,11572.0,13888.0,2.0418281878863054,2.450476138382735,0.40864795049642966
Delta,Colorado,08029,31162.0,rural,189.0,215.0,0.6065079263205186,0.6899428791476799,0.08343495282716128
Delta,Michigan,26041,35784.0,rural,560.0,1397.0,1.5649452269170578,3.903979432148446,2.339034205231388
Delta,Texas,48119,5331.0,rural,28.0,36.0,0.5252297880322642,0.6752954417557682,0.15006565372350403
Denali,Alaska,2068,2097.0,rural,0.0,0.0,0.0,0.0,0.0
Dent,Missouri,29065,15573.0,rural,150.0,273.0,0.9632055480639569,1.7530340974764014,0.7898285494124446
Denton,Texas,48121,887207.0,urban,12242.0,16861.0,1.3798358218544262,1.9004584048592943,0.5206225830048681
Denver,Colorado,08031,727211.0,urban,13404.0,19538.0,1.843206442146777,2.6867030339200038,0.8434965917732268
DesMoines,Iowa,19057,38967.0,rural,824.0,1603.0,2.114609798034234,4.113737264865143,1.9991274668309083
Deschutes,Oregon,41017,197692.0,urban,873.0,1240.0,0.4415960180482771,0.6272383303320316,0.18564231228375452
Desha,Arkansas,05041,11361.0,rural,300.0,424.0,2.6406126221283337,3.732065839274712,1.091453217146378
Deuel,Nebraska,31049,1794.0,rural,4.0,15.0,0.2229654403567447,0.8361204013377926,0.6131549609810479
Deuel,SouthDakota,46039,4351.0,rural,87.0,197.0,1.999540335555045,4.52769478280855,2.5281544472535047
Dewey,Oklahoma,40043,4891.0,rural,68.0,94.0,1.3903087303209978,1.9218973625025555,0.5315886321815579
Dewey,SouthDakota,46041,5892.0,rural,158.0,403.0,2.681602172437203,6.839782756279702,4.158180583842499
Dickens,Texas,48125,2211.0,rural,50.0,55.0,2.261420171867933,2.4875621890547266,0.22614201718679333
Dickenson,Virginia,51051,14318.0,rural,102.0,153.0,0.7123899986031569,1.0685849979047353,0.35619499930157844
Dickey,NorthDakota,38021,4872.0,rural,79.0,329.0,1.6215106732348112,6.752873563218391,5.1313628899835795
Dickinson,Iowa,19059,17258.0,rural,554.0,834.0,3.2101054583381616,4.832541430061421,1.6224359717232586
Dickinson,Kansas,20041,18466.0,rural,208.0,345.0,1.126394454673454,1.8682984945304886,0.7419040398570345
Dickinson,Michigan,26043,25239.0,rural,174.0,760.0,0.6894092475930108,3.0112128055786678,2.321803557985657
Dickson,Tennessee,47043,53948.0,urban,1297.0,1797.0,2.404166975606139,3.3309853933417366,0.9268184177355973
Dillingham,Alaska,2070,4916.0,rural,0.0,0.0,0.0,0.0,0.0
Dillon,SouthCarolina,45033,30479.0,rural,1061.0,1324.0,3.481085337445454,4.343974539847108,0.8628892024016536
Dimmit,Texas,48127,10124.0,rural,257.0,294.0,2.538522323192414,2.903990517581984,0.36546819438956935
Dinwiddie,Virginia,51053,28544.0,rural,399.0,540.0,1.3978419282511212,1.8918161434977578,0.4939742152466368
DistrictofColumbia,DistrictofColumbia,11001,705749.0,urban,15326.0,17266.0,2.1715935835544933,2.4464788472955683,0.2748852637410751
Divide,NorthDakota,38023,2264.0,rural,8.0,70.0,0.35335689045936397,3.091872791519435,2.7385159010600706
Dixie,Florida,12029,16826.0,rural,835.0,903.0,4.962557946035897,5.366694401521455,0.40413645548555804
Dixon,Nebraska,31051,5636.0,rural,95.0,169.0,1.6855926188786372,2.998580553584102,1.312987934705465
Doddridge,WestVirginia,54017,8448.0,rural,27.0,72.0,0.31960227272727276,0.8522727272727272,0.5326704545454545
Dodge,Georgia,13091,20605.0,rural,431.0,924.0,2.0917253093909247,4.4843484591118665,2.3926231497209414
Dodge,Minnesota,27039,20934.0,rural,268.0,424.0,1.2802140059233782,2.0254132034011656,0.7451991974777874
Dodge,Nebraska,31053,36565.0,rural,1227.0,1756.0,3.355667988513606,4.802406673047996,1.4467386845343908
Dodge,Wisconsin,55027,87839.0,urban,1994.0,4869.0,2.270062273022234,5.543095891346669,3.273033618324434
Dolores,Colorado,08033,2055.0,rural,3.0,3.0,0.145985401459854,0.145985401459854,0.0
DonaAna,NewMexico,35013,218195.0,urban,3440.0,6765.0,1.5765714154769814,3.1004376818900523,1.5238662664130709
Doniphan,Kansas,20043,7600.0,rural,114.0,211.0,1.5,2.7763157894736845,1.2763157894736843
Donley,Texas,48129,3278.0,rural,66.0,99.0,2.013422818791946,3.0201342281879198,1.006711409395973
Dooly,Georgia,13093,13390.0,rural,340.0,430.0,2.539208364451083,3.2113517550410755,0.6721433905899925
Door,Wisconsin,55029,27668.0,rural,398.0,994.0,1.4384848922943472,3.5925979470868876,2.15411305479254
Dorchester,Maryland,24019,31929.0,rural,594.0,821.0,1.8603777130508314,2.571330138745341,0.7109524256945097
Dorchester,SouthCarolina,45035,162809.0,urban,4197.0,4887.0,2.5778673169173696,3.001676811478481,0.4238094945611115
Dougherty,Georgia,13095,87956.0,urban,3159.0,3486.0,3.5915685115284917,3.963345309018145,0.3717767974896539
Douglas,Colorado,08035,351154.0,urban,2803.0,4394.0,0.7982252800765477,1.2513028471838568,0.453077567107309
Douglas,Georgia,13097,146343.0,urban,3595.0,4531.0,2.456557539479169,3.096150823749684,0.6395932842705151
Douglas,Illinois,17041,19465.0,rural,318.0,787.0,1.6337015155407142,4.0431543796557925,2.409452864115078
Douglas,Kansas,20045,122259.0,urban,2340.0,2961.0,1.9139695237160457,2.4219075896253037,0.5079380659092583
Douglas,Minnesota,27041,38141.0,rural,362.0,828.0,0.9491098817545424,2.170892215725859,1.221782333971317
Douglas,Missouri,29067,13185.0,rural,214.0,302.0,1.6230565036025786,2.2904816078877515,0.6674251042851725
Douglas,Nebraska,31055,571327.0,urban,16438.0,23390.0,2.8771614154415945,4.093977704536981,1.2168162890953869
Douglas,Nevada,32005,48905.0,rural,312.0,426.0,0.637971577548308,0.8710765770371128,0.2331049994888048
Douglas,Oregon,41019,110980.0,urban,243.0,376.0,0.2189583708776356,0.3387997837448189,0.11984141286718328
Douglas,SouthDakota,46043,2921.0,rural,87.0,177.0,2.978432043820609,6.059568640876412,3.0811365970558025
Douglas,Washington,53017,43429.0,rural,1311.0,1426.0,3.018720209997928,3.2835202284187988,0.26480001842087086
Douglas,Wisconsin,55031,43150.0,rural,507.0,846.0,1.174971031286211,1.9606025492468135,0.7856315179606025
DoñaAna,NewMexico,,218195.0,urban,0.0,0.0,0.0,0.0,0.0
Drew,Arkansas,05043,18219.0,rural,359.0,440.0,1.9704703880564247,2.4150611998463143,0.44459081178988963
DuPage,Illinois,17043,922921.0,urban,17786.0,24696.0,1.927142193102118,2.6758519959996576,0.7487098028975394
Dubois,Indiana,18037,42736.0,rural,1021.0,1621.0,2.389086484462748,3.7930550355672032,1.4039685511044553
Dubuque,Iowa,19061,97311.0,urban,3474.0,5769.0,3.569997225390757,5.928415081542682,2.358417856151925
Duchesne,Utah,49013,19938.0,rural,107.0,191.0,0.536663657337747,0.9579697060888755,0.4213060487511285
"Dukes,Nantucket",Massachusetts,,,rural,0.0,0.0,,,
"DukesCounty,Nantucket",Massachusetts,,,rural,0.0,0.0,,,
Dukes,Massachusetts,25007,17332.0,rural,74.0,89.0,0.4269559196861297,0.5135010385414263,0.08654511885529656
Dundy,Nebraska,31057,1693.0,rural,12.0,29.0,0.7088009450679268,1.7129356172474897,1.004134672179563
Dunklin,Missouri,29069,29131.0,rural,841.0,1185.0,2.8869589097524972,4.067831519686931,1.180872609934434
Dunn,NorthDakota,38025,4424.0,rural,113.0,216.0,2.554249547920434,4.882459312839059,2.328209764918626
Dunn,Wisconsin,55033,45368.0,rural,637.0,1222.0,1.4040733556691942,2.693528478222536,1.2894551225533415
Duplin,NorthCarolina,37061,58741.0,urban,2403.0,2847.0,4.090839447745187,4.846699919987743,0.7558604722425563
Durham,NorthCarolina,37063,321488.0,urban,7843.0,9276.0,2.439593390733091,2.88533320061713,0.4457398098840392
Dutchess,NewYork,36027,294218.0,urban,5137.0,5547.0,1.745984270167019,1.8853367231100748,0.13935245294305584
Duval,Florida,12031,957755.0,urban,30548.0,35256.0,3.1895422106906253,3.6811084254323916,0.49156621474176593
Duval,Texas,48131,11157.0,rural,448.0,497.0,4.0154163305548085,4.454602491709241,0.43918616115443215
Dyer,Tennessee,47045,37159.0,rural,1430.0,2392.0,3.8483274576818536,6.437202292849646,2.5888748351677924
Eagle,Colorado,08037,55127.0,urban,1262.0,1510.0,2.28925934659967,2.7391296460899377,0.44987029949026797
Early,Georgia,13099,10190.0,rural,502.0,597.0,4.92639842983317,5.858684985279686,0.9322865554465163
EastBatonRouge,Louisiana,22033,440059.0,urban,15192.0,16202.0,3.452264355461427,3.681779034174963,0.22951467871353612
EastCarroll,Louisiana,22035,6861.0,rural,550.0,586.0,8.016324150998397,8.541029004518292,0.524704853519895
EastFeliciana,Louisiana,22037,19135.0,rural,1745.0,1802.0,9.119414685131957,9.41729814476091,0.2978834596289522
Eastland,Texas,48133,18360.0,rural,183.0,265.0,0.9967320261437908,1.443355119825708,0.4466230936819172
Eaton,Michigan,26045,110268.0,urban,694.0,1304.0,0.6293757028330975,1.1825733667065694,0.5531976638734719
EauClaire,Wisconsin,55035,104646.0,urban,2022.0,3882.0,1.9322286566137263,3.709649676050685,1.7774210194369588
Echols,Georgia,13101,4006.0,rural,241.0,257.0,6.015976035946081,6.415376934598103,0.399400898652022
Ector,Texas,48135,166223.0,urban,4905.0,6547.0,2.9508551764797892,3.9386847788813824,0.987829602401593
Eddy,NewMexico,35015,58460.0,urban,861.0,1531.0,1.4728019158398906,2.6188847074923025,1.146082791652412
Eddy,NorthDakota,38027,2287.0,rural,88.0,216.0,3.8478355924792305,9.44468736335811,5.596851770878881
Edgar,Illinois,17045,17161.0,rural,116.0,167.0,0.6759512848901579,0.9731367635918652,0.29718547870170736
Edgecombe,NorthCarolina,37065,51472.0,urban,1386.0,2057.0,2.692726142368666,3.9963475287534975,1.3036213863848305
Edgefield,SouthCarolina,45037,27260.0,rural,823.0,932.0,3.0190755685986796,3.4189288334556123,0.3998532648569333
Edmonson,Kentucky,21061,12150.0,rural,156.0,209.0,1.2839506172839505,1.7201646090534979,0.43621399176954734
Edmunds,SouthDakota,46045,3829.0,rural,98.0,150.0,2.5594149908592323,3.9174719247845395,1.3580569339253068
Edwards,Illinois,17047,6395.0,rural,68.0,114.0,1.0633307271305708,1.782642689601251,0.7193119624706802
