county,state,fips.id,populationCDS,rural_urban,sept_2020,oct_2020,sept_percent,oct_percent,percent_change
Ashland,Ohio,39005,53484.0,urban,4.0,9.0,0.00747887218607434,0.016827462418667265,0.009348590232592926
Ashland,Wisconsin,55003,15562.0,rural,2.0,3.0,0.012851818532322323,0.019277727798483486,0.006425909266161161
Ashley,Arkansas,05003,19657.0,rural,10.0,12.0,0.05087246273592105,0.061046955283105254,0.010174492547184208
Ashtabula,Ohio,39007,97241.0,urban,48.0,48.0,0.04936189467405724,0.04936189467405724,0.0
Asotin,Washington,53003,22582.0,rural,3.0,8.0,0.013284917190682845,0.03542644584182092,0.022141528651138075
Assumption,Louisiana,22007,21891.0,rural,24.0,24.0,0.10963409620391941,0.10963409620391941,0.0
Atascosa,Texas,48013,51153.0,urban,32.0,37.0,0.0625574257619299,0.07233202353723145,0.009774597775301546
Atchison,Kansas,20005,16073.0,rural,2.0,6.0,0.012443227773284389,0.037329683319853174,0.024886455546568778
Atchison,Missouri,29005,5143.0,rural,0.0,1.0,0.0,0.019443904335990667,0.019443904335990667
Athens,Ohio,39009,65327.0,urban,2.0,2.0,0.0030615212699190227,0.0030615212699190227,0.0
Atkinson,Georgia,13003,8165.0,rural,3.0,6.0,0.03674219228413962,0.07348438456827924,0.03674219228413962
Atlantic,NewJersey,34001,263670.0,urban,256.0,267.0,0.09709106079569159,0.10126294231425645,0.004171881518564873
Atoka,Oklahoma,40005,13758.0,rural,1.0,1.0,0.007268498328245384,0.007268498328245384,0.0
Attala,Mississippi,28007,18174.0,rural,25.0,27.0,0.13755915043468692,0.14856388246946187,0.011004732034774953
Audrain,Missouri,29007,25388.0,rural,5.0,11.0,0.0196943437844651,0.04332755632582322,0.023633212541358122
Audubon,Iowa,19009,5496.0,rural,1.0,1.0,0.01819505094614265,0.01819505094614265,0.0
Auglaize,Ohio,39011,45656.0,rural,13.0,19.0,0.02847380410022779,0.04161555983879446,0.013141755738566673
Augusta,Virginia,51015,75558.0,urban,7.0,9.0,0.009264406151565685,0.01191137933772731,0.0026469731861616243
Aurora,SouthDakota,46003,2751.0,rural,0.0,0.0,0.0,0.0,0.0
Austin,Texas,48015,30032.0,rural,9.0,10.0,0.02996803409696324,0.03329781566329249,0.0033297815663292487
Autauga,Alabama,01001,55869.0,urban,27.0,31.0,0.04832733716372228,0.05548694266945891,0.0071596055057366334
Avery,NorthCarolina,37011,17557.0,rural,0.0,1.0,0.0,0.005695733895312411,0.005695733895312411
Avoyelles,Louisiana,22009,40144.0,rural,57.0,62.0,0.14198884017536867,0.15444400159426067,0.01245516141889199
Baca,Colorado,08009,3581.0,rural,0.0,0.0,0.0,0.0,0.0
Bacon,Georgia,13005,11164.0,rural,14.0,16.0,0.1254030813328556,0.14331780723754925,0.017914725904693656
Bailey,Texas,48017,7000.0,rural,5.0,5.0,0.07142857142857142,0.07142857142857142,0.0
Baker,Florida,12003,29210.0,rural,13.0,23.0,0.044505306401917154,0.07874015748031496,0.034234851078397806
Baker,Georgia,13007,3038.0,rural,4.0,6.0,0.13166556945358787,0.19749835418038184,0.06583278472679394
Baker,Oregon,41001,16124.0,rural,2.0,3.0,0.012403870007442322,0.018605805011163483,0.006201935003721161
Baldwin,Alabama,01003,223234.0,urban,52.0,71.0,0.023293942678982594,0.03180519096553393,0.008511248286551332
Baldwin,Georgia,13009,44890.0,rural,57.0,65.0,0.1269770550233905,0.14479839607930498,0.017821341055914458
Ballard,Kentucky,21007,7888.0,rural,1.0,1.0,0.012677484787018255,0.012677484787018255,0.0
BaltimoreCity,Maryland,24510,593490.0,urban,487.0,504.0,0.08205698495341117,0.08492139715917707,0.0028644122057658932
Baltimore,Maryland,24005,827370.0,urban,632.0,673.0,0.07638662267183968,0.081342083952766,0.004955461280926309
Bamberg,SouthCarolina,45009,14066.0,rural,34.0,35.0,0.24171761694867056,0.24882695862363147,0.007109341674960899
Bandera,Texas,48019,23112.0,rural,8.0,8.0,0.034614053305642094,0.034614053305642094,0.0
Banks,Georgia,13011,19234.0,rural,8.0,8.0,0.041593012373921184,0.041593012373921184,0.0
Banner,Nebraska,31007,745.0,rural,0.0,0.0,0.0,0.0,0.0
Bannock,Idaho,16005,87808.0,urban,5.0,14.0,0.005694241982507288,0.01594387755102041,0.01024963556851312
Baraga,Michigan,26013,8209.0,rural,2.0,4.0,0.024363503471799244,0.04872700694359849,0.024363503471799244
Barber,Kansas,20007,4427.0,rural,0.0,0.0,0.0,0.0,0.0
Barbour,Alabama,01005,24686.0,rural,7.0,9.0,0.028356153285262902,0.03645791136676659,0.008101758081503686
Barbour,WestVirginia,54001,16441.0,rural,1.0,1.0,0.0060823550878900305,0.0060823550878900305,0.0
Barnes,NorthDakota,38003,10415.0,rural,0.0,1.0,0.0,0.009601536245799328,0.009601536245799328
Barnstable,Massachusetts,25001,212990.0,urban,174.0,185.0,0.08169397624301611,0.08685853795952861,0.005164561716512512
Barnwell,SouthCarolina,45011,20866.0,rural,17.0,25.0,0.08147225150963289,0.11981213457298956,0.03833988306335666
Barren,Kentucky,21009,44249.0,rural,13.0,13.0,0.029379195010056723,0.029379195010056723,0.0
Barron,Wisconsin,55005,45244.0,rural,6.0,7.0,0.013261426929537617,0.015471664751127222,0.002210237821589603
Barrow,Georgia,13013,83240.0,urban,48.0,51.0,0.05766458433445459,0.061268620855357996,0.0036040365209034117
Barry,Michigan,26015,61550.0,urban,4.0,6.0,0.006498781478472787,0.00974817221770918,0.0032493907392363935
Barry,Missouri,29009,35789.0,rural,6.0,9.0,0.016764927771102854,0.025147391656654278,0.008382463885551427
Bartholomew,Indiana,18005,83779.0,urban,61.0,63.0,0.07281060886379642,0.07519784194129794,0.002387233077501522
Barton,Kansas,20009,25779.0,rural,7.0,7.0,0.02715388494511036,0.02715388494511036,0.0
Barton,Missouri,29011,11754.0,rural,0.0,4.0,0.0,0.03403096818104475,0.03403096818104475
Bartow,Georgia,13015,107738.0,urban,87.0,96.0,0.08075145259796915,0.08910505114258666,0.008353598544617499
Bastrop,Texas,48021,88723.0,urban,30.0,32.0,0.033813103704789065,0.036067310618441664,0.002254206913652604
Bates,Missouri,29013,16172.0,rural,2.0,8.0,0.012367054167697254,0.04946821667078902,0.03710116250309176
Bath,Kentucky,21011,12500.0,rural,1.0,1.0,0.008,0.008,0.0
Bath,Virginia,51017,4147.0,rural,1.0,0.0,0.024113817217265493,0.0,-0.024113817217265493
Baxter,Arkansas,05005,41932.0,rural,2.0,11.0,0.0047696270151674144,0.026232948583420776,0.02146332156825336
Bay,Florida,12005,174705.0,urban,108.0,134.0,0.06181849403279814,0.07670072407773103,0.014882230044932885
Bay,Michigan,26017,103126.0,urban,52.0,65.0,0.050423753466633046,0.06302969183329131,0.012605938366658262
Bayfield,Wisconsin,55007,15036.0,rural,1.0,2.0,0.006650704974727322,0.013301409949454644,0.006650704974727322
Baylor,Texas,48023,3509.0,rural,1.0,3.0,0.028498147620404674,0.08549444286121402,0.05699629524080935
Beadle,SouthDakota,46005,18453.0,rural,9.0,15.0,0.04877255730775484,0.08128759551292473,0.03251503820516989
BearLake,Idaho,16007,6125.0,rural,1.0,1.0,0.0163265306122449,0.0163265306122449,0.0
Beaufort,NorthCarolina,37013,46994.0,rural,25.0,45.0,0.053198280631569984,0.09575690513682598,0.042558624505255986
Beaufort,SouthCarolina,45013,192122.0,urban,83.0,93.0,0.043201715576560724,0.04840674154964033,0.005205025973079606
Beauregard,Louisiana,22011,37497.0,rural,38.0,40.0,0.10134144064858522,0.10667520068272128,0.0053337600341360645
"BeaverCounty,GarfieldCounty,IronCounty,KaneCounty,Washington",Utah,,252042.0,urban,0.0,0.0,0.0,0.0,0.0
Beaver,Oklahoma,40007,5311.0,rural,0.0,1.0,0.0,0.018828845791752966,0.018828845791752966
Beaver,Pennsylvania,42007,163929.0,urban,122.0,140.0,0.074422463383538,0.0854028268335682,0.010980363450030195
Beaver,Utah,49001,6710.0,rural,0.0,1.0,0.0,0.014903129657228018,0.014903129657228018
Beaverhead,Montana,30001,9453.0,rural,1.0,1.0,0.010578652279699566,0.010578652279699566,0.0
Becker,Minnesota,27005,34423.0,rural,2.0,4.0,0.005810068849315865,0.01162013769863173,0.005810068849315865
Beckham,Oklahoma,40009,21859.0,rural,3.0,11.0,0.013724324077039206,0.05032252161581042,0.036598197538771214
Bedford,Pennsylvania,42009,47888.0,rural,6.0,7.0,0.01252923488138991,0.014617440694954896,0.002088205813564985
Bedford,Tennessee,47003,49713.0,rural,17.0,23.0,0.0341962866855752,0.046265564339307626,0.012069277653732424
Bedford,Virginia,51019,78997.0,urban,13.0,18.0,0.016456321126118712,0.02278567540539514,0.006329354279276429
Bee,Texas,48025,32565.0,rural,34.0,39.0,0.10440657147243973,0.11976047904191617,0.015353907569476431
Belknap,NewHampshire,33001,61303.0,urban,4.0,5.0,0.006524966151738088,0.008156207689672611,0.001631241537934522
Bell,Kentucky,21013,26032.0,rural,15.0,17.0,0.05762138905961894,0.06530424093423479,0.007682851874615856
Bell,Texas,48027,362924.0,urban,86.0,100.0,0.02369642128930575,0.02755397824337878,0.0038575569540730287
Belmont,Ohio,39013,67006.0,urban,27.0,27.0,0.04029489896427185,0.04029489896427185,0.0
Beltrami,Minnesota,27007,47188.0,rural,5.0,10.0,0.010595914215478511,0.021191828430957023,0.010595914215478511
BenHill,Georgia,13017,16700.0,rural,24.0,34.0,0.1437125748502994,0.2035928143712575,0.059880239520958084
Benewah,Idaho,16009,9298.0,rural,3.0,3.0,0.032265003226500326,0.032265003226500326,0.0
Bennett,SouthDakota,46007,3365.0,rural,1.0,5.0,0.029717682020802376,0.1485884101040119,0.1188707280832095
Bennington,Vermont,50003,35470.0,rural,1.0,1.0,0.0028192839018889204,0.0028192839018889204,0.0
Benson,NorthDakota,38005,6832.0,rural,6.0,10.0,0.08782201405152225,0.14637002341920377,0.0585480093676815
Bent,Colorado,08011,5577.0,rural,0.0,0.0,0.0,0.0,0.0
Benton,Arkansas,05007,279141.0,urban,93.0,123.0,0.033316495964405085,0.044063752727116406,0.010747256762711318
Benton,Indiana,18007,8748.0,rural,0.0,0.0,0.0,0.0,0.0
Benton,Iowa,19011,25645.0,rural,1.0,3.0,0.0038993955936829795,0.011698186781048937,0.007798791187365959
Benton,Minnesota,27009,40889.0,rural,3.0,12.0,0.007336936584411456,0.029347746337645825,0.022010809753234366
Benton,Mississippi,28009,8259.0,rural,3.0,11.0,0.03632401017072285,0.13318803729265044,0.0968640271219276
Benton,Missouri,29015,19443.0,rural,4.0,7.0,0.02057295684822301,0.03600267448439027,0.015429717636167257
Benton,Oregon,41003,93053.0,urban,6.0,6.0,0.006447938271737612,0.006447938271737612,0.0
Benton,Tennessee,47005,16160.0,rural,9.0,10.0,0.05569306930693069,0.06188118811881188,0.006188118811881188
Benton,Washington,53005,204390.0,urban,136.0,139.0,0.0665394588776359,0.06800724105876021,0.0014677821811243212
Benzie,Michigan,26019,17766.0,rural,2.0,2.0,0.011257458065968704,0.011257458065968704,0.0
Bergen,NewJersey,34003,932202.0,urban,2047.0,2063.0,0.21958760011242198,0.22130396630773158,0.0017163661953096003
Berkeley,SouthCarolina,45015,227907.0,urban,89.0,95.0,0.03905101642336567,0.041683669215952124,0.0026326527925864497
Berkeley,WestVirginia,54003,119171.0,urban,15.0,18.0,0.012586954879962408,0.015104345855954888,0.0025173909759924817
Berks,Pennsylvania,42011,421164.0,urban,395.0,425.0,0.09378769315516046,0.10091080909099544,0.007123115935834971
Berkshire,Massachusetts,25003,124944.0,urban,50.0,52.0,0.04001792803175823,0.04161864515302856,0.001600717121270329
Bernalillo,NewMexico,35001,679121.0,urban,177.0,209.0,0.026063102157053014,0.030775075428384636,0.004711973271331618
Berrien,Georgia,13019,19397.0,rural,12.0,14.0,0.06186523689230293,0.07217610970768674,0.010310872815383823
Berrien,Michigan,26021,153401.0,urban,74.0,86.0,0.048239581228284034,0.056062216022059824,0.00782263479377579
Bertie,NorthCarolina,37015,18947.0,rural,10.0,20.0,0.052778804032300626,0.10555760806460125,0.052778804032300626
Bethel,Alaska,02050,18386.0,rural,1.0,1.0,0.005438920918089851,0.005438920918089851,0.0
Bexar,Texas,48029,2003554.0,urban,1313.0,1412.0,0.06553354688718148,0.07047476634021344,0.004941219453031962
Bibb,Alabama,01007,22394.0,rural,11.0,15.0,0.04912030008037867,0.06698222738233456,0.01786192730195588
Bibb,Georgia,13021,153159.0,urban,171.0,200.0,0.11164867882396724,0.1305832500865114,0.018934571262544154
Bienville,Louisiana,22013,13241.0,rural,32.0,35.0,0.24167358960803564,0.264330488633789,0.02265689902575334
BigHorn,Montana,30003,13319.0,rural,23.0,38.0,0.17268563705983933,0.28530670470756064,0.11262106764772131
BigHorn,Wyoming,56003,11790.0,rural,2.0,7.0,0.016963528413910092,0.05937234944868532,0.04240882103477523
BigStone,Minnesota,27011,4991.0,rural,0.0,1.0,0.0,0.02003606491685033,0.02003606491685033
Billings,NorthDakota,38007,928.0,rural,0.0,0.0,0.0,0.0,0.0
Bingham,Idaho,16011,46811.0,rural,10.0,23.0,0.021362500267031254,0.049133750614171884,0.027771250347140626
BlackHawk,Iowa,19013,131228.0,urban,92.0,102.0,0.07010698936202639,0.07772731429268144,0.007620324930655044
Blackford,Indiana,18009,11758.0,rural,3.0,6.0,0.025514543289675114,0.05102908657935023,0.025514543289675114
Bladen,NorthCarolina,37017,32722.0,rural,15.0,19.0,0.04584071878247051,0.05806491045779598,0.01222419167532547
Blaine,Idaho,16013,23021.0,rural,6.0,7.0,0.02606315972373051,0.030407019677685592,0.0043438599539550845
Blaine,Montana,30005,6681.0,rural,0.0,7.0,0.0,0.1047747343212094,0.1047747343212094
Blaine,Nebraska,31009,465.0,rural,0.0,0.0,0.0,0.0,0.0
Blaine,Oklahoma,40011,9429.0,rural,1.0,1.0,0.010605578534309046,0.010605578534309046,0.0
Blair,Pennsylvania,42013,121829.0,urban,18.0,32.0,0.014774807311887975,0.026266324110023064,0.011491516798135091
Blanco,Texas,48031,11931.0,rural,5.0,6.0,0.04190763557120107,0.050289162685441285,0.008381527114240214
Bland,Virginia,51021,6280.0,rural,5.0,5.0,0.07961783439490447,0.07961783439490447,0.0
Bleckley,Georgia,13023,12873.0,rural,21.0,27.0,0.1631321370309951,0.20974131903985083,0.04660918200885575
Bledsoe,Tennessee,47007,15064.0,rural,4.0,4.0,0.02655337227827934,0.02655337227827934,0.0
Blount,Alabama,01009,57826.0,urban,15.0,25.0,0.025939888631411476,0.04323314771901913,0.017293259087607652
Blount,Tennessee,47009,133088.0,urban,24.0,41.0,0.018033181053137774,0.030806684299110362,0.01277350324597259
BlueEarth,Minnesota,27013,67653.0,urban,7.0,7.0,0.010346917357692933,0.010346917357692933,0.0
Boise,Idaho,16015,7831.0,rural,2.0,2.0,0.025539522410930913,0.025539522410930913,0.0
Bolivar,Mississippi,28011,30628.0,rural,70.0,79.0,0.2285490400940316,0.25793391667754995,0.02938487658351835
Bollinger,Missouri,29017,12133.0,rural,1.0,3.0,0.008241984669908513,0.024725954009725545,0.016483969339817026
BonHomme,SouthDakota,46009,6901.0,rural,1.0,1.0,0.014490653528474135,0.014490653528474135,0.0
Bond,Illinois,17005,16426.0,rural,6.0,9.0,0.03652745647144771,0.054791184707171564,0.018263728235723854
Bonner,Idaho,16017,45739.0,rural,0.0,2.0,0.0,0.004372636043638908,0.004372636043638908
Bonneville,Idaho,16019,119062.0,urban,17.0,38.0,0.014278275184357729,0.03191614452974081,0.017637869345383077
Boone,Arkansas,05009,37432.0,rural,13.0,35.0,0.03472964308612951,0.09350288523188716,0.05877324214575764
Boone,Illinois,17007,53544.0,urban,23.0,25.0,0.0429553264604811,0.046690572239653366,0.003735245779172269
Boone,Indiana,18011,67843.0,urban,49.0,53.0,0.07222557964712646,0.07812154533260617,0.005895965685479711
Boone,Iowa,19015,26234.0,rural,8.0,9.0,0.030494777769307008,0.03430662499047038,0.003811847221163376
Boone,Kentucky,21015,133581.0,urban,25.0,25.0,0.018715236448297288,0.018715236448297288,0.0
Boone,Missouri,29019,180463.0,urban,12.0,19.0,0.006649562514199586,0.010528473980816012,0.0038789114666164257
Boone,Nebraska,31011,5192.0,rural,0.0,0.0,0.0,0.0,0.0
Boone,WestVirginia,54005,21457.0,rural,2.0,3.0,0.009320967516428205,0.013981451274642308,0.004660483758214103
Borden,Texas,48033,654.0,rural,0.0,0.0,0.0,0.0,0.0
Bosque,Texas,48035,18685.0,rural,6.0,11.0,0.03211131924003211,0.05887075194005887,0.02675943270002676
Bossier,Louisiana,22015,127039.0,urban,107.0,121.0,0.08422610379489763,0.09524634167460386,0.011020237879706232
Botetourt,Virginia,51023,33419.0,rural,10.0,12.0,0.0299230976390676,0.03590771716688111,0.005984619527813519
Bottineau,NorthDakota,38009,6282.0,rural,4.0,17.0,0.06367398917542184,0.27061445399554285,0.20694046482012096
Boulder,Colorado,08013,326196.0,urban,80.0,88.0,0.024525132129149346,0.02697764534206428,0.0024525132129149347
Boundary,Idaho,16021,12245.0,rural,1.0,1.0,0.008166598611678236,0.008166598611678236,0.0
Bourbon,Kansas,20011,14534.0,rural,3.0,3.0,0.020641254988303288,0.020641254988303288,0.0
Bourbon,Kentucky,21017,19788.0,rural,1.0,1.0,0.005053567818880129,0.005053567818880129,0.0
Bowie,Texas,48037,93245.0,urban,71.0,78.0,0.07614349294868358,0.08365059788728618,0.007507104938602606
Bowman,NorthDakota,38011,3024.0,rural,0.0,2.0,0.0,0.06613756613756613,0.06613756613756613
BoxButte,Nebraska,31013,10783.0,rural,1.0,1.0,0.009273856997125103,0.009273856997125103,0.0
"BoxElderCounty,CacheCounty,Rich",Utah,,186818.0,urban,0.0,0.0,0.0,0.0,0.0
BoxElder,Utah,49003,56046.0,urban,5.0,7.0,0.008921243264461335,0.012489740570245869,0.0035684973057845343
Boyd,Kentucky,21019,46718.0,rural,8.0,22.0,0.01712402072006507,0.047091056980178944,0.029967036260113877
Boyd,Nebraska,31015,1919.0,rural,0.0,0.0,0.0,0.0,0.0
